I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.129,-0.086,0.042,,,,,,,,,
-0.081,-0.02,0.061,,,,,,,,,
,-0.091,,0.104,-0.071,-0.032,,,,,,
,-0.017,,0.038,-0.05,0.012,,,,,,
,-0.088,,0.083,-0.035,-0.047,,,,,,
,-0.016,,0.02,-0.016,-0.002,,,,,,
,-0.126,,0.105,-0.02,-0.084,,,,,,
,-0.022,,0.016,0.001,-0.016,,,,,,
,-0.13,,0.105,-0.014,-0.089,,,,,,
,-0.012,,0.01,-0.001,-0.007,,,,,,
,-0.101,,0.091,-0.03,-0.06,,,,,,
,0.027,,0.0,-0.043,0.042,,,,,,
,-0.113,,0.116,-0.062,-0.053,,,,,,
,0.041,,-0.015,-0.031,0.046,,,,,,
,-0.173,,0.16,-0.06,-0.1,,,,,,
,0.071,,-0.048,-0.009,0.058,,,,,,
,-0.152,,0.116,-0.003,-0.113,,,,,,
,0.153,,-0.112,-0.003,0.117,,,,,,
,-0.707,,0.463,0.134,-0.597,,,,,,
,2.992,,-2.663,0.837,1.826,,,,,,
,1.83,,-1.621,0.496,1.123,,,,,,
,-0.155,,0.15,-0.067,-0.083,,,,,,
,0.191,,-0.134,-0.019,0.152,,,,,,
,-0.084,,0.097,-0.068,-0.029,,,,,,
,0.105,,-0.061,-0.035,0.096,,,,,,
,-0.037,,0.051,-0.046,-0.005,,,,,,
,0.075,,-0.054,-0.004,0.058,,,,,,
,-0.016,,0.008,0.007,-0.016,,,,,,
,0.056,,-0.068,0.052,0.016,,,,,,
,-0.009,,-0.016,0.047,-0.03,,,,,,
,0.044,,-0.054,0.042,0.012,,,,,,
,0.0,,-0.017,0.037,-0.018,,,,,,
,0.036,,-0.042,0.03,0.012,,,,,,
,0.006,,-0.019,0.028,-0.009,,,,,,
,-0.002,,0.001,0.002,-0.003,,,,,,
,-0.039,,0.037,-0.015,-0.021,,,,,,
,0.006,,0.013,-0.036,0.022,,,,,,
,0.0,,0.022,-0.045,0.022,,,,,,
,0.033,,-0.003,-0.045,0.047,,,,,,
,0.039,,-0.015,-0.028,0.043,,,,,,
,0.055,,-0.024,-0.034,0.058,,,,,,
,0.045,,-0.023,-0.02,0.044,,,,,,
,0.054,,-0.018,-0.045,0.063,,,,,,
,0.037,,-0.005,-0.045,0.05,,,,,,
,0.007,,0.024,-0.059,0.034,,,,,,
,-0.029,,0.052,-0.06,0.008,,,,,,
,-0.044,,0.07,-0.073,0.003,,,,,,
,0.035,,-0.015,-0.024,0.038,,,,,,
,0.02,,0.0,-0.03,0.031,,,,,,
,0.027,,-0.015,-0.011,0.025,,,,,,
,0.008,,0.005,-0.024,0.018,,,,,,
,0.018,,-0.004,-0.018,0.022,,,,,,
,-0.003,,0.028,-0.051,0.022,,,,,,
,0.009,,0.006,-0.026,0.02,,,,,,
,-0.028,,0.052,-0.062,0.009,,,,,,
,0.001,,0.01,-0.022,0.012,,,,,,
,-0.019,,0.042,-0.057,0.014,,,,,,
,0.015,,-0.006,-0.011,0.016,,,,,,
,-0.011,,0.035,-0.055,0.018,,,,,,
,0.028,,-0.026,0.009,0.016,,,,,,
,-0.002,,0.036,-0.068,0.031,,,,,,
,-0.011,,-0.014,0.044,-0.03,,,,,,
,-0.548,,0.431,-0.04,-0.39,,,,,,
,2.146,,-1.773,0.325,1.446,,,,,,
,1.146,,-1.048,0.376,0.671,,,,,,
,0.233,,-0.158,-0.033,0.191,,,,,,
,0.196,,-0.197,0.098,0.097,,,,,,
,0.036,,-0.025,-0.005,0.029,,,,,,
,0.032,,-0.044,0.043,0.002,,,,,,
,-0.053,,0.048,-0.015,-0.031,,,,,,
,-0.062,,0.038,0.019,-0.056,,,,,,
,-0.15,,0.099,0.028,-0.127,,,,,,
,-0.14,,0.058,0.093,-0.152,,,,,,
,-0.218,,0.112,0.104,-0.215,,,,,,
,-0.25,,0.118,0.141,-0.258,,,,,,
,-0.31,,0.169,0.126,-0.295,,,,,,
,-0.327,,0.158,0.174,-0.332,,,,,,
,-0.438,,0.231,0.195,-0.425,,,,,,
,-0.464,,0.243,0.212,-0.454,,,,,,
,-0.48,,0.264,0.193,-0.457,,,,,,
,-0.476,,0.224,0.264,-0.489,,,,,,
,-0.546,,0.274,0.27,-0.544,,,,,,
,-0.579,,0.272,0.324,-0.596,,,,,,
,-0.625,,0.319,0.299,-0.618,,,,,,
,-0.638,,0.271,0.415,-0.685,,,,,,
,-0.64,,0.261,0.439,-0.699,,,,,,
,-0.683,,0.298,0.431,-0.727,,,,,,
,-0.709,,0.33,0.402,-0.733,,,,,,
,-0.726,,0.335,0.418,-0.753,,,,,,
,-0.745,,0.332,0.451,-0.784,,,,,,
,-0.797,,0.374,0.449,-0.822,,,,,,
,-0.799,,0.424,0.351,-0.774,,,,,,
,-0.809,,0.424,0.366,-0.79,,,,,,
,-0.897,,0.496,0.355,-0.85,,,,,,
,-0.972,,0.573,0.313,-0.885,,,,,,
,-1.026,,0.661,0.219,-0.879,,,,,,
,-0.963,,0.605,0.234,-0.839,,,,,,
,-0.889,,0.555,0.225,-0.779,,,,,,
,-0.832,,0.509,0.232,-0.74,,,,,,
,-0.701,,0.396,0.259,-0.655,,,,,,
,-0.601,,0.302,0.298,-0.599,,,,,,
,-0.495,,0.216,0.31,-0.527,,,,,,
,-0.433,,0.18,0.29,-0.47,,,,,,
,-0.371,,0.151,0.254,-0.405,,,,,,
,-0.356,,0.129,0.276,-0.405,,,,,,
,-0.315,,0.104,0.267,-0.369,,,,,,
,-0.241,,0.059,0.243,-0.302,,,,,,
,-0.198,,0.071,0.155,-0.226,,,,,,
,-0.178,,0.077,0.113,-0.19,,,,,,
,-0.126,,0.062,0.065,-0.127,,,,,,
,-0.125,,0.099,-0.009,-0.089,,,,,,
,-0.07,,0.07,-0.035,-0.035,,,,,,
,-0.066,,0.07,-0.04,-0.029,,,,,,
,-0.036,,0.058,-0.061,0.004,,,,,,
,-0.05,,0.089,-0.101,0.012,,,,,,
,-0.022,,0.091,-0.15,0.057,,,,,,
,-0.025,,0.078,-0.12,0.039,,,,,,
,0.01,,0.038,-0.092,0.053,,,,,,
,0.004,,0.031,-0.07,0.037,,,,,,
,0.049,,0.028,-0.133,0.103,,,,,,
,0.01,,0.066,-0.149,0.082,,,,,,
,0.058,,0.025,-0.138,0.111,,,,,,
,0.053,,0.022,-0.126,0.103,,,,,,
,0.06,,0.023,-0.137,0.113,,,,,,
,0.034,,0.041,-0.135,0.093,,,,,,
,0.047,,0.036,-0.144,0.106,,,,,,
,0.034,,0.041,-0.135,0.093,,,,,,
,0.101,,-0.017,-0.116,0.134,,,,,,
,0.098,,-0.021,-0.103,0.125,,,,,,
,0.113,,-0.029,-0.111,0.139,,,,,,
,0.096,,-0.019,-0.104,0.123,,,,,,
,0.114,,-0.03,-0.11,0.14,,,,,,
,0.095,,-0.019,-0.105,0.123,,,,,,
,0.114,,-0.03,-0.113,0.142,,,,,,
,0.095,,-0.016,-0.111,0.126,,,,,,
,0.114,,-0.029,-0.114,0.143,,,,,,
,0.095,,-0.016,-0.111,0.126,,,,,,
,0.115,,-0.029,-0.114,0.143,,,,,,
,0.095,,-0.016,-0.11,0.126,,,,,,
,0.114,,-0.028,-0.115,0.143,,,,,,
,0.105,,-0.027,-0.105,0.131,,,,,,
,0.154,,-0.069,-0.094,0.162,,,,,,
,0.133,,-0.054,-0.092,0.145,,,,,,
,0.156,,-0.071,-0.093,0.164,,,,,,
,0.132,,-0.053,-0.092,0.145,,,,,,
,0.157,,-0.062,-0.112,0.173,,,,,,
,0.131,,-0.035,-0.127,0.161,,,,,,
,0.163,,-0.059,-0.127,0.185,,,,,,
,0.167,,-0.067,-0.116,0.183,,,,,,
,0.179,,-0.083,-0.103,0.186,,,,,,
,0.149,,-0.048,-0.129,0.177,,,,,,
,0.165,,-0.047,-0.154,0.201,,,,,,
,0.151,,-0.045,-0.136,0.181,,,,,,
,0.188,,-0.076,-0.129,0.205,,,,,,
,0.191,,-0.084,-0.119,0.202,,,,,,
,0.209,,-0.087,-0.139,0.227,,,,,,
,0.2,,-0.082,-0.135,0.217,,,,,,
,0.242,,-0.091,-0.18,0.271,,,,,,
,0.207,,-0.065,-0.18,0.245,,,,,,
,0.233,,-0.081,-0.188,0.269,,,,,,
,0.202,,-0.061,-0.184,0.243,,,,,,
,0.227,,-0.074,-0.191,0.266,,,,,,
,0.194,,-0.052,-0.187,0.238,,,,,,
,0.235,,-0.082,-0.189,0.271,,,,,,
,0.239,,-0.093,-0.171,0.264,,,,,,
,0.263,,-0.109,-0.177,0.286,,,,,,
,0.235,,-0.09,-0.173,0.263,,,,,,
,0.266,,-0.111,-0.175,0.287,,,,,,
,0.261,,-0.115,-0.16,0.275,,,,,,
,0.261,,-0.113,-0.167,0.279,,,,,,
,0.22,,-0.088,-0.155,0.242,,,,,,
,0.197,,-0.063,-0.171,0.234,,,,,,
,0.196,,-0.076,-0.141,0.218,,,,,,
,0.27,,-0.143,-0.117,0.26,,,,,,
,0.214,,-0.103,-0.117,0.219,,,,,,
,0.234,,-0.116,-0.12,0.235,,,,,,
,0.184,,-0.077,-0.121,0.198,,,,,,
,0.205,,-0.092,-0.122,0.215,,,,,,
,0.157,,-0.06,-0.117,0.177,,,,,,
,0.178,,-0.072,-0.123,0.194,,,,,,
,0.13,,-0.047,-0.103,0.148,,,,,,
,0.111,,-0.036,-0.094,0.13,,,,,,
,0.058,,0.005,-0.099,0.092,,,,,,
,0.099,,-0.029,-0.09,0.119,,,,,,
,0.065,,-0.007,-0.084,0.091,,,,,,
,0.103,,-0.04,-0.075,0.114,,,,,,
,0.047,,0.001,-0.073,0.072,,,,,,
,0.068,,-0.019,-0.065,0.083,,,,,,
,0.015,,-0.003,-0.016,0.019,,,,,,
,0.038,,-0.043,0.03,0.013,,,,,,
,-0.007,,0.002,0.005,-0.008,,,,,,
,0.026,,0.003,-0.048,0.044,,,,,,
,-0.015,,0.03,-0.039,0.007,,,,,,
,0.016,,0.009,-0.043,0.034,,,,,,
,-0.026,,0.037,-0.036,-0.001,,,,,,
,0.007,,0.013,-0.039,0.025,,,,,,
,-0.054,,0.062,-0.042,-0.018,,,,,,
,-0.014,,0.031,-0.041,0.01,,,,,,
,-0.055,,0.058,-0.033,-0.024,,,,,,
,-0.013,,0.022,-0.025,0.002,,,,,,
,-0.056,,0.055,-0.027,-0.028,,,,,,
,-0.013,,0.031,-0.042,0.012,,,,,,
,-0.057,,0.068,-0.052,-0.016,,,,,,
,-0.012,,0.042,-0.065,0.023,,,,,,
,-0.057,,0.074,-0.062,-0.011,,,,,,
,-0.011,,0.038,-0.058,0.02,,,,,,
,-0.058,,0.072,-0.056,-0.015,,,,,,
,-0.01,,0.034,-0.053,0.018,,,,,,
,-0.059,,0.07,-0.051,-0.019,,,,,,
,-0.008,,0.03,-0.047,0.017,,,,,,
,-0.07,,0.078,-0.051,-0.026,,,,,,
,-0.05,,0.068,-0.062,-0.005,,,,,,
,-0.078,,0.084,-0.05,-0.033,,,,,,
,-0.014,,0.032,-0.045,0.012,,,,,,
,-0.048,,0.064,-0.056,-0.007,,,,,,
,0.015,,0.012,-0.05,0.036,,,,,,
,-0.036,,0.051,-0.049,-0.003,,,,,,
,0.017,,0.007,-0.041,0.033,,,,,,
,-0.038,,0.06,-0.065,0.003,,,,,,
,0.018,,0.027,-0.083,0.055,,,,,,
,-0.04,,0.068,-0.078,0.008,,,,,,
,0.023,,0.021,-0.079,0.057,,,,,,
,-0.041,,0.07,-0.079,0.008,,,,,,
,-0.015,,0.06,-0.098,0.037,,,,,,
,-0.062,,0.091,-0.09,-0.002,,,,,,
,0.003,,0.041,-0.089,0.046,,,,,,
,-0.047,,0.076,-0.081,0.005,,,,,,
,0.006,,0.038,-0.087,0.049,,,,,,
,-0.064,,0.093,-0.089,-0.002,,,,,,
,0.017,,0.027,-0.082,0.054,,,,,,
,-0.041,,0.07,-0.078,0.008,,,,,,
,-0.009,,0.054,-0.096,0.041,,,,,,
,-0.087,,0.115,-0.1,-0.015,,,,,,
,0.012,,0.02,-0.06,0.039,,,,,,
,-0.054,,0.088,-0.094,0.006,,,,,,
,0.044,,0.019,-0.107,0.086,,,,,,
,-0.064,,0.093,-0.088,-0.003,,,,,,
,-0.012,,0.053,-0.089,0.035,,,,,,
,-0.109,,0.116,-0.069,-0.047,,,,,,
,0.007,,0.033,-0.076,0.043,,,,,,
,-0.078,,0.097,-0.075,-0.021,,,,,,
,0.043,,-0.001,-0.06,0.063,,,,,,
,-0.085,,0.11,-0.092,-0.018,,,,,,
,0.019,,0.039,-0.107,0.068,,,,,,
,-0.091,,0.109,-0.08,-0.029,,,,,,
,0.031,,0.007,-0.063,0.055,,,,,,
,-0.093,,0.089,-0.037,-0.051,,,,,,
,0.045,,-0.01,-0.047,0.058,,,,,,
,-0.099,,0.114,-0.079,-0.035,,,,,,
,0.059,,-0.012,-0.064,0.076,,,,,,
,-0.105,,0.112,-0.067,-0.045,,,,,,
,0.078,,-0.031,-0.053,0.085,,,,,,
,-0.116,,0.115,-0.057,-0.058,,,,,,
,0.103,,-0.057,-0.042,0.098,,,,,,
,-0.136,,0.126,-0.048,-0.078,,,,,,
,0.125,,-0.076,-0.037,0.112,,,,,,
,-0.208,,0.183,-0.054,-0.128,,,,,,
,0.188,,-0.102,-0.079,0.181,,,,,,
,-0.294,,0.275,-0.109,-0.166,,,,,,
,0.392,,-0.273,-0.041,0.314,,,,,,
,-0.772,,0.629,-0.099,-0.529,,,,,,
,1.444,,-1.44,0.713,0.727,,,,,,
,3.084,,-2.668,0.708,1.958,,,,,,
,-0.183,,0.157,-0.04,-0.117,,,,,,
,0.329,,-0.266,0.037,0.227,,,,,,
,-0.116,,0.101,-0.03,-0.071,,,,,,
,0.209,,-0.154,-0.005,0.159,,,,,,
,-0.063,,0.083,-0.072,-0.011,,,,,,
,0.148,,-0.097,-0.027,0.124,,,,,,
,-0.032,,0.038,-0.028,-0.011,,,,,,
,0.12,,-0.089,-0.001,0.091,,,,,,
,-0.016,,0.016,-0.009,-0.008,,,,,,
,0.098,,-0.081,0.015,0.065,,,,,,
,-0.001,,-0.003,0.007,-0.004,,,,,,
,0.084,,-0.078,0.03,0.047,,,,,,
,0.003,,-0.008,0.011,-0.003,,,,,,
,0.071,,-0.057,0.007,0.049,,,,,,
,0.011,,0.001,-0.021,0.019,,,,,,
,0.058,,-0.031,-0.025,0.056,,,,,,
,0.015,,0.009,-0.042,0.032,,,,,,
,0.051,,-0.022,-0.032,0.054,,,,,,
,0.023,,0.002,-0.041,0.038,,,,,,
,0.055,,-0.028,-0.028,0.055,,,,,,
,0.042,,-0.012,-0.04,0.051,,,,,,
,0.06,,-0.031,-0.028,0.058,,,,,,
,0.056,,-0.021,-0.041,0.062,,,,,,
,0.045,,-0.015,-0.037,0.052,,,,,,
,0.045,,0.001,-0.071,0.069,,,,,,
,0.023,,0.013,-0.062,0.048,,,,,,
,0.037,,0.005,-0.067,0.061,,,,,,
,0.009,,0.019,-0.054,0.034,,,,,,
,0.044,,-0.004,-0.057,0.061,,,,,,
,0.001,,0.02,-0.044,0.023,,,,,,
,0.05,,-0.014,-0.047,0.06,,,,,,
,-0.014,,0.029,-0.037,0.008,,,,,,
,0.06,,-0.025,-0.04,0.065,,,,,,
,-0.027,,0.035,-0.03,-0.005,,,,,,
,0.076,,-0.039,-0.035,0.074,,,,,,
,-0.053,,0.054,-0.028,-0.027,,,,,,
,0.099,,-0.058,-0.034,0.091,,,,,,
,-0.09,,0.077,-0.021,-0.057,,,,,,
,0.152,,-0.099,-0.031,0.129,,,,,,
,-0.176,,0.137,-0.011,-0.127,,,,,,
,0.338,,-0.23,-0.048,0.276,,,,,,
,-0.748,,0.497,0.128,-0.625,,,,,,
,2.082,,-1.989,0.854,1.134,,,,,,
,2.033,,-1.76,0.47,1.29,,,,,,
,0.081,,-0.094,0.065,0.028,,,,,,
,0.421,,-0.343,0.055,0.287,,,,,,
,-0.07,,0.049,0.007,-0.057,,,,,,
,0.204,,-0.173,0.04,0.131,,,,,,
,-0.069,,0.036,0.03,-0.067,,,,,,
,0.078,,-0.094,0.07,0.023,,,,,,
,-0.185,,0.101,0.075,-0.176,,,,,,
,-0.068,,0.004,0.094,-0.098,,,,,,
,-0.264,,0.139,0.117,-0.257,,,,,,
,-0.138,,0.042,0.122,-0.164,,,,,,
,-0.327,,0.187,0.118,-0.304,,,,,,
,-0.197,,0.055,0.185,-0.24,,,,,,
,-0.375,,0.191,0.18,-0.371,,,,,,
,-0.312,,0.125,0.217,-0.342,,,,,,
,-0.477,,0.239,0.239,-0.477,,,,,,
,-0.413,,0.19,0.239,-0.429,,,,,,
,-0.522,,0.26,0.262,-0.522,,,,,,
,-0.51,,0.243,0.28,-0.523,,,,,,
,-0.615,,0.302,0.32,-0.622,,,,,,
,-0.535,,0.214,0.376,-0.589,,,,,,
,-0.612,,0.243,0.432,-0.675,,,,,,
,-0.579,,0.198,0.472,-0.67,,,,,,
,-0.694,,0.301,0.44,-0.74,,,,,,
,-0.629,,0.248,0.447,-0.695,,,,,,
,-0.754,,0.347,0.438,-0.784,,,,,,
,-0.744,,0.333,0.45,-0.782,,,,,,
,-0.852,,0.45,0.377,-0.828,,,,,,
,-0.792,,0.415,0.359,-0.773,,,,,,
,-0.873,,0.492,0.326,-0.818,,,,,,
,-0.867,,0.504,0.292,-0.796,,,,,,
,-0.925,,0.561,0.265,-0.827,,,,,,
,-0.92,,0.576,0.23,-0.805,,,,,,
,-0.951,,0.607,0.213,-0.819,,,,,,
,-0.82,,0.492,0.245,-0.738,,,,,,
,-0.757,,0.437,0.261,-0.698,,,,,,
,-0.57,,0.282,0.292,-0.573,,,,,,
,-0.523,,0.232,0.321,-0.552,,,,,,
,-0.418,,0.175,0.277,-0.452,,,,,,
,-0.404,,0.176,0.252,-0.429,,,,,,
,-0.317,,0.111,0.254,-0.364,,,,,,
,-0.329,,0.135,0.225,-0.36,,,,,,
,-0.266,,0.106,0.187,-0.293,,,,,,
,-0.273,,0.126,0.159,-0.284,,,,,,
,-0.155,,0.062,0.11,-0.171,,,,,,
,-0.112,,0.041,0.086,-0.127,,,,,,
,-0.031,,-0.01,0.069,-0.057,,,,,,
,-0.062,,0.037,0.017,-0.055,,,,,,
,-0.009,,0.028,-0.043,0.014,,,,,,
,-0.028,,0.057,-0.071,0.014,,,,,,
,0.047,,0.027,-0.124,0.098,,,,,,
,-0.032,,0.088,-0.127,0.038,,,,,,
,0.061,,0.004,-0.1,0.096,,,,,,
,0.08,,-0.035,-0.051,0.086,,,,,,
,0.127,,-0.043,-0.105,0.148,,,,,,
,0.085,,0.015,-0.16,0.143,,,,,,
,0.112,,-0.021,-0.127,0.147,,,,,,
,0.069,,0.007,-0.118,0.11,,,,,,
,0.103,,-0.025,-0.104,0.129,,,,,,
,0.074,,-0.003,-0.104,0.107,,,,,,
,0.111,,-0.037,-0.093,0.129,,,,,,
,0.082,,-0.015,-0.091,0.106,,,,,,
,0.119,,-0.049,-0.082,0.13,,,,,,
,0.089,,-0.028,-0.078,0.105,,,,,,
,0.121,,-0.042,-0.098,0.139,,,,,,
,0.087,,-0.008,-0.114,0.122,,,,,,
,0.136,,-0.057,-0.091,0.147,,,,,,
,0.135,,-0.061,-0.08,0.141,,,,,,
,0.163,,-0.087,-0.071,0.158,,,,,,
,0.136,,-0.064,-0.075,0.139,,,,,,
,0.164,,-0.091,-0.063,0.154,,,,,,
,0.127,,-0.06,-0.072,0.131,,,,,,
,0.142,,-0.074,-0.065,0.139,,,,,,
,0.103,,-0.034,-0.086,0.12,,,,,,
,0.12,,-0.031,-0.117,0.149,,,,,,
,0.146,,-0.051,-0.118,0.168,,,,,,
,0.194,,-0.079,-0.134,0.213,,,,,,
,0.165,,-0.055,-0.137,0.193,,,,,,
,0.193,,-0.079,-0.132,0.21,,,,,,
,0.169,,-0.058,-0.136,0.195,,,,,,
,0.199,,-0.086,-0.129,0.214,,,,,,
,0.168,,-0.058,-0.137,0.195,,,,,,
,0.215,,-0.102,-0.118,0.22,,,,,,
,0.226,,-0.118,-0.102,0.22,,,,,,
,0.242,,-0.13,-0.102,0.233,,,,,,
,0.216,,-0.107,-0.108,0.216,,,,,,
,0.235,,-0.123,-0.105,0.229,,,,,,
,0.205,,-0.097,-0.114,0.211,,,,,,
,0.224,,-0.101,-0.134,0.235,,,,,,
,0.199,,-0.074,-0.149,0.224,,,,,,
,0.25,,-0.123,-0.131,0.252,,,,,,
,0.24,,-0.103,-0.156,0.258,,,,,,
,0.282,,-0.142,-0.14,0.281,,,,,,
,0.245,,-0.109,-0.148,0.258,,,,,,
,0.303,,-0.169,-0.115,0.284,,,,,,
,0.303,,-0.169,-0.118,0.286,,,,,,
,0.317,,-0.169,-0.138,0.307,,,,,,
,0.301,,-0.148,-0.155,0.302,,,,,,
,0.319,,-0.157,-0.164,0.321,,,,,,
,0.3,,-0.14,-0.169,0.31,,,,,,
,0.319,,-0.156,-0.166,0.322,,,,,,
,0.3,,-0.141,-0.166,0.308,,,,,,
,0.32,,-0.159,-0.162,0.32,,,,,,
,0.299,,-0.122,-0.205,0.326,,,,,,
,0.32,,-0.134,-0.213,0.346,,,,,,
,0.297,,-0.121,-0.203,0.324,,,,,,
,0.334,,-0.159,-0.183,0.342,,,,,,
,0.329,,-0.163,-0.167,0.33,,,,,,
,0.309,,-0.145,-0.175,0.319,,,,,,
,0.282,,-0.128,-0.166,0.295,,,,,,
,0.285,,-0.133,-0.162,0.295,,,,,,
,0.258,,-0.117,-0.153,0.269,,,,,,
,0.262,,-0.146,-0.099,0.246,,,,,,
,0.234,,-0.14,-0.071,0.21,,,,,,
,0.238,,-0.127,-0.101,0.228,,,,,,
,0.21,,-0.101,-0.113,0.214,,,,,,
,0.213,,-0.108,-0.103,0.211,,,,,,
,0.18,,-0.083,-0.105,0.188,,,,,,
,0.18,,-0.086,-0.097,0.183,,,,,,
,0.149,,-0.073,-0.077,0.149,,,,,,
,0.155,,-0.089,-0.054,0.143,,,,,,
,0.132,,-0.077,-0.044,0.12,,,,,,
,0.14,,-0.094,-0.022,0.115,,,,,,
,0.114,,-0.077,-0.016,0.094,,,,,,
,0.118,,-0.077,-0.023,0.1,,,,,,
,0.107,,-0.068,-0.024,0.091,,,,,,
,0.122,,-0.081,-0.021,0.101,,,,,,
,0.107,,-0.068,-0.024,0.092,,,,,,
,0.122,,-0.081,-0.021,0.101,,,,,,
,0.107,,-0.067,-0.027,0.094,,,,,,
,0.122,,-0.078,-0.027,0.105,,,,,,
,0.107,,-0.067,-0.028,0.094,,,,,,
,0.122,,-0.078,-0.027,0.105,,,,,,
,0.107,,-0.067,-0.028,0.094,,,,,,
,0.122,,-0.078,-0.027,0.105,,,,,,
,0.107,,-0.081,0.001,0.079,,,,,,
,0.139,,-0.096,-0.016,0.112,,,,,,
,0.162,,-0.099,-0.046,0.143,,,,,,
,0.164,,-0.103,-0.04,0.143,,,,,,
,0.128,,-0.085,-0.022,0.107,,,,,,
,0.103,,-0.087,0.021,0.066,,,,,,
,-0.013,,-0.017,0.056,-0.037,,,,,,
,-0.068,,0.012,0.077,-0.088,,,,,,
,-0.177,,0.087,0.094,-0.179,,,,,,
,-0.256,,0.137,0.109,-0.246,,,,,,
,-0.351,,0.203,0.119,-0.323,,,,,,
,-0.42,,0.233,0.164,-0.396,,,,,,
,-0.583,,0.375,0.125,-0.499,,,,,,
,-0.604,,0.402,0.102,-0.504,,,,,,
,-0.655,,0.464,0.056,-0.519,,,,,,
,-0.724,,0.474,0.139,-0.613,,,,,,
,-0.755,,0.451,0.229,-0.681,,,,,,
,-0.783,,0.446,0.283,-0.729,,,,,,
,-0.862,,0.46,0.373,-0.833,,,,,,
,-0.836,,0.384,0.486,-0.869,,,,,,
,-0.79,,0.324,0.535,-0.859,,,,,,
,-0.742,,0.236,0.641,-0.877,,,,,,
,-0.771,,0.216,0.725,-0.94,,,,,,
,-0.787,,0.192,0.797,-0.988,,,,,,
,-0.815,,0.204,0.814,-1.018,,,,,,
,-0.781,,0.194,0.784,-0.978,,,,,,
,-0.72,,0.156,0.769,-0.924,,,,,,
,-0.628,,0.115,0.713,-0.826,,,,,,
,-0.6,,0.124,0.653,-0.777,,,,,,
,-0.567,,0.127,0.596,-0.723,,,,,,
,-0.556,,0.155,0.524,-0.678,,,,,,
,-0.509,,0.144,0.474,-0.618,,,,,,
,-0.383,,0.082,0.411,-0.492,,,,,,
,-0.272,,0.051,0.305,-0.356,,,,,,
,-0.272,,0.111,0.186,-0.297,,,,,,
,-0.248,,0.123,0.127,-0.25,,,,,,
,-0.252,,0.15,0.077,-0.227,,,,,,
,-0.217,,0.151,0.024,-0.174,,,,,,
,-0.181,,0.147,-0.022,-0.124,,,,,,
,-0.14,,0.12,-0.028,-0.09,,,,,,
,-0.126,,0.115,-0.04,-0.074,,,,,,
,-0.065,,0.079,-0.059,-0.019,,,,,,
,-0.028,,0.068,-0.095,0.025,,,,,,
,-0.003,,0.033,-0.063,0.028,,,,,,
,0.005,,0.039,-0.09,0.048,,,,,,
,0.035,,0.023,-0.101,0.077,,,,,,
,0.018,,0.038,-0.105,0.065,,,,,,
,0.072,,-0.012,-0.084,0.097,,,,,,
,0.071,,-0.011,-0.085,0.096,,,,,,
,0.072,,-0.01,-0.089,0.098,,,,,,
,0.059,,0.003,-0.096,0.092,,,,,,
,0.063,,-0.002,-0.09,0.092,,,,,,
,0.048,,0.019,-0.113,0.093,,,,,,
,0.1,,-0.037,-0.076,0.113,,,,,,
,0.116,,-0.043,-0.088,0.131,,,,,,
,0.115,,-0.023,-0.126,0.149,,,,,,
,0.105,,-0.021,-0.116,0.137,,,,,,
,0.108,,-0.021,-0.119,0.14,,,,,,
,0.095,,-0.012,-0.118,0.13,,,,,,
,0.11,,-0.027,-0.111,0.138,,,,,,
,0.133,,-0.053,-0.095,0.147,,,,,,
,0.138,,-0.057,-0.091,0.149,,,,,,
,0.161,,-0.083,-0.076,0.159,,,,,,
,0.167,,-0.092,-0.069,0.159,,,,,,
,0.162,,-0.074,-0.094,0.169,,,,,,
,0.167,,-0.081,-0.091,0.17,,,,,,
,0.161,,-0.062,-0.118,0.179,,,,,,
,0.167,,-0.064,-0.125,0.188,,,,,,
,0.166,,-0.067,-0.114,0.182,,,,,,
,0.173,,-0.072,-0.115,0.187,,,,,,
,0.166,,-0.07,-0.11,0.179,,,,,,
,0.173,,-0.077,-0.105,0.182,,,,,,
,0.166,,-0.071,-0.105,0.177,,,,,,
,0.174,,-0.067,-0.126,0.194,,,,,,
,0.172,,-0.058,-0.142,0.199,,,,,,
,0.177,,-0.061,-0.145,0.205,,,,,,
,0.171,,-0.057,-0.143,0.199,,,,,,
,0.18,,-0.066,-0.138,0.203,,,,,,
,0.178,,-0.067,-0.133,0.2,,,,,,
,0.209,,-0.094,-0.126,0.219,,,,,,
,0.209,,-0.079,-0.156,0.234,,,,,,
,0.197,,-0.05,-0.195,0.246,,,,,,
,0.214,,-0.07,-0.18,0.25,,,,,,
,0.237,,-0.089,-0.178,0.266,,,,,,
,0.214,,-0.067,-0.186,0.252,,,,,,
,0.226,,-0.075,-0.188,0.263,,,,,,
,0.264,,-0.106,-0.185,0.29,,,,,,
,0.275,,-0.113,-0.186,0.299,,,,,,
,0.264,,-0.109,-0.179,0.287,,,,,,
,0.268,,-0.1,-0.202,0.302,,,,,,
,0.261,,-0.09,-0.211,0.301,,,,,,
,0.264,,-0.095,-0.206,0.301,,,,,,
,0.256,,-0.089,-0.206,0.295,,,,,,
,0.258,,-0.092,-0.204,0.296,,,,,,
,0.25,,-0.086,-0.204,0.29,,,,,,
,0.256,,-0.091,-0.201,0.292,,,,,,
