I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.025,-0.095,-0.069,,,,,,,,,
-0.024,-0.094,-0.07,,,,,,,,,
-0.024,-0.095,-0.07,,,,,,,,,
-0.019,-0.095,-0.075,,,,,,,,,
-0.02,-0.094,-0.074,,,,,,,,,
-0.019,-0.095,-0.075,,,,,,,,,
-0.02,-0.094,-0.074,,,,,,,,,
-0.019,-0.094,-0.074,,,,,,,,,
-0.018,-0.095,-0.076,,,,,,,,,
-0.013,-0.094,-0.081,,,,,,,,,
-0.01,-0.089,-0.079,,,,,,,,,
-0.009,-0.09,-0.08,,,,,,,,,
-0.01,-0.089,-0.079,,,,,,,,,
-0.004,-0.085,-0.08,,,,,,,,,
-0.009,-0.084,-0.075,,,,,,,,,
-0.009,-0.085,-0.075,,,,,,,,,
-0.013,-0.083,-0.069,,,,,,,,,
-0.008,-0.079,-0.07,,,,,,,,,
-0.013,-0.08,-0.067,,,,,,,,,
-0.013,-0.079,-0.065,,,,,,,,,
-0.012,-0.074,-0.062,,,,,,,,,
-0.015,-0.075,-0.059,,,,,,,,,
-0.014,-0.074,-0.059,,,,,,,,,
-0.022,-0.077,-0.054,,,,,,,,,
-0.024,-0.08,-0.055,,,,,,,,,
-0.027,-0.08,-0.052,,,,,,,,,
-0.03,-0.079,-0.049,,,,,,,,,
-0.03,-0.08,-0.05,,,,,,,,,
-0.027,-0.077,-0.049,,,,,,,,,
-0.042,-0.093,-0.05,,,,,,,,,
-0.047,-0.097,-0.049,,,,,,,,,
-0.041,-0.092,-0.05,,,,,,,,,
-0.041,-0.091,-0.049,,,,,,,,,
-0.037,-0.087,-0.05,,,,,,,,,
,-0.085,,0.06,0.007,-0.066,,,,,,
,-0.081,,0.056,0.009,-0.066,,,,,,
,-0.079,,0.054,0.009,-0.064,,,,,,
,-0.076,,0.051,0.012,-0.063,,,,,,
,-0.074,,0.049,0.013,-0.062,,,,,,
,-0.071,,0.048,0.011,-0.058,,,,,,
,-0.069,,0.048,0.009,-0.056,,,,,,
,-0.065,,0.043,0.013,-0.055,,,,,,
,-0.065,,0.043,0.012,-0.054,,,,,,
,-0.063,,0.041,0.014,-0.054,,,,,,
,-0.059,,0.037,0.014,-0.051,,,,,,
,-0.06,,0.038,0.015,-0.052,,,,,,
,-0.059,,0.039,0.01,-0.049,,,,,,
,-0.06,,0.04,0.01,-0.05,,,,,,
,-0.059,,0.04,0.009,-0.049,,,,,,
,-0.06,,0.039,0.01,-0.05,,,,,,
,-0.06,,0.04,0.009,-0.049,,,,,,
,-0.058,,0.038,0.01,-0.049,,,,,,
,-0.069,,0.05,0.004,-0.054,,,,,,
,-0.071,,0.054,0.0,-0.052,,,,,,
,-0.068,,0.052,0.0,-0.051,,,,,,
,-0.07,,0.053,0.0,-0.052,,,,,,
,-0.069,,0.052,0.0,-0.051,,,,,,
,-0.07,,0.054,-0.003,-0.051,,,,,,
,-0.069,,0.054,-0.005,-0.049,,,,,,
,-0.069,,0.054,-0.004,-0.05,,,,,,
,-0.064,,0.049,-0.001,-0.046,,,,,,
,-0.065,,0.051,-0.003,-0.047,,,,,,
,-0.064,,0.052,-0.007,-0.044,,,,,,
,-0.065,,0.053,-0.006,-0.045,,,,,,
,-0.063,,0.052,-0.007,-0.043,,,,,,
,-0.066,,0.054,-0.006,-0.046,,,,,,
,-0.06,,0.05,-0.008,-0.04,,,,,,
,-0.042,,0.036,-0.009,-0.026,,,,,,
,-0.024,,0.022,-0.009,-0.012,,,,,,
,-0.004,,0.005,-0.005,0.0,,,,,,
,0.007,,0.001,-0.015,0.012,,,,,,
,0.014,,0.001,-0.025,0.024,,,,,,
,0.036,,-0.023,-0.008,0.031,,,,,,
,0.033,,-0.024,-0.001,0.025,,,,,,
,0.048,,-0.025,-0.022,0.047,,,,,,
,0.072,,-0.036,-0.035,0.071,,,,,,
,0.064,,-0.021,-0.053,0.074,,,,,,
,0.055,,-0.014,-0.055,0.068,,,,,,
,0.085,,-0.05,-0.029,0.078,,,,,,
,0.093,,-0.06,-0.02,0.079,,,,,,
,0.072,,-0.043,-0.023,0.065,,,,,,
,0.058,,-0.035,-0.017,0.053,,,,,,
,0.041,,-0.024,-0.014,0.037,,,,,,
,0.019,,-0.007,-0.014,0.021,,,,,,
,-0.001,,0.006,-0.011,0.004,,,,,,
,-0.023,,0.023,-0.011,-0.011,,,,,,
,-0.042,,0.035,-0.007,-0.027,,,,,,
,-0.045,,0.034,0.001,-0.034,,,,,,
,-0.056,,0.04,0.005,-0.044,,,,,,
,-0.069,,0.051,0.002,-0.052,,,,,,
,-0.075,,0.047,0.019,-0.065,,,,,,
,-0.074,,0.04,0.031,-0.071,,,,,,
,-0.075,,0.044,0.026,-0.069,,,,,,
,-0.075,,0.042,0.029,-0.07,,,,,,
,-0.078,,0.047,0.024,-0.07,,,,,,
,-0.083,,0.051,0.024,-0.074,,,,,,
,-0.084,,0.053,0.022,-0.074,,,,,,
,-0.088,,0.056,0.021,-0.076,,,,,,
,-0.09,,0.058,0.019,-0.076,,,,,,
,-0.093,,0.061,0.019,-0.079,,,,,,
,-0.095,,0.063,0.017,-0.079,,,,,,
,-0.094,,0.062,0.018,-0.079,,,,,,
,-0.106,,0.072,0.016,-0.087,,,,,,
,-0.153,,0.104,0.022,-0.125,,,,,,
,-0.192,,0.104,0.08,-0.183,,,,,,
,-0.188,,0.098,0.088,-0.185,,,,,,
,-0.089,,0.039,0.057,-0.095,,,,,,
,-0.005,,-0.051,0.112,-0.06,,,,,,
,0.198,,-0.192,0.086,0.106,,,,,,
,0.648,,-0.47,-0.033,0.501,,,,,,
,1.144,,-0.76,-0.197,0.956,,,,,,
,1.645,,-0.967,-0.535,1.501,,,,,,
,1.681,,-0.942,-0.637,1.579,,,,,,
,1.36,,-0.76,-0.521,1.28,,,,,,
,0.63,,-0.337,-0.272,0.608,,,,,,
,-0.006,,0.077,-0.148,0.068,,,,,,
,-0.193,,0.203,-0.117,-0.086,,,,,,
,-0.24,,0.191,-0.019,-0.17,,,,,,
,-0.243,,0.178,0.009,-0.187,,,,,,
,-0.204,,0.149,0.007,-0.156,,,,,,
,-0.125,,0.077,0.033,-0.11,,,,,,
,-0.103,,0.065,0.024,-0.088,,,,,,
,-0.105,,0.064,0.03,-0.093,,,,,,
,-0.105,,0.062,0.035,-0.096,,,,,,
,-0.1,,0.059,0.033,-0.091,,,,,,
,-0.099,,0.057,0.035,-0.092,,,,,,
,-0.099,,0.058,0.034,-0.091,,,,,,
,-0.099,,0.057,0.035,-0.092,,,,,,
,-0.094,,0.052,0.037,-0.089,,,,,,
,-0.095,,0.053,0.038,-0.09,,,,,,
,-0.094,,0.053,0.038,-0.089,,,,,,
,-0.091,,0.048,0.039,-0.087,,,,,,
,-0.089,,0.047,0.04,-0.086,,,,,,
,-0.09,,0.049,0.039,-0.087,,,,,,
,-0.088,,0.038,0.055,-0.093,,,,,,
,-0.085,,0.034,0.058,-0.092,,,,,,
,-0.082,,0.033,0.057,-0.09,,,,,,
,-0.08,,0.03,0.06,-0.09,,,,,,
,-0.077,,0.03,0.056,-0.085,,,,,,
,-0.075,,0.027,0.058,-0.085,,,,,,
,-0.071,,0.025,0.059,-0.082,,,,,,
,-0.069,,0.023,0.059,-0.081,,,,,,
,-0.066,,0.022,0.055,-0.077,,,,,,
,-0.064,,0.019,0.059,-0.077,,,,,,
,-0.061,,0.016,0.058,-0.074,,,,,,
,-0.059,,0.017,0.055,-0.071,,,,,,
,-0.055,,0.013,0.057,-0.07,,,,,,
,-0.055,,0.013,0.057,-0.07,,,,,,
,-0.052,,0.009,0.06,-0.069,,,,,,
,-0.049,,0.004,0.066,-0.07,,,,,,
,-0.047,,0.003,0.065,-0.067,,,,,,
,-0.044,,-0.001,0.07,-0.067,,,,,,
,-0.042,,-0.004,0.073,-0.068,,,,,,
,-0.039,,-0.008,0.076,-0.066,,,,,,
,-0.036,,-0.009,0.076,-0.065,,,,,,
,-0.034,,-0.011,0.073,-0.06,,,,,,
,-0.031,,-0.01,0.069,-0.057,,,,,,
,-0.028,,-0.013,0.07,-0.055,,,,,,
,-0.025,,-0.014,0.067,-0.052,,,,,,
,-0.023,,-0.014,0.064,-0.049,,,,,,
,-0.02,,-0.016,0.064,-0.046,,,,,,
,-0.015,,-0.02,0.064,-0.042,,,,,,
,-0.012,,-0.02,0.06,-0.038,,,,,,
,-0.007,,-0.024,0.061,-0.036,,,,,,
,0.0,,-0.029,0.06,-0.03,,,,,,
,0.008,,-0.038,0.063,-0.024,,,,,,
,0.014,,-0.039,0.057,-0.017,,,,,,
,0.028,,-0.048,0.054,-0.005,,,,,,
,0.048,,-0.065,0.057,0.006,,,,,,
,0.066,,-0.077,0.056,0.021,,,,,,
,0.083,,-0.089,0.054,0.034,,,,,,
,0.091,,-0.092,0.047,0.044,,,,,,
,0.105,,-0.101,0.043,0.056,,,,,,
,0.11,,-0.101,0.036,0.064,,,,,,
,0.13,,-0.115,0.035,0.08,,,,,,
,0.154,,-0.136,0.039,0.096,,,,,,
,0.153,,-0.131,0.03,0.099,,,,,,
,0.159,,-0.132,0.024,0.106,,,,,,
,0.159,,-0.132,0.026,0.106,,,,,,
,0.178,,-0.149,0.028,0.119,,,,,,
,0.181,,-0.137,0.002,0.134,,,,,,
,0.177,,-0.132,-0.003,0.134,,,,,,
,0.175,,-0.128,-0.006,0.134,,,,,,
,0.173,,-0.119,-0.022,0.14,,,,,,
,0.169,,-0.112,-0.029,0.141,,,,,,
,0.17,,-0.121,-0.014,0.135,,,,,,
,0.158,,-0.113,-0.012,0.125,,,,,,
,0.141,,-0.102,-0.007,0.109,,,,,,
,0.126,,-0.095,0.0,0.093,,,,,,
,0.108,,-0.087,0.011,0.074,,,,,,
,0.07,,-0.057,0.01,0.047,,,,,,
,0.04,,-0.036,0.012,0.023,,,,,,
,0.022,,-0.021,0.008,0.012,,,,,,
,-0.002,,-0.002,0.007,-0.005,,,,,,
,-0.017,,0.011,0.003,-0.014,,,,,,
,-0.031,,0.013,0.019,-0.032,,,,,,
,-0.046,,0.014,0.042,-0.055,,,,,,
,-0.046,,0.014,0.041,-0.055,,,,,,
,-0.053,,0.021,0.038,-0.058,,,,,,
,-0.055,,0.023,0.037,-0.06,,,,,,
,-0.061,,0.029,0.034,-0.062,,,,,,
,-0.063,,0.031,0.033,-0.064,,,,,,
,-0.066,,0.034,0.032,-0.065,,,,,,
,-0.063,,0.031,0.033,-0.064,,,,,,
,-0.066,,0.035,0.031,-0.065,,,,,,
,-0.068,,0.036,0.03,-0.066,,,,,,
,-0.071,,0.039,0.029,-0.067,,,,,,
,-0.067,,0.035,0.031,-0.065,,,,,,
,-0.079,,0.047,0.025,-0.071,,,,,,
,-0.087,,0.055,0.022,-0.076,,,,,,
,-0.084,,0.053,0.021,-0.072,,,,,,
,-0.083,,0.058,0.011,-0.068,,,,,,
,-0.079,,0.055,0.007,-0.062,,,,,,
,-0.08,,0.062,-0.004,-0.057,,,,,,
,-0.075,,0.043,0.028,-0.07,,,,,,
,-0.074,,0.038,0.036,-0.072,,,,,,
,-0.075,,0.041,0.031,-0.071,,,,,,
,-0.071,,0.036,0.035,-0.071,,,,,,
,-0.069,,0.037,0.028,-0.066,,,,,,
,-0.069,,0.037,0.031,-0.067,,,,,,
,-0.064,,0.032,0.032,-0.064,,,,,,
,-0.065,,0.033,0.032,-0.064,,,,,,
,-0.063,,0.035,0.026,-0.06,,,,,,
,-0.06,,0.029,0.031,-0.061,,,,,,
,-0.058,,0.029,0.028,-0.058,,,,,,
,-0.055,,0.027,0.029,-0.056,,,,,,
,-0.053,,0.027,0.026,-0.052,,,,,,
,-0.05,,0.021,0.033,-0.053,,,,,,
,-0.048,,0.026,0.019,-0.045,,,,,,
,-0.044,,0.009,0.05,-0.058,,,,,,
,-0.042,,0.005,0.054,-0.058,,,,,,
,-0.039,,0.01,0.038,-0.048,,,,,,
,-0.037,,0.013,0.03,-0.042,,,,,,
,-0.034,,0.014,0.022,-0.035,,,,,,
,-0.039,,0.019,0.021,-0.039,,,,,,
,-0.039,,0.019,0.019,-0.039,,,,,,
,-0.04,,0.008,0.043,-0.051,,,,,,
,-0.039,,0.007,0.045,-0.051,,,,,,
,-0.04,,0.008,0.045,-0.052,,,,,,
,-0.039,,0.007,0.044,-0.051,,,,,,
,-0.04,,0.008,0.045,-0.052,,,,,,
,-0.039,,0.007,0.044,-0.051,,,,,,
,-0.04,,0.008,0.045,-0.052,,,,,,
,-0.039,,0.008,0.044,-0.051,,,,,,
,-0.04,,0.007,0.045,-0.052,,,,,,
,-0.039,,0.008,0.044,-0.051,,,,,,
,-0.039,,0.007,0.045,-0.052,,,,,,
,-0.04,,0.008,0.044,-0.052,,,,,,
,-0.051,,0.019,0.039,-0.058,,,,,,
,-0.052,,0.02,0.038,-0.058,,,,,,
,-0.047,,0.013,0.044,-0.057,,,,,,
,-0.057,,0.022,0.041,-0.063,,,,,,
,-0.074,,0.039,0.032,-0.072,,,,,,
,-0.067,,0.032,0.035,-0.069,,,,,,
,-0.071,,0.036,0.034,-0.07,,,,,,
,-0.065,,0.031,0.036,-0.067,,,,,,
,-0.065,,0.028,0.042,-0.069,,,,,,
,-0.064,,0.027,0.043,-0.069,,,,,,
,-0.065,,0.028,0.042,-0.07,,,,,,
,-0.06,,0.023,0.044,-0.067,,,,,,
,-0.06,,0.023,0.045,-0.067,,,,,,
,-0.059,,0.023,0.043,-0.066,,,,,,
,-0.057,,0.022,0.041,-0.062,,,,,,
,-0.054,,0.019,0.043,-0.061,,,,,,
,-0.055,,0.02,0.042,-0.062,,,,,,
,-0.054,,0.019,0.043,-0.061,,,,,,
,-0.051,,0.018,0.04,-0.057,,,,,,
,-0.049,,0.017,0.04,-0.056,,,,,,
,-0.05,,0.018,0.039,-0.057,,,,,,
,-0.05,,0.018,0.039,-0.057,,,,,,
,-0.063,,0.033,0.03,-0.062,,,,,,
,-0.06,,0.03,0.029,-0.059,,,,,,
,-0.06,,0.03,0.03,-0.06,,,,,,
,-0.059,,0.029,0.029,-0.059,,,,,,
,-0.06,,0.03,0.029,-0.06,,,,,,
,-0.059,,0.028,0.032,-0.06,,,,,,
,-0.06,,0.016,0.057,-0.073,,,,,,
,-0.059,,0.019,0.051,-0.069,,,,,,
,-0.06,,0.024,0.043,-0.066,,,,,,
,-0.059,,0.027,0.034,-0.061,,,,,,
,-0.06,,0.032,0.027,-0.058,,,,,,
,-0.059,,0.032,0.024,-0.056,,,,,,
,-0.06,,0.034,0.022,-0.056,,,,,,
,-0.059,,0.035,0.017,-0.053,,,,,,
,-0.061,,0.023,0.044,-0.067,,,,,,
,-0.067,,0.029,0.042,-0.07,,,,,,
,-0.066,,0.029,0.042,-0.07,,,,,,
,-0.06,,0.024,0.041,-0.066,,,,,,
,-0.058,,0.023,0.04,-0.064,,,,,,
,-0.052,,0.017,0.044,-0.061,,,,,,
,-0.05,,0.016,0.042,-0.059,,,,,,
,-0.044,,0.013,0.041,-0.054,,,,,,
,-0.042,,0.01,0.045,-0.054,,,,,,
,-0.036,,0.007,0.042,-0.047,,,,,,
,-0.034,,0.009,0.033,-0.042,,,,,,
,-0.01,,-0.01,0.035,-0.024,,,,,,
,0.01,,-0.025,0.035,-0.009,,,,,,
,0.032,,-0.037,0.025,0.011,,,,,,
,0.033,,-0.033,0.015,0.017,,,,,,
,0.056,,-0.044,0.004,0.039,,,,,,
,0.067,,-0.057,0.013,0.042,,,,,,
,0.091,,-0.069,0.0,0.068,,,,,,
,0.096,,-0.05,-0.044,0.094,,,,,,
,0.094,,-0.056,-0.028,0.084,,,,,,
,0.107,,-0.07,-0.021,0.091,,,,,,
,0.116,,-0.083,-0.008,0.091,,,,,,
,0.097,,-0.066,-0.014,0.08,,,,,,
,0.082,,-0.054,-0.015,0.069,,,,,,
,0.065,,-0.041,-0.015,0.056,,,,,,
,0.049,,-0.034,-0.005,0.039,,,,,,
,0.017,,-0.012,-0.002,0.013,,,,,,
,-0.014,,0.01,0.0,-0.01,,,,,,
,-0.036,,0.026,0.004,-0.03,,,,,,
,-0.039,,0.02,0.018,-0.038,,,,,,
,-0.051,,0.024,0.029,-0.052,,,,,,
,-0.065,,0.03,0.036,-0.066,,,,,,
,-0.084,,0.037,0.052,-0.089,,,,,,
,-0.097,,0.05,0.046,-0.096,,,,,,
,-0.094,,0.049,0.043,-0.092,,,,,,
,-0.094,,0.05,0.042,-0.091,,,,,,
,-0.095,,0.054,0.037,-0.09,,,,,,
,-0.094,,0.053,0.033,-0.086,,,,,,
,-0.096,,0.056,0.032,-0.087,,,,,,
,-0.093,,0.056,0.028,-0.084,,,,,,
,-0.096,,0.06,0.023,-0.083,,,,,,
,-0.092,,0.058,0.023,-0.08,,,,,,
,-0.097,,0.064,0.018,-0.082,,,,,,
,-0.091,,0.06,0.018,-0.077,,,,,,
,-0.105,,0.066,0.025,-0.09,,,,,,
,-0.126,,0.071,0.047,-0.118,,,,,,
,-0.201,,0.099,0.102,-0.201,,,,,,
,-0.227,,0.09,0.159,-0.249,,,,,,
,-0.17,,0.068,0.121,-0.188,,,,,,
,-0.071,,-0.004,0.117,-0.112,,,,,,
,0.088,,-0.136,0.14,-0.002,,,,,,
,0.461,,-0.346,0.0,0.346,,,,,,
,0.948,,-0.657,-0.109,0.765,,,,,,
,1.539,,-0.921,-0.467,1.387,,,,,,
,1.733,,-0.97,-0.659,1.629,,,,,,
,1.537,,-0.844,-0.616,1.46,,,,,,
,0.955,,-0.493,-0.445,0.938,,,,,,
,0.146,,-0.023,-0.172,0.195,,,,,,
,-0.117,,0.15,-0.126,-0.024,,,,,,
,-0.227,,0.205,-0.069,-0.135,,,,,,
,-0.214,,0.146,0.028,-0.174,,,,,,
,-0.199,,0.115,0.067,-0.182,,,,,,
,-0.171,,0.108,0.04,-0.148,,,,,,
,-0.128,,0.071,0.049,-0.12,,,,,,
,-0.112,,0.059,0.049,-0.107,,,,,,
,-0.116,,0.059,0.056,-0.114,,,,,,
,-0.108,,0.053,0.054,-0.108,,,,,,
,-0.11,,0.05,0.063,-0.114,,,,,,
,-0.103,,0.048,0.059,-0.107,,,,,,
,-0.104,,0.044,0.068,-0.112,,,,,,
,-0.098,,0.039,0.068,-0.108,,,,,,
,-0.098,,0.038,0.072,-0.109,,,,,,
,-0.093,,0.033,0.073,-0.105,,,,,,
,-0.093,,0.03,0.081,-0.11,,,,,,
,-0.088,,0.027,0.078,-0.104,,,,,,
,-0.087,,0.024,0.083,-0.107,,,,,,
,-0.083,,0.022,0.081,-0.103,,,,,,
,-0.085,,0.022,0.084,-0.106,,,,,,
,-0.078,,0.016,0.083,-0.099,,,,,,
,-0.081,,0.018,0.086,-0.103,,,,,,
,-0.078,,0.017,0.083,-0.1,,,,,,
,-0.081,,0.018,0.086,-0.103,,,,,,
,-0.074,,0.013,0.086,-0.098,,,,,,
,-0.076,,0.013,0.089,-0.101,,,,,,
,-0.073,,0.012,0.086,-0.098,,,,,,
,-0.076,,0.013,0.089,-0.101,,,,,,
,-0.07,,0.01,0.085,-0.095,,,,,,
,-0.07,,0.01,0.085,-0.095,,,,,,
,-0.069,,0.009,0.084,-0.094,,,,,,
,-0.07,,0.011,0.084,-0.094,,,,,,
,-0.069,,0.013,0.078,-0.09,,,,,,
,-0.067,,0.01,0.082,-0.092,,,,,,
,-0.063,,0.007,0.082,-0.088,,,,,,
,-0.065,,0.009,0.081,-0.089,,,,,,
,-0.058,,0.004,0.078,-0.083,,,,,,
,-0.06,,0.005,0.081,-0.086,,,,,,
,-0.059,,0.006,0.076,-0.081,,,,,,
,-0.056,,0.003,0.078,-0.081,,,,,,
,-0.053,,0.002,0.077,-0.078,,,,,,
,-0.055,,0.003,0.078,-0.081,,,,,,
,-0.049,,0.0,0.074,-0.074,,,,,,
,-0.042,,-0.007,0.08,-0.071,,,,,,
,-0.033,,-0.015,0.081,-0.065,,,,,,
,-0.026,,-0.02,0.082,-0.06,,,,,,
,-0.012,,-0.034,0.088,-0.053,,,,,,
,-0.001,,-0.044,0.093,-0.047,,,,,,
,0.011,,-0.056,0.094,-0.038,,,,,,
,0.02,,-0.066,0.101,-0.034,,,,,,
,0.026,,-0.07,0.101,-0.03,,,,,,
,0.023,,-0.064,0.095,-0.03,,,,,,
,0.046,,-0.083,0.096,-0.013,,,,,,
,0.056,,-0.09,0.096,-0.005,,,,,,
,0.063,,-0.093,0.092,0.0,,,,,,
,0.082,,-0.106,0.089,0.017,,,,,,
,0.101,,-0.115,0.08,0.035,,,,,,
,0.12,,-0.127,0.075,0.052,,,,,,
,0.144,,-0.145,0.072,0.071,,,,,,
,0.15,,-0.148,0.069,0.077,,,,,,
,0.156,,-0.149,0.063,0.085,,,,,,
,0.159,,-0.148,0.058,0.09,,,,,,
,0.162,,-0.146,0.047,0.097,,,,,,
,0.178,,-0.152,0.037,0.114,,,,,,
,0.189,,-0.156,0.026,0.127,,,,,,
,0.181,,-0.15,0.026,0.122,,,,,,
,0.182,,-0.15,0.025,0.123,,,,,,
,0.175,,-0.144,0.023,0.119,,,,,,
,0.16,,-0.128,0.014,0.113,,,,,,
,0.139,,-0.107,0.004,0.102,,,,,,
,0.123,,-0.094,0.003,0.09,,,,,,
,0.102,,-0.079,0.004,0.074,,,,,,
,0.086,,-0.068,0.005,0.061,,,,,,
,0.064,,-0.052,0.006,0.044,,,,,,
,0.048,,-0.044,0.014,0.029,,,,,,
,0.027,,-0.033,0.025,0.008,,,,,,
,0.011,,-0.027,0.036,-0.009,,,,,,
,-0.01,,-0.014,0.044,-0.029,,,,,,
,-0.024,,0.003,0.03,-0.033,,,,,,
,-0.04,,0.023,0.014,-0.036,,,,,,
,-0.059,,0.037,0.014,-0.051,,,,,,
,-0.052,,0.018,0.042,-0.061,,,,,,
,-0.056,,0.025,0.035,-0.06,,,,,,
,-0.052,,0.021,0.038,-0.057,,,,,,
,-0.061,,0.032,0.027,-0.059,,,,,,
,-0.073,,0.042,0.024,-0.067,,,,,,
,-0.068,,0.042,0.019,-0.06,,,,,,
,-0.071,,0.044,0.019,-0.063,,,,,,
,-0.066,,0.041,0.015,-0.057,,,,,,
,-0.064,,0.039,0.019,-0.057,,,,,,
,-0.064,,0.042,0.013,-0.055,,,,,,
,-0.065,,0.043,0.011,-0.055,,,,,,
,-0.06,,0.037,0.017,-0.053,,,,,,
,-0.059,,0.027,0.034,-0.061,,,,,,
,-0.06,,0.031,0.027,-0.058,,,,,,
,-0.056,,0.026,0.033,-0.059,,,,,,
,-0.054,,0.027,0.026,-0.053,,,,,,
,-0.055,,0.027,0.029,-0.056,,,,,,
,-0.054,,0.029,0.023,-0.052,,,,,,
,-0.051,,0.025,0.025,-0.05,,,,,,
,-0.049,,0.025,0.024,-0.048,,,,,,
,-0.045,,0.021,0.026,-0.046,,,,,,
,-0.045,,0.023,0.021,-0.044,,,,,,
,-0.042,,0.019,0.025,-0.044,,,,,,
,-0.039,,0.019,0.019,-0.039,,,,,,
,-0.039,,0.019,0.022,-0.04,,,,,,
,-0.034,,0.015,0.02,-0.036,,,,,,
,-0.034,,0.004,0.043,-0.047,,,,,,
,-0.029,,0.0,0.043,-0.043,,,,,,
,-0.03,,-0.008,0.064,-0.054,,,,,,
,-0.026,,-0.008,0.058,-0.048,,,,,,
,-0.023,,-0.006,0.05,-0.042,,,,,,
,-0.028,,0.004,0.034,-0.038,,,,,,
,-0.043,,0.02,0.024,-0.044,,,,,,
,-0.038,,0.006,0.046,-0.052,,,,,,
,-0.041,,0.008,0.045,-0.052,,,,,,
,-0.039,,0.007,0.044,-0.051,,,,,,
,-0.04,,0.008,0.044,-0.052,,,,,,
,-0.039,,0.009,0.039,-0.049,,,,,,
,-0.04,,0.01,0.04,-0.05,,,,,,
,-0.039,,0.009,0.039,-0.049,,,,,,
,-0.04,,0.011,0.038,-0.049,,,,,,
,-0.039,,0.013,0.033,-0.045,,,,,,
,-0.04,,0.012,0.036,-0.048,,,,,,
,-0.039,,0.013,0.032,-0.045,,,,,,
,-0.04,,0.015,0.03,-0.045,,,,,,
,-0.039,,0.014,0.028,-0.044,,,,,,
,-0.036,,0.01,0.033,-0.043,,,,,,
,-0.034,,0.011,0.029,-0.04,,,,,,
,-0.035,,0.013,0.028,-0.04,,,,,,
,-0.034,,0.014,0.024,-0.037,,,,,,
,-0.035,,0.015,0.022,-0.037,,,,,,
,-0.034,,0.017,0.019,-0.034,,,,,,
,-0.035,,0.018,0.017,-0.035,,,,,,
,-0.034,,0.019,0.013,-0.032,,,,,,
,-0.035,,0.02,0.012,-0.032,,,,,,
,-0.034,,0.022,0.008,-0.029,,,,,,
,-0.035,,0.023,0.006,-0.029,,,,,,
,-0.034,,0.024,0.002,-0.026,,,,,,
,-0.035,,0.026,0.001,-0.027,,,,,,
,-0.034,,0.027,-0.002,-0.024,,,,,,
,-0.035,,0.028,-0.002,-0.025,,,,,,
,-0.034,,0.02,0.01,-0.03,,,,,,
,-0.035,,0.007,0.039,-0.045,,,,,,
,-0.034,,0.0,0.049,-0.05,,,,,,
,-0.035,,0.008,0.038,-0.045,,,,,,
,-0.034,,0.013,0.026,-0.038,,,,,,
,-0.035,,0.02,0.013,-0.033,,,,,,
,-0.034,,0.023,0.005,-0.028,,,,,,
,-0.035,,0.011,0.032,-0.042,,,,,,
,-0.034,,0.008,0.034,-0.042,,,,,,
,-0.036,,0.012,0.03,-0.041,,,,,,
,-0.025,,0.003,0.033,-0.035,,,,,,
,-0.009,,-0.009,0.033,-0.023,,,,,,
,0.007,,-0.012,0.014,-0.002,,,,,,
,0.023,,-0.017,0.0,0.017,,,,,,
,0.049,,-0.036,-0.003,0.039,,,,,,
,0.058,,-0.042,-0.004,0.045,,,,,,
,0.078,,-0.052,-0.012,0.064,,,,,,
,0.114,,-0.076,-0.019,0.095,,,,,,
,0.128,,-0.07,-0.053,0.122,,,,,,
,0.138,,-0.081,-0.045,0.126,,,,,,
,0.137,,-0.075,-0.054,0.13,,,,,,
,0.147,,-0.086,-0.05,0.136,,,,,,
,0.147,,-0.095,-0.031,0.125,,,,,,
,0.123,,-0.086,-0.014,0.099,,,,,,
,0.108,,-0.079,-0.003,0.082,,,,,,
,0.086,,-0.067,0.003,0.063,,,,,,
,0.059,,-0.045,0.0,0.044,,,,,,
,0.025,,-0.019,0.0,0.018,,,,,,
,0.008,,-0.004,-0.003,0.007,,,,,,
,-0.003,,0.002,0.0,-0.002,,,,,,
,-0.009,,0.008,-0.002,-0.005,,,,,,
,-0.018,,0.013,0.0,-0.014,,,,,,
,-0.024,,0.019,-0.001,-0.017,,,,,,
,-0.046,,0.036,-0.003,-0.032,,,,,,
,-0.042,,0.032,0.0,-0.031,,,,,,
,-0.047,,0.034,0.003,-0.037,,,,,,
,-0.048,,0.033,0.005,-0.038,,,,,,
,-0.051,,0.036,0.004,-0.041,,,,,,
,-0.048,,0.033,0.005,-0.039,,,,,,
,-0.057,,0.041,0.001,-0.042,,,,,,
,-0.052,,0.035,0.007,-0.042,,,,,,
,-0.057,,0.03,0.026,-0.055,,,,,,
,-0.052,,0.031,0.017,-0.047,,,,,,
,-0.061,,0.039,0.013,-0.052,,,,,,
,-0.062,,0.046,0.001,-0.047,,,,,,
,-0.072,,0.047,0.015,-0.062,,,,,,
,-0.095,,0.056,0.029,-0.086,,,,,,
,-0.154,,0.08,0.072,-0.152,,,,,,
,-0.134,,0.061,0.078,-0.139,,,,,,
,-0.048,,0.004,0.065,-0.068,,,,,,
,0.055,,-0.081,0.08,0.001,,,,,,
,0.252,,-0.217,0.055,0.161,,,,,,
,0.658,,-0.464,-0.06,0.523,,,,,,
,1.148,,-0.759,-0.204,0.963,,,,,,
,1.673,,-0.995,-0.52,1.514,,,,,,
