I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.003,0.067,0.07,,,,,,,,,
-0.011,0.085,0.096,,,,,,,,,
-0.002,0.114,0.117,,,,,,,,,
-0.002,0.117,0.119,,,,,,,,,
0.016,0.138,0.121,,,,,,,,,
0.01,0.127,0.117,,,,,,,,,
0.0,0.136,0.135,,,,,,,,,
0.011,0.165,0.154,,,,,,,,,
0.007,0.156,0.149,,,,,,,,,
0.019,0.186,0.167,,,,,,,,,
0.013,0.213,0.199,,,,,,,,,
0.005,0.209,0.203,,,,,,,,,
0.026,0.209,0.182,,,,,,,,,
-0.004,0.215,0.22,,,,,,,,,
0.018,0.229,0.212,,,,,,,,,
0.035,0.225,0.189,,,,,,,,,
0.032,0.201,0.168,,,,,,,,,
0.035,0.184,0.149,,,,,,,,,
0.028,0.163,0.134,,,,,,,,,
0.022,0.14,0.118,,,,,,,,,
0.006,0.109,0.103,,,,,,,,,
0.0,0.088,0.088,,,,,,,,,
-0.01,0.071,0.081,,,,,,,,,
-0.015,0.057,0.072,,,,,,,,,
-0.026,0.039,0.065,,,,,,,,,
-0.035,0.027,0.062,,,,,,,,,
-0.03,0.024,0.054,,,,,,,,,
-0.023,0.025,0.049,,,,,,,,,
-0.024,0.019,0.044,,,,,,,,,
-0.018,0.02,0.039,,,,,,,,,
-0.014,0.019,0.033,,,,,,,,,
-0.012,0.017,0.029,,,,,,,,,
-0.022,0.013,0.035,,,,,,,,,
,0.015,,0.005,-0.034,0.028,,,,,,
,0.008,,0.011,-0.037,0.024,,,,,,
,0.011,,0.008,-0.033,0.025,,,,,,
,0.009,,0.011,-0.036,0.024,,,,,,
,0.0,,0.017,-0.034,0.016,,,,,,
,-0.019,,0.036,-0.045,0.008,,,,,,
,-0.035,,0.05,-0.05,-0.001,,,,,,
,0.001,,0.027,-0.059,0.03,,,,,,
,0.11,,-0.069,-0.027,0.096,,,,,,
,0.24,,-0.175,-0.009,0.184,,,,,,
,0.493,,-0.374,0.008,0.365,,,,,,
,0.771,,-0.591,0.025,0.566,,,,,,
,0.911,,-0.748,0.128,0.618,,,,,,
,0.718,,-0.655,0.232,0.422,,,,,,
,0.246,,-0.393,0.417,-0.023,,,,,,
,-0.087,,-0.104,0.34,-0.235,,,,,,
,-0.211,,0.047,0.224,-0.27,,,,,,
,-0.194,,0.049,0.193,-0.242,,,,,,
,-0.19,,0.07,0.145,-0.214,,,,,,
,-0.182,,0.081,0.11,-0.191,,,,,,
,-0.163,,0.087,0.07,-0.157,,,,,,
,-0.087,,0.043,0.044,-0.087,,,,,,
,-0.072,,0.046,0.017,-0.062,,,,,,
,-0.065,,0.052,-0.004,-0.046,,,,,,
,-0.062,,0.061,-0.028,-0.032,,,,,,
,-0.055,,0.056,-0.029,-0.026,,,,,,
,-0.052,,0.048,-0.017,-0.03,,,,,,
,-0.044,,0.036,-0.005,-0.03,,,,,,
,-0.042,,0.033,-0.003,-0.029,,,,,,
,-0.039,,0.033,-0.007,-0.025,,,,,,
,-0.039,,0.035,-0.009,-0.025,,,,,,
,-0.034,,0.03,-0.009,-0.02,,,,,,
,-0.035,,0.033,-0.012,-0.02,,,,,,
,-0.031,,0.031,-0.013,-0.017,,,,,,
,-0.029,,0.029,-0.014,-0.014,,,,,,
,-0.03,,0.031,-0.017,-0.013,,,,,,
,-0.028,,0.03,-0.02,-0.01,,,,,,
,-0.024,,0.023,-0.009,-0.013,,,,,,
,-0.025,,0.015,0.007,-0.022,,,,,,
,-0.021,,0.007,0.019,-0.025,,,,,,
,-0.019,,0.008,0.013,-0.02,,,,,,
,-0.021,,0.014,0.004,-0.018,,,,,,
,-0.015,,0.009,0.004,-0.013,,,,,,
,-0.016,,0.014,-0.003,-0.01,,,,,,
,-0.028,,0.027,-0.011,-0.014,,,,,,
,-0.024,,0.026,-0.018,-0.008,,,,,,
,-0.022,,0.021,-0.01,-0.011,,,,,,
,-0.019,,0.019,-0.009,-0.009,,,,,,
,-0.019,,0.025,-0.022,-0.002,,,,,,
,-0.014,,0.019,-0.016,-0.001,,,,,,
,-0.014,,0.019,-0.016,-0.001,,,,,,
,-0.009,,0.014,-0.014,0.0,,,,,,
,-0.01,,0.012,-0.01,-0.002,,,,,,
,-0.005,,0.008,-0.008,0.0,,,,,,
,0.001,,0.0,-0.003,0.002,,,,,,
,0.009,,-0.003,-0.009,0.011,,,,,,
,0.017,,-0.006,-0.013,0.019,,,,,,
,0.02,,-0.005,-0.019,0.024,,,,,,
,0.025,,-0.014,-0.009,0.023,,,,,,
,0.052,,-0.03,-0.018,0.048,,,,,,
,0.034,,-0.028,0.003,0.024,,,,,,
,0.056,,-0.038,-0.008,0.046,,,,,,
,0.082,,-0.049,-0.023,0.072,,,,,,
,0.066,,-0.037,-0.024,0.061,,,,,,
,0.091,,-0.06,-0.016,0.075,,,,,,
,0.101,,-0.071,-0.008,0.08,,,,,,
,0.104,,-0.076,-0.004,0.08,,,,,,
,0.105,,-0.079,0.0,0.078,,,,,,
,0.114,,-0.076,-0.019,0.094,,,,,,
,0.115,,-0.077,-0.018,0.094,,,,,,
,0.115,,-0.078,-0.016,0.094,,,,,,
,0.114,,-0.067,-0.037,0.103,,,,,,
,0.12,,-0.072,-0.037,0.108,,,,,,
,0.128,,-0.082,-0.028,0.11,,,,,,
,0.116,,-0.071,-0.032,0.103,,,,,,
,0.109,,-0.064,-0.035,0.099,,,,,,
,0.101,,-0.057,-0.036,0.093,,,,,,
,0.093,,-0.051,-0.038,0.088,,,,,,
,0.086,,-0.045,-0.039,0.083,,,,,,
,0.082,,-0.042,-0.038,0.08,,,,,,
,0.076,,-0.036,-0.043,0.077,,,,,,
,0.069,,-0.03,-0.045,0.073,,,,,,
,0.058,,-0.018,-0.051,0.069,,,,,,
,0.051,,-0.012,-0.053,0.065,,,,,,
,0.043,,-0.003,-0.058,0.062,,,,,,
,0.036,,0.003,-0.062,0.057,,,,,,
,0.035,,0.004,-0.063,0.057,,,,,,
,0.03,,0.008,-0.064,0.055,,,,,,
,0.03,,0.009,-0.065,0.055,,,,,,
,0.025,,0.014,-0.067,0.052,,,,,,
,0.025,,0.014,-0.067,0.052,,,,,,
,0.023,,0.016,-0.068,0.05,,,,,,
,0.041,,-0.001,-0.059,0.06,,,,,,
,0.047,,-0.007,-0.056,0.062,,,,,,
,0.043,,-0.003,-0.058,0.061,,,,,,
,0.045,,-0.009,-0.051,0.059,,,,,,
,0.045,,0.0,-0.069,0.068,,,,,,
,0.052,,-0.005,-0.069,0.073,,,,,,
,0.072,,-0.024,-0.062,0.085,,,,,,
,0.066,,-0.012,-0.076,0.087,,,,,,
,0.063,,-0.013,-0.07,0.082,,,,,,
,0.091,,-0.037,-0.062,0.099,,,,,,
,0.08,,-0.03,-0.062,0.091,,,,,,
,0.079,,-0.022,-0.073,0.096,,,,,,
,0.089,,-0.029,-0.076,0.104,,,,,,
,0.12,,-0.057,-0.066,0.122,,,,,,
,0.134,,-0.062,-0.076,0.138,,,,,,
,0.138,,-0.071,-0.065,0.135,,,,,,
,0.132,,-0.069,-0.061,0.129,,,,,,
,0.136,,-0.066,-0.072,0.137,,,,,,
,0.146,,-0.058,-0.104,0.161,,,,,,
,0.187,,-0.095,-0.09,0.186,,,,,,
,0.196,,-0.1,-0.093,0.192,,,,,,
,0.195,,-0.099,-0.094,0.193,,,,,,
,0.188,,-0.086,-0.111,0.197,,,,,,
,0.193,,-0.087,-0.114,0.202,,,,,,
,0.25,,-0.133,-0.107,0.24,,,,,,
,0.226,,-0.128,-0.081,0.209,,,,,,
,0.191,,-0.108,-0.068,0.177,,,,,,
,0.162,,-0.094,-0.056,0.149,,,,,,
,0.128,,-0.073,-0.047,0.119,,,,,,
,0.1,,-0.054,-0.043,0.097,,,,,,
,0.074,,-0.036,-0.04,0.075,,,,,,
,0.058,,-0.03,-0.025,0.056,,,,,,
,0.032,,0.0,-0.049,0.048,,,,,,
,0.019,,0.013,-0.057,0.042,,,,,,
,0.008,,0.016,-0.046,0.029,,,,,,
,0.006,,0.013,-0.038,0.023,,,,,,
,-0.001,,0.016,-0.031,0.014,,,,,,
,-0.003,,0.023,-0.04,0.017,,,,,,
,-0.011,,0.027,-0.038,0.01,,,,,,
,-0.015,,0.031,-0.041,0.009,,,,,,
,-0.02,,0.033,-0.037,0.003,,,,,,
,-0.025,,0.039,-0.041,0.002,,,,,,
,-0.026,,0.037,-0.034,-0.002,,,,,,
,-0.022,,0.034,-0.034,0.001,,,,,,
,-0.021,,0.029,-0.027,-0.002,,,,,,
,-0.018,,0.027,-0.028,0.001,,,,,,
,-0.014,,0.019,-0.017,-0.002,,,,,,
,-0.011,,0.019,-0.021,0.002,,,,,,
,-0.064,,0.065,-0.034,-0.03,,,,,,
,-0.045,,0.061,-0.055,-0.006,,,,,,
,0.012,,0.015,-0.049,0.033,,,,,,
,0.111,,-0.07,-0.026,0.096,,,,,,
,0.241,,-0.188,0.012,0.175,,,,,,
,0.551,,-0.428,0.027,0.4,,,,,,
,0.811,,-0.65,0.083,0.566,,,,,,
,0.861,,-0.729,0.166,0.561,,,,,,
,0.559,,-0.584,0.33,0.254,,,,,,
,0.108,,-0.293,0.426,-0.132,,,,,,
,-0.144,,-0.032,0.284,-0.25,,,,,,
,-0.23,,0.067,0.211,-0.277,,,,,,
,-0.227,,0.097,0.147,-0.243,,,,,,
,-0.232,,0.114,0.12,-0.234,,,,,,
,-0.184,,0.095,0.085,-0.18,,,,,,
,-0.14,,0.079,0.051,-0.13,,,,,,
,-0.114,,0.082,0.007,-0.088,,,,,,
,-0.099,,0.074,0.0,-0.074,,,,,,
,-0.074,,0.066,-0.019,-0.046,,,,,,
,-0.064,,0.055,-0.013,-0.04,,,,,,
,-0.058,,0.052,-0.017,-0.033,,,,,,
,-0.061,,0.055,-0.018,-0.037,,,,,,
,-0.058,,0.054,-0.021,-0.033,,,,,,
,-0.061,,0.056,-0.021,-0.034,,,,,,
,-0.053,,0.053,-0.024,-0.027,,,,,,
,-0.056,,0.054,-0.022,-0.03,,,,,,
,-0.053,,0.055,-0.029,-0.024,,,,,,
,-0.056,,0.055,-0.025,-0.029,,,,,,
,-0.051,,0.059,-0.042,-0.016,,,,,,
,-0.05,,0.049,-0.022,-0.027,,,,,,
,-0.048,,0.048,-0.024,-0.024,,,,,,
,-0.051,,0.059,-0.043,-0.016,,,,,,
,-0.048,,0.056,-0.039,-0.016,,,,,,
,-0.049,,0.056,-0.039,-0.017,,,,,,
,-0.038,,0.045,-0.034,-0.011,,,,,,
,-0.035,,0.042,-0.031,-0.01,,,,,,
,-0.02,,0.026,-0.022,-0.003,,,,,,
,-0.044,,0.049,-0.03,-0.017,,,,,,
,-0.058,,0.064,-0.039,-0.023,,,,,,
,-0.053,,0.058,-0.035,-0.021,,,,,,
,-0.051,,0.055,-0.035,-0.02,,,,,,
,-0.048,,0.05,-0.028,-0.022,,,,,,
,-0.045,,0.048,-0.028,-0.019,,,,,,
,-0.044,,0.046,-0.025,-0.019,,,,,,
,-0.04,,0.042,-0.025,-0.017,,,,,,
,-0.039,,0.042,-0.027,-0.015,,,,,,
,-0.033,,0.042,-0.033,-0.007,,,,,,
,-0.034,,0.033,-0.012,-0.019,,,,,,
,-0.027,,0.019,0.001,-0.021,,,,,,
,-0.037,,0.02,0.016,-0.035,,,,,,
,-0.034,,0.022,0.008,-0.029,,,,,,
,-0.014,,0.007,0.006,-0.013,,,,,,
,0.0,,0.0,0.0,0.0,,,,,,
,0.015,,-0.009,-0.005,0.013,,,,,,
,0.035,,-0.022,-0.01,0.03,,,,,,
,0.039,,-0.027,-0.004,0.031,,,,,,
,0.043,,-0.023,-0.017,0.041,,,,,,
,0.051,,-0.03,-0.015,0.045,,,,,,
,0.065,,-0.044,-0.01,0.053,,,,,,
,0.074,,-0.053,-0.003,0.057,,,,,,
,0.088,,-0.057,-0.02,0.075,,,,,,
,0.092,,-0.059,-0.021,0.08,,,,,,
,0.087,,-0.051,-0.03,0.08,,,,,,
,0.091,,-0.054,-0.029,0.083,,,,,,
,0.088,,-0.047,-0.037,0.084,,,,,,
,0.092,,-0.053,-0.032,0.084,,,,,,
,0.087,,-0.041,-0.047,0.088,,,,,,
,0.099,,-0.054,-0.04,0.095,,,,,,
,0.106,,-0.062,-0.035,0.097,,,,,,
,0.096,,-0.054,-0.036,0.09,,,,,,
,0.09,,-0.049,-0.039,0.087,,,,,,
,0.086,,-0.047,-0.035,0.082,,,,,,
,0.078,,-0.039,-0.04,0.078,,,,,,
,0.071,,-0.035,-0.038,0.072,,,,,,
,0.066,,-0.028,-0.04,0.069,,,,,,
,0.054,,-0.02,-0.041,0.061,,,,,,
,0.047,,-0.013,-0.045,0.058,,,,,,
,0.039,,-0.008,-0.044,0.051,,,,,,
,0.032,,0.0,-0.047,0.047,,,,,,
,0.023,,0.004,-0.046,0.04,,,,,,
,0.016,,0.014,-0.054,0.038,,,,,,
,0.008,,0.02,-0.054,0.033,,,,,,
,-0.002,,0.033,-0.063,0.029,,,,,,
,-0.015,,0.044,-0.065,0.021,,,,,,
,-0.023,,0.054,-0.073,0.018,,,,,,
,-0.011,,0.04,-0.063,0.022,,,,,,
,-0.003,,0.034,-0.065,0.029,,,,,,
,0.009,,0.016,-0.048,0.03,,,,,,
,0.013,,0.017,-0.054,0.036,,,,,,
,0.006,,0.035,-0.082,0.046,,,,,,
,0.018,,0.023,-0.076,0.051,,,,,,
,0.026,,0.015,-0.071,0.055,,,,,,
,0.024,,0.018,-0.074,0.054,,,,,,
,0.025,,0.016,-0.071,0.054,,,,,,
,0.029,,0.013,-0.071,0.057,,,,,,
,0.038,,0.003,-0.065,0.061,,,,,,
,0.031,,0.011,-0.071,0.058,,,,,,
,0.046,,-0.006,-0.059,0.065,,,,,,
,0.07,,-0.02,-0.065,0.085,,,,,,
,0.07,,-0.014,-0.075,0.09,,,,,,
,0.069,,-0.014,-0.075,0.089,,,,,,
,0.083,,-0.027,-0.068,0.096,,,,,,
,0.096,,-0.041,-0.061,0.102,,,,,,
,0.105,,-0.055,-0.048,0.103,,,,,,
,0.113,,-0.049,-0.07,0.12,,,,,,
,0.134,,-0.054,-0.091,0.145,,,,,,
,0.152,,-0.072,-0.084,0.155,,,,,,
,0.157,,-0.084,-0.069,0.152,,,,,,
,0.152,,-0.077,-0.076,0.152,,,,,,
,0.159,,-0.069,-0.101,0.169,,,,,,
,0.171,,-0.087,-0.084,0.17,,,,,,
,0.181,,-0.103,-0.066,0.168,,,,,,
,0.175,,-0.102,-0.057,0.159,,,,,,
,0.136,,-0.073,-0.059,0.132,,,,,,
,0.108,,-0.057,-0.048,0.104,,,,,,
,0.077,,-0.038,-0.039,0.077,,,,,,
,0.056,,-0.026,-0.032,0.057,,,,,,
,0.038,,-0.012,-0.033,0.045,,,,,,
,0.02,,0.002,-0.034,0.031,,,,,,
,0.002,,0.015,-0.034,0.019,,,,,,
,-0.012,,0.022,-0.029,0.004,,,,,,
,-0.024,,0.028,-0.019,-0.009,,,,,,
,-0.038,,0.034,-0.009,-0.023,,,,,,
,-0.05,,0.041,-0.005,-0.035,,,,,,
,-0.054,,0.047,-0.012,-0.034,,,,,,
,-0.055,,0.048,-0.011,-0.035,,,,,,
,-0.051,,0.045,-0.011,-0.033,,,,,,
,-0.049,,0.043,-0.013,-0.03,,,,,,
,-0.05,,0.045,-0.015,-0.03,,,,,,
,-0.049,,0.043,-0.014,-0.029,,,,,,
,-0.06,,0.054,-0.018,-0.036,,,,,,
,-0.061,,0.044,0.002,-0.046,,,,,,
,-0.055,,0.038,0.007,-0.044,,,,,,
,-0.056,,0.039,0.007,-0.045,,,,,,
,-0.079,,0.069,-0.019,-0.049,,,,,,
,-0.114,,0.112,-0.054,-0.057,,,,,,
,-0.061,,0.067,-0.042,-0.024,,,,,,
,0.018,,-0.003,-0.02,0.024,,,,,,
,0.11,,-0.087,0.008,0.079,,,,,,
,0.317,,-0.263,0.05,0.213,,,,,,
,0.627,,-0.507,0.071,0.434,,,,,,
,0.795,,-0.67,0.147,0.522,,,,,,
,0.697,,-0.648,0.249,0.397,,,,,,
,0.264,,-0.408,0.42,-0.013,,,,,,
,-0.107,,-0.122,0.406,-0.282,,,,,,
,-0.248,,0.05,0.272,-0.321,,,,,,
,-0.268,,0.1,0.202,-0.301,,,,,,
,-0.303,,0.155,0.146,-0.3,,,,,,
,-0.288,,0.155,0.122,-0.277,,,,,,
,-0.247,,0.134,0.101,-0.236,,,,,,
,-0.217,,0.134,0.055,-0.19,,,,,,
,-0.168,,0.107,0.038,-0.145,,,,,,
,-0.146,,0.092,0.034,-0.127,,,,,,
,-0.132,,0.088,0.022,-0.109,,,,,,
,-0.116,,0.081,0.012,-0.092,,,,,,
,-0.104,,0.074,0.008,-0.082,,,,,,
,-0.098,,0.068,0.011,-0.078,,,,,,
,-0.088,,0.061,0.011,-0.071,,,,,,
,-0.103,,0.076,0.003,-0.079,,,,,,
,-0.113,,0.082,0.006,-0.087,,,,,,
,-0.096,,0.058,0.029,-0.087,,,,,,
,-0.107,,0.06,0.039,-0.098,,,,,,
,-0.13,,0.088,0.019,-0.107,,,,,,
,-0.124,,0.082,0.023,-0.105,,,,,,
,-0.125,,0.083,0.021,-0.104,,,,,,
,-0.124,,0.082,0.024,-0.105,,,,,,
,-0.12,,0.079,0.022,-0.101,,,,,,
,-0.119,,0.079,0.02,-0.1,,,,,,
,-0.12,,0.08,0.019,-0.099,,,,,,
,-0.119,,0.079,0.02,-0.099,,,,,,
,-0.114,,0.075,0.023,-0.096,,,,,,
,-0.115,,0.077,0.019,-0.096,,,,,,
,-0.114,,0.077,0.017,-0.094,,,,,,
,-0.111,,0.074,0.02,-0.092,,,,,,
,-0.108,,0.072,0.02,-0.091,,,,,,
,-0.111,,0.074,0.019,-0.092,,,,,,
,-0.107,,0.068,0.024,-0.092,,,,,,
,-0.115,,0.075,0.022,-0.098,,,,,,
,-0.111,,0.071,0.024,-0.095,,,,,,
,-0.112,,0.073,0.023,-0.095,,,,,,
,-0.134,,0.083,0.035,-0.118,,,,,,
,-0.12,,0.071,0.038,-0.109,,,,,,
,-0.115,,0.071,0.031,-0.101,,,,,,
,-0.105,,0.065,0.028,-0.092,,,,,,
,-0.099,,0.059,0.031,-0.089,,,,,,
,-0.09,,0.045,0.046,-0.09,,,,,,
,-0.083,,0.046,0.032,-0.078,,,,,,
,-0.075,,0.039,0.035,-0.074,,,,,,
,-0.07,,0.041,0.024,-0.065,,,,,,
,-0.054,,0.025,0.031,-0.055,,,,,,
,-0.044,,0.02,0.027,-0.047,,,,,,
,-0.027,,0.001,0.037,-0.039,,,,,,
,-0.024,,0.004,0.03,-0.032,,,,,,
,-0.034,,0.012,0.026,-0.038,,,,,,
,-0.027,,0.011,0.019,-0.029,,,,,,
,-0.014,,-0.009,0.04,-0.03,,,,,,
,-0.006,,-0.021,0.053,-0.031,,,,,,
,0.011,,-0.035,0.054,-0.018,,,,,,
,0.017,,-0.04,0.054,-0.014,,,,,,
,0.011,,-0.031,0.046,-0.015,,,,,,
,0.008,,-0.025,0.038,-0.012,,,,,,
,0.004,,-0.02,0.034,-0.014,,,,,,
,0.003,,-0.017,0.027,-0.01,,,,,,
,-0.001,,-0.01,0.024,-0.013,,,,,,
,-0.004,,-0.007,0.022,-0.014,,,,,,
,-0.01,,-0.002,0.021,-0.017,,,,,,
,-0.008,,-0.002,0.019,-0.015,,,,,,
,-0.023,,0.004,0.026,-0.03,,,,,,
,-0.04,,0.016,0.028,-0.044,,,,,,
,-0.052,,0.026,0.024,-0.051,,,,,,
,-0.068,,0.044,0.014,-0.059,,,,,,
,-0.076,,0.051,0.013,-0.063,,,,,,
,-0.085,,0.061,0.006,-0.066,,,,,,
,-0.086,,0.058,0.013,-0.071,,,,,,
,-0.095,,0.057,0.028,-0.085,,,,,,
,-0.102,,0.064,0.025,-0.089,,,,,,
,-0.097,,0.061,0.024,-0.085,,,,,,
,-0.094,,0.052,0.039,-0.09,,,,,,
,-0.109,,0.067,0.029,-0.096,,,,,,
,-0.112,,0.074,0.02,-0.093,,,,,,
,-0.108,,0.073,0.017,-0.09,,,,,,
,-0.111,,0.078,0.01,-0.087,,,,,,
,-0.106,,0.076,0.008,-0.083,,,,,,
,-0.104,,0.077,0.004,-0.08,,,,,,
,-0.105,,0.079,0.0,-0.077,,,,,,
,-0.103,,0.079,-0.002,-0.074,,,,,,
,-0.095,,0.074,-0.004,-0.069,,,,,,
,-0.087,,0.067,-0.002,-0.063,,,,,,
,-0.08,,0.062,-0.004,-0.057,,,,,,
,-0.07,,0.053,-0.001,-0.051,,,,,,
,-0.053,,0.039,0.002,-0.04,,,,,,
,-0.038,,0.027,0.004,-0.03,,,,,,
,-0.022,,0.013,0.006,-0.019,,,,,,
,-0.018,,0.011,0.006,-0.016,,,,,,
,-0.032,,0.028,-0.008,-0.019,,,,,,
,-0.026,,0.025,-0.008,-0.015,,,,,,
,-0.021,,0.021,-0.01,-0.01,,,,,,
,-0.016,,0.021,-0.018,-0.003,,,,,,
,-0.005,,-0.001,0.012,-0.01,,,,,,
,0.011,,-0.002,-0.013,0.015,,,,,,
,0.03,,-0.003,-0.04,0.043,,,,,,
,0.048,,-0.02,-0.033,0.052,,,,,,
,0.067,,-0.029,-0.041,0.071,,,,,,
,0.069,,-0.028,-0.046,0.075,,,,,,
,0.084,,-0.046,-0.034,0.08,,,,,,
,0.095,,-0.063,-0.016,0.08,,,,,,
,0.069,,-0.038,-0.028,0.065,,,,,,
,0.054,,-0.035,-0.012,0.046,,,,,,
,0.024,,-0.017,0.0,0.017,,,,,,
,-0.005,,-0.006,0.022,-0.014,,,,,,
,-0.037,,0.016,0.023,-0.039,,,,,,
,-0.059,,0.029,0.03,-0.059,,,,,,
,-0.088,,0.05,0.032,-0.082,,,,,,
,-0.115,,0.07,0.032,-0.102,,,,,,
,-0.14,,0.083,0.044,-0.127,,,,,,
,-0.145,,0.088,0.041,-0.128,,,,,,
,-0.149,,0.09,0.043,-0.133,,,,,,
,-0.162,,0.096,0.051,-0.148,,,,,,
,-0.159,,0.095,0.047,-0.143,,,,,,
,-0.16,,0.093,0.052,-0.146,,,,,,
,-0.16,,0.096,0.047,-0.143,,,,,,
,-0.159,,0.09,0.059,-0.148,,,,,,
,-0.16,,0.095,0.049,-0.144,,,,,,
,-0.159,,0.089,0.062,-0.15,,,,,,
,-0.154,,0.095,0.042,-0.137,,,,,,
,-0.162,,0.092,0.059,-0.15,,,,,,
,-0.173,,0.091,0.077,-0.168,,,,,,
,-0.153,,0.075,0.08,-0.155,,,,,,
,-0.179,,0.107,0.055,-0.16,,,,,,
,-0.208,,0.135,0.042,-0.176,,,,,,
,-0.176,,0.117,0.029,-0.146,,,,,,
,-0.106,,0.061,0.038,-0.097,,,,,,
,-0.02,,-0.009,0.05,-0.039,,,,,,
,0.166,,-0.157,0.063,0.093,,,,,,
,0.472,,-0.391,0.073,0.316,,,,,,
,0.676,,-0.563,0.111,0.45,,,,,,
,0.663,,-0.593,0.193,0.4,,,,,,
,0.271,,-0.375,0.343,0.031,,,,,,
,-0.125,,-0.092,0.373,-0.28,,,,,,
,-0.319,,0.099,0.28,-0.379,,,,,,
,-0.385,,0.169,0.238,-0.407,,,,,,
,-0.391,,0.191,0.206,-0.395,,,,,,
,-0.367,,0.172,0.207,-0.378,,,,,,
,-0.35,,0.184,0.156,-0.341,,,,,,
,-0.319,,0.18,0.117,-0.298,,,,,,
,-0.294,,0.172,0.096,-0.268,,,,,,
,-0.27,,0.155,0.095,-0.25,,,,,,
,-0.248,,0.143,0.087,-0.23,,,,,,
,-0.244,,0.145,0.077,-0.221,,,,,,
,-0.24,,0.149,0.061,-0.211,,,,,,
,-0.239,,0.151,0.057,-0.208,,,,,,
,-0.234,,0.15,0.05,-0.2,,,,,,
,-0.23,,0.142,0.063,-0.204,,,,,,
,-0.229,,0.132,0.08,-0.211,,,,,,
,-0.226,,0.129,0.081,-0.21,,,,,,
,-0.22,,0.124,0.084,-0.207,,,,,,
,-0.22,,0.123,0.085,-0.207,,,,,,
,-0.216,,0.119,0.086,-0.205,,,,,,
,-0.214,,0.116,0.088,-0.204,,,,,,
,-0.206,,0.11,0.091,-0.2,,,,,,
,-0.22,,0.123,0.084,-0.207,,,,,,
,-0.226,,0.129,0.081,-0.21,,,,,,
,-0.232,,0.134,0.079,-0.213,,,,,,
,-0.242,,0.145,0.073,-0.218,,,,,,
,-0.238,,0.141,0.076,-0.216,,,,,,
,-0.241,,0.144,0.073,-0.217,,,,,,
,-0.239,,0.141,0.076,-0.216,,,,,,
,-0.24,,0.144,0.072,-0.216,,,,,,
,-0.239,,0.144,0.069,-0.214,,,,,,
,-0.24,,0.145,0.07,-0.215,,,,,,
,-0.239,,0.144,0.069,-0.214,,,,,,
,-0.241,,0.143,0.075,-0.218,,,,,,
,-0.247,,0.141,0.09,-0.229,,,,,,
,-0.241,,0.137,0.087,-0.224,,,,,,
,-0.232,,0.129,0.089,-0.219,,,,,,
,-0.226,,0.124,0.09,-0.214,,,,,,
,-0.222,,0.122,0.089,-0.211,,,,,,
,-0.215,,0.117,0.088,-0.205,,,,,,
,-0.206,,0.109,0.091,-0.2,,,,,,
,-0.2,,0.105,0.09,-0.196,,,,,,
,-0.196,,0.103,0.088,-0.191,,,,,,
,-0.188,,0.096,0.09,-0.186,,,,,,
,-0.18,,0.089,0.091,-0.18,,,,,,
,-0.175,,0.085,0.092,-0.176,,,,,,
,-0.17,,0.082,0.091,-0.173,,,,,,
,-0.162,,0.076,0.09,-0.166,,,,,,
,-0.158,,0.073,0.09,-0.164,,,,,,
,-0.151,,0.068,0.091,-0.158,,,,,,
,-0.148,,0.067,0.088,-0.155,,,,,,
,-0.14,,0.06,0.089,-0.15,,,,,,
,-0.141,,0.062,0.087,-0.15,,,,,,
,-0.145,,0.069,0.081,-0.149,,,,,,
,-0.144,,0.069,0.078,-0.146,,,,,,
,-0.145,,0.073,0.072,-0.145,,,,,,
,-0.144,,0.07,0.075,-0.146,,,,,,
,-0.145,,0.069,0.078,-0.147,,,,,,
,-0.144,,0.069,0.077,-0.146,,,,,,
,-0.145,,0.07,0.078,-0.147,,,,,,
,-0.144,,0.069,0.077,-0.146,,,,,,
,-0.145,,0.07,0.078,-0.147,,,,,,
,-0.144,,0.069,0.077,-0.146,,,,,,
,-0.145,,0.07,0.078,-0.147,,,,,,
,-0.14,,0.065,0.079,-0.144,,,,,,
,-0.141,,0.067,0.076,-0.144,,,,,,
,-0.161,,0.093,0.057,-0.149,,,,,,
,-0.156,,0.091,0.053,-0.143,,,,,,
,-0.148,,0.087,0.048,-0.134,,,,,,
,-0.16,,0.09,0.059,-0.15,,,,,,
,-0.193,,0.116,0.057,-0.173,,,,,,
,-0.225,,0.145,0.047,-0.192,,,,,,
,-0.223,,0.142,0.049,-0.191,,,,,,
,-0.217,,0.14,0.046,-0.186,,,,,,
,-0.215,,0.138,0.045,-0.183,,,,,,
,-0.208,,0.135,0.043,-0.177,,,,,,
,-0.203,,0.131,0.043,-0.174,,,,,,
,-0.2,,0.13,0.039,-0.17,,,,,,
,-0.195,,0.127,0.039,-0.165,,,,,,
,-0.187,,0.121,0.038,-0.159,,,,,,
,-0.183,,0.118,0.038,-0.156,,,,,,
,-0.177,,0.106,0.052,-0.159,,,,,,
,-0.172,,0.105,0.049,-0.154,,,,,,
,-0.167,,0.106,0.038,-0.144,,,,,,
,-0.16,,0.105,0.031,-0.135,,,,,,
,-0.15,,0.1,0.024,-0.125,,,,,,
,-0.14,,0.085,0.041,-0.125,,,,,,
,-0.129,,0.076,0.041,-0.117,,,,,,
,-0.119,,0.071,0.037,-0.107,,,,,,
,-0.108,,0.064,0.035,-0.099,,,,,,
