I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.008,0.01,0.019,,,,,,,,,
0.0,-0.035,-0.035,,,,,,,,,
0.004,-0.052,-0.057,,,,,,,,,
0.001,-0.009,-0.01,,,,,,,,,
0.0,0.002,0.002,,,,,,,,,
0.004,0.032,0.027,,,,,,,,,
0.004,0.014,0.009,,,,,,,,,
0.01,0.0,-0.009,,,,,,,,,
0.005,0.048,0.043,,,,,,,,,
0.0,0.083,0.082,,,,,,,,,
0.019,0.105,0.085,,,,,,,,,
0.028,0.091,0.062,,,,,,,,,
0.017,0.093,0.075,,,,,,,,,
0.007,0.079,0.071,,,,,,,,,
0.024,0.108,0.084,,,,,,,,,
0.057,0.114,0.056,,,,,,,,,
0.054,0.073,0.019,,,,,,,,,
0.067,0.077,0.01,,,,,,,,,
0.074,0.069,-0.004,,,,,,,,,
0.057,0.073,0.016,,,,,,,,,
0.022,0.046,0.025,,,,,,,,,
0.008,-0.017,-0.026,,,,,,,,,
0.001,-0.066,-0.068,,,,,,,,,
-0.004,-0.058,-0.054,,,,,,,,,
-0.051,-0.044,0.006,,,,,,,,,
-0.07,-0.046,0.024,,,,,,,,,
,-0.046,,0.039,-0.008,-0.03,,,,,,
,-0.094,,0.062,0.018,-0.079,,,,,,
,-0.085,,0.058,0.012,-0.069,,,,,,
,-0.058,,0.043,0.0,-0.043,,,,,,
,-0.06,,0.045,0.0,-0.045,,,,,,
,-0.052,,0.036,0.007,-0.042,,,,,,
,-0.104,,0.065,0.026,-0.091,,,,,,
,-0.098,,0.063,0.02,-0.083,,,,,,
,-0.046,,0.012,0.046,-0.057,,,,,,
,-0.032,,0.003,0.042,-0.044,,,,,,
,-0.102,,0.072,0.009,-0.081,,,,,,
,-0.091,,0.074,-0.01,-0.062,,,,,,
,-0.009,,0.033,-0.053,0.019,,,,,,
,0.07,,-0.028,-0.048,0.076,,,,,,
,0.145,,-0.089,-0.041,0.129,,,,,,
,0.172,,-0.149,0.037,0.109,,,,,,
,0.156,,-0.208,0.18,0.026,,,,,,
,0.243,,-0.317,0.27,0.047,,,,,,
,0.456,,-0.474,0.264,0.209,,,,,,
,0.607,,-0.577,0.242,0.334,,,,,,
,0.501,,-0.471,0.192,0.279,,,,,,
,0.259,,-0.301,0.214,0.087,,,,,,
,-0.009,,-0.086,0.189,-0.101,,,,,,
,-0.148,,0.061,0.102,-0.161,,,,,,
,-0.199,,0.109,0.081,-0.189,,,,,,
,-0.233,,0.143,0.063,-0.206,,,,,,
,-0.293,,0.202,0.034,-0.237,,,,,,
,-0.26,,0.175,0.041,-0.215,,,,,,
,-0.21,,0.164,-0.014,-0.15,,,,,,
,-0.198,,0.17,-0.044,-0.126,,,,,,
,-0.18,,0.172,-0.071,-0.098,,,,,,
,-0.165,,0.154,-0.06,-0.094,,,,,,
,-0.15,,0.107,0.011,-0.118,,,,,,
,-0.141,,0.103,0.005,-0.108,,,,,,
,-0.134,,0.099,0.002,-0.101,,,,,,
,-0.126,,0.099,-0.009,-0.089,,,,,,
,-0.136,,0.105,-0.005,-0.098,,,,,,
,-0.137,,0.08,0.045,-0.124,,,,,,
,-0.129,,0.088,0.016,-0.104,,,,,,
,-0.127,,0.096,0.0,-0.094,,,,,,
,-0.116,,0.092,-0.009,-0.082,,,,,,
,-0.103,,0.075,0.006,-0.08,,,,,,
,-0.144,,0.094,0.028,-0.122,,,,,,
,-0.132,,0.089,0.021,-0.109,,,,,,
,-0.126,,0.086,0.019,-0.104,,,,,,
,-0.119,,0.083,0.014,-0.096,,,,,,
,-0.101,,0.074,0.004,-0.077,,,,,,
,-0.135,,0.085,0.032,-0.117,,,,,,
,-0.131,,0.081,0.034,-0.116,,,,,,
,-0.12,,0.074,0.033,-0.106,,,,,,
,-0.117,,0.07,0.035,-0.105,,,,,,
,-0.099,,0.067,0.015,-0.081,,,,,,
,-0.129,,0.079,0.034,-0.113,,,,,,
,-0.087,,0.034,0.062,-0.095,,,,,,
,-0.088,,0.044,0.044,-0.088,,,,,,
,-0.081,,0.036,0.051,-0.085,,,,,,
,-0.07,,0.039,0.027,-0.066,,,,,,
,-0.118,,0.075,0.027,-0.102,,,,,,
,-0.119,,0.096,-0.011,-0.083,,,,,,
,-0.107,,0.082,-0.003,-0.078,,,,,,
,-0.101,,0.076,0.0,-0.075,,,,,,
,-0.095,,0.079,-0.014,-0.063,,,,,,
,-0.101,,0.062,0.026,-0.089,,,,,,
,-0.098,,0.05,0.047,-0.097,,,,,,
,-0.1,,0.059,0.033,-0.092,,,,,,
,-0.099,,0.053,0.042,-0.095,,,,,,
,-0.1,,0.066,0.017,-0.083,,,,,,
,-0.1,,0.054,0.042,-0.096,,,,,,
,-0.044,,0.009,0.049,-0.058,,,,,,
,-0.033,,0.005,0.04,-0.045,,,,,,
,-0.053,,0.01,0.061,-0.07,,,,,,
,-0.012,,-0.006,0.032,-0.025,,,,,,
,-0.055,,0.009,0.065,-0.074,,,,,,
,-0.029,,-0.001,0.048,-0.046,,,,,,
,0.004,,-0.019,0.033,-0.014,,,,,,
,0.0,,-0.02,0.041,-0.02,,,,,,
,0.027,,-0.032,0.024,0.008,,,,,,
,0.024,,-0.033,0.031,0.002,,,,,,
,-0.014,,-0.022,0.065,-0.043,,,,,,
,0.012,,-0.039,0.06,-0.021,,,,,,
,0.067,,-0.082,0.063,0.017,,,,,,
,0.083,,-0.091,0.056,0.035,,,,,,
,0.075,,-0.078,0.043,0.035,,,,,,
,0.085,,-0.114,0.1,0.014,,,,,,
,0.065,,-0.085,0.074,0.011,,,,,,
,0.094,,-0.099,0.058,0.041,,,,,,
,0.132,,-0.128,0.055,0.071,,,,,,
,0.121,,-0.108,0.032,0.074,,,,,,
,0.124,,-0.131,0.075,0.055,,,,,,
,0.117,,-0.121,0.065,0.055,,,,,,
,0.119,,-0.091,0.003,0.087,,,,,,
,0.113,,-0.088,0.007,0.08,,,,,,
,0.116,,-0.097,0.019,0.077,,,,,,
,0.118,,-0.092,0.004,0.086,,,,,,
,0.12,,-0.116,0.049,0.065,,,,,,
,0.119,,-0.093,0.006,0.086,,,,,,
,0.118,,-0.097,0.018,0.079,,,,,,
,0.082,,-0.074,0.024,0.048,,,,,,
,0.069,,-0.053,0.001,0.051,,,,,,
,0.07,,-0.069,0.033,0.035,,,,,,
,0.07,,-0.066,0.028,0.037,,,,,,
,0.069,,-0.047,-0.01,0.057,,,,,,
,0.049,,-0.028,-0.016,0.045,,,,,,
,0.03,,-0.034,0.023,0.011,,,,,,
,0.02,,-0.039,0.048,-0.009,,,,,,
,0.012,,0.002,-0.023,0.021,,,,,,
,0.06,,-0.03,-0.03,0.06,,,,,,
,0.048,,-0.04,0.007,0.032,,,,,,
,0.017,,0.0,-0.028,0.026,,,,,,
,0.0,,0.0,0.0,0.0,,,,,,
,-0.018,,0.012,0.003,-0.015,,,,,,
,0.038,,-0.045,0.031,0.013,,,,,,
,0.048,,-0.039,0.005,0.033,,,,,,
,0.0,,-0.002,0.005,-0.003,,,,,,
,-0.043,,0.014,0.036,-0.05,,,,,,
,-0.009,,0.001,0.011,-0.011,,,,,,
,0.044,,-0.027,-0.013,0.04,,,,,,
,0.055,,-0.031,-0.021,0.051,,,,,,
,0.006,,-0.001,-0.006,0.008,,,,,,
,-0.04,,0.022,0.015,-0.037,,,,,,
,-0.011,,0.008,0.0,-0.008,,,,,,
,0.045,,-0.018,-0.032,0.049,,,,,,
,0.062,,-0.024,-0.045,0.069,,,,,,
,0.023,,-0.01,-0.015,0.025,,,,,,
,-0.041,,0.024,0.013,-0.036,,,,,,
,-0.028,,0.017,0.007,-0.025,,,,,,
,0.03,,0.002,-0.05,0.047,,,,,,
,0.05,,-0.043,0.009,0.033,,,,,,
,0.007,,-0.003,-0.005,0.007,,,,,,
,-0.05,,0.031,0.013,-0.044,,,,,,
,-0.043,,0.025,0.015,-0.04,,,,,,
,0.013,,0.003,-0.027,0.024,,,,,,
,0.047,,-0.015,-0.042,0.056,,,,,,
,0.023,,-0.002,-0.029,0.031,,,,,,
,-0.049,,0.034,0.005,-0.039,,,,,,
,-0.06,,0.044,0.002,-0.045,,,,,,
,-0.002,,0.013,-0.022,0.009,,,,,,
,0.036,,0.0,-0.055,0.054,,,,,,
,0.028,,-0.003,-0.036,0.039,,,,,,
,-0.041,,0.039,-0.014,-0.024,,,,,,
,-0.06,,0.038,0.014,-0.051,,,,,,
,-0.009,,0.031,-0.048,0.017,,,,,,
,0.002,,0.026,-0.057,0.03,,,,,,
,0.037,,-0.027,-0.004,0.03,,,,,,
,-0.017,,0.012,0.0,-0.012,,,,,,
,-0.055,,0.026,0.03,-0.056,,,,,,
,0.002,,-0.003,0.004,0.0,,,,,,
,0.021,,-0.016,0.0,0.015,,,,,,
,0.061,,-0.032,-0.028,0.059,,,,,,
,0.022,,-0.011,-0.01,0.021,,,,,,
,-0.033,,0.021,0.006,-0.028,,,,,,
,0.06,,-0.037,-0.018,0.054,,,,,,
,0.133,,-0.069,-0.062,0.13,,,,,,
,0.088,,-0.048,-0.037,0.084,,,,,,
,0.086,,-0.046,-0.037,0.082,,,,,,
,0.078,,-0.045,-0.027,0.072,,,,,,
,0.08,,-0.048,-0.023,0.071,,,,,,
,0.156,,-0.096,-0.043,0.139,,,,,,
,0.119,,-0.072,-0.033,0.105,,,,,,
,0.099,,-0.071,-0.009,0.079,,,,,,
,0.085,,-0.063,-0.002,0.064,,,,,,
,0.062,,-0.054,0.015,0.038,,,,,,
,0.117,,-0.069,-0.037,0.106,,,,,,
,0.093,,-0.061,-0.016,0.078,,,,,,
,-0.026,,0.009,0.021,-0.03,,,,,,
,-0.051,,0.017,0.041,-0.058,,,,,,
,-0.017,,0.027,-0.027,0.001,,,,,,
,-0.033,,0.066,-0.082,0.016,,,,,,
,-0.003,,0.03,-0.056,0.026,,,,,,
,-0.012,,-0.01,0.039,-0.029,,,,,,
,-0.082,,0.051,0.02,-0.071,,,,,,
,-0.08,,0.068,-0.017,-0.05,,,,,,
,0.059,,-0.008,-0.071,0.08,,,,,,
,0.042,,0.002,-0.068,0.065,,,,,,
,-0.083,,0.058,0.009,-0.066,,,,,,
,-0.146,,0.085,0.048,-0.134,,,,,,
,-0.095,,0.063,0.017,-0.08,,,,,,
,-0.075,,0.052,0.008,-0.06,,,,,,
,-0.042,,0.044,-0.025,-0.018,,,,,,
,-0.038,,0.015,0.025,-0.04,,,,,,
,-0.131,,0.079,0.037,-0.116,,,,,,
,-0.117,,0.09,-0.003,-0.086,,,,,,
,-0.005,,0.032,-0.055,0.022,,,,,,
,0.139,,-0.065,-0.078,0.143,,,,,,
,0.159,,-0.103,-0.032,0.135,,,,,,
,0.12,,-0.152,0.124,0.028,,,,,,
,0.095,,-0.182,0.222,-0.039,,,,,,
,0.29,,-0.321,0.208,0.112,,,,,,
,0.548,,-0.543,0.264,0.279,,,,,,
,0.598,,-0.561,0.223,0.336,,,,,,
,0.363,,-0.399,0.252,0.146,,,,,,
,0.141,,-0.225,0.24,-0.014,,,,,,
,0.022,,-0.098,0.163,-0.064,,,,,,
,-0.06,,0.047,-0.003,-0.043,,,,,,
,-0.137,,0.11,-0.012,-0.096,,,,,,
,-0.25,,0.175,0.027,-0.202,,,,,,
,-0.319,,0.225,0.027,-0.252,,,,,,
,-0.201,,0.175,-0.046,-0.127,,,,,,
,-0.144,,0.146,-0.077,-0.068,,,,,,
,-0.097,,0.112,-0.078,-0.033,,,,,,
,-0.161,,0.167,-0.091,-0.075,,,,,,
,-0.185,,0.147,-0.014,-0.131,,,,,,
,-0.156,,0.103,0.026,-0.13,,,,,,
,-0.112,,0.093,-0.017,-0.075,,,,,,
,-0.058,,0.05,-0.012,-0.037,,,,,,
,-0.13,,0.111,-0.024,-0.085,,,,,,
,-0.198,,0.128,0.042,-0.169,,,,,,
,-0.128,,0.059,0.073,-0.133,,,,,,
,-0.063,,0.031,0.033,-0.063,,,,,,
,-0.043,,0.049,-0.035,-0.014,,,,,,
,-0.092,,0.067,0.004,-0.07,,,,,,
,-0.192,,0.121,0.046,-0.167,,,,,,
,-0.123,,0.086,0.013,-0.099,,,,,,
,-0.055,,0.054,-0.026,-0.028,,,,,,
,-0.041,,0.044,-0.024,-0.018,,,,,,
,-0.091,,0.05,0.037,-0.086,,,,,,
,-0.191,,0.117,0.053,-0.169,,,,,,
,-0.146,,0.095,0.029,-0.124,,,,,,
,-0.058,,0.046,-0.005,-0.04,,,,,,
,-0.033,,0.037,-0.023,-0.012,,,,,,
,-0.054,,0.02,0.042,-0.062,,,,,,
,-0.172,,0.103,0.053,-0.155,,,,,,
,-0.162,,0.101,0.039,-0.141,,,,,,
,-0.064,,0.049,0.0,-0.047,,,,,,
,-0.034,,0.029,-0.005,-0.022,,,,,,
,-0.042,,0.034,-0.004,-0.029,,,,,,
,-0.16,,0.097,0.047,-0.143,,,,,,
,-0.164,,0.097,0.051,-0.148,,,,,,
,-0.069,,0.054,-0.005,-0.049,,,,,,
,-0.024,,0.037,-0.039,0.002,,,,,,
,-0.02,,0.01,0.009,-0.019,,,,,,
,-0.12,,0.062,0.055,-0.117,,,,,,
,-0.147,,0.082,0.058,-0.139,,,,,,
,-0.062,,0.037,0.019,-0.056,,,,,,
,-0.034,,0.03,-0.009,-0.02,,,,,,
,-0.018,,0.011,0.005,-0.016,,,,,,
,-0.114,,0.066,0.038,-0.104,,,,,,
,-0.164,,0.075,0.094,-0.17,,,,,,
,-0.079,,0.041,0.038,-0.078,,,,,,
,-0.007,,-0.003,0.019,-0.014,,,,,,
,-0.008,,0.003,0.005,-0.008,,,,,,
,-0.106,,0.085,-0.011,-0.072,,,,,,
,-0.131,,0.065,0.064,-0.13,,,,,,
,-0.06,,-0.003,0.097,-0.094,,,,,,
,0.031,,-0.051,0.054,-0.003,,,,,,
,0.033,,-0.017,-0.015,0.032,,,,,,
,-0.053,,0.051,-0.022,-0.028,,,,,,
,-0.095,,0.045,0.053,-0.098,,,,,,
,-0.033,,-0.02,0.092,-0.07,,,,,,
,0.052,,-0.071,0.063,0.007,,,,,,
,0.073,,-0.057,0.004,0.052,,,,,,
,-0.012,,0.016,-0.014,-0.002,,,,,,
,-0.063,,0.026,0.043,-0.069,,,,,,
,0.004,,-0.049,0.094,-0.043,,,,,,
,0.102,,-0.112,0.072,0.041,,,,,,
,0.117,,-0.092,0.008,0.083,,,,,,
,0.034,,-0.01,-0.03,0.04,,,,,,
,-0.031,,0.008,0.03,-0.038,,,,,,
,0.016,,-0.047,0.072,-0.023,,,,,,
,0.109,,-0.105,0.045,0.059,,,,,,
,0.153,,-0.111,-0.008,0.119,,,,,,
,0.074,,-0.029,-0.051,0.081,,,,,,
,-0.016,,0.016,-0.009,-0.007,,,,,,
,0.006,,-0.03,0.052,-0.02,,,,,,
,0.093,,-0.094,0.048,0.046,,,,,,
,0.133,,-0.097,-0.005,0.102,,,,,,
,0.105,,-0.067,-0.024,0.091,,,,,,
,0.013,,-0.025,0.03,-0.006,,,,,,
,-0.056,,0.011,0.063,-0.073,,,,,,
,-0.014,,-0.003,0.029,-0.025,,,,,,
,0.053,,-0.025,-0.027,0.053,,,,,,
,0.087,,-0.048,-0.035,0.083,,,,,,
,0.004,,-0.004,0.002,0.002,,,,,,
,-0.053,,0.019,0.042,-0.061,,,,,,
,-0.034,,0.016,0.017,-0.034,,,,,,
,0.041,,-0.018,-0.025,0.042,,,,,,
,0.05,,-0.007,-0.061,0.068,,,,,,
,-0.062,,0.07,-0.048,-0.022,,,,,,
,-0.096,,0.063,0.017,-0.079,,,,,,
,-0.029,,0.0,0.046,-0.045,,,,,,
,0.043,,-0.029,-0.005,0.034,,,,,,
,0.038,,-0.006,-0.047,0.052,,,,,,
,-0.06,,0.033,0.026,-0.058,,,,,,
,-0.1,,0.055,0.039,-0.094,,,,,,
,-0.023,,0.01,0.014,-0.024,,,,,,
,0.05,,-0.022,-0.033,0.054,,,,,,
,0.064,,-0.031,-0.033,0.065,,,,,,
,-0.028,,0.022,-0.003,-0.019,,,,,,
,-0.103,,0.065,0.026,-0.09,,,,,,
,-0.044,,0.034,-0.002,-0.031,,,,,,
,0.037,,-0.008,-0.04,0.049,,,,,,
,0.061,,-0.019,-0.054,0.073,,,,,,
,-0.025,,0.026,-0.014,-0.011,,,,,,
,-0.101,,0.071,0.01,-0.08,,,,,,
,-0.079,,0.052,0.014,-0.066,,,,,,
,0.016,,-0.02,0.015,0.004,,,,,,
,0.047,,-0.006,-0.058,0.064,,,,,,
,0.043,,-0.043,0.02,0.022,,,,,,
,-0.074,,0.031,0.049,-0.08,,,,,,
,-0.091,,0.059,0.019,-0.078,,,,,,
,0.011,,0.002,-0.022,0.019,,,,,,
,0.054,,-0.018,-0.044,0.062,,,,,,
,0.0,,0.012,-0.023,0.011,,,,,,
,-0.095,,0.058,0.026,-0.084,,,,,,
,-0.095,,0.065,0.013,-0.078,,,,,,
,-0.014,,0.027,-0.032,0.005,,,,,,
,0.055,,-0.015,-0.053,0.068,,,,,,
,0.017,,0.005,-0.037,0.031,,,,,,
,-0.072,,0.054,0.002,-0.055,,,,,,
,-0.083,,0.055,0.014,-0.069,,,,,,
,-0.027,,0.028,-0.017,-0.012,,,,,,
,0.064,,-0.03,-0.037,0.066,,,,,,
,0.056,,-0.025,-0.034,0.059,,,,,,
,-0.041,,0.028,0.006,-0.033,,,,,,
,-0.047,,0.026,0.017,-0.043,,,,,,
,0.045,,-0.025,-0.017,0.042,,,,,,
,0.121,,-0.062,-0.058,0.12,,,,,,
,0.118,,-0.061,-0.054,0.115,,,,,,
,0.032,,-0.019,-0.01,0.028,,,,,,
,-0.018,,0.015,-0.004,-0.011,,,,,,
,0.058,,-0.028,-0.031,0.059,,,,,,
,0.143,,-0.082,-0.052,0.133,,,,,,
,0.16,,-0.089,-0.06,0.151,,,,,,
,0.066,,-0.042,-0.015,0.057,,,,,,
,0.004,,-0.005,0.004,0.001,,,,,,
,0.041,,-0.02,-0.021,0.042,,,,,,
,0.119,,-0.061,-0.057,0.118,,,,,,
,0.118,,-0.062,-0.053,0.114,,,,,,
,0.051,,-0.027,-0.024,0.05,,,,,,
,-0.079,,0.047,0.025,-0.072,,,,,,
,-0.066,,0.049,0.004,-0.052,,,,,,
,0.004,,0.012,-0.031,0.019,,,,,,
,0.018,,0.008,-0.044,0.036,,,,,,
,-0.046,,0.04,-0.009,-0.029,,,,,,
,-0.129,,0.088,0.017,-0.104,,,,,,
,-0.108,,0.083,-0.003,-0.079,,,,,,
,-0.036,,0.043,-0.031,-0.011,,,,,,
,-0.022,,0.047,-0.06,0.013,,,,,,
,-0.038,,0.038,-0.018,-0.019,,,,,,
,-0.133,,0.087,0.025,-0.111,,,,,,
,-0.133,,0.102,-0.002,-0.098,,,,,,
,-0.053,,0.051,-0.023,-0.027,,,,,,
,0.002,,0.023,-0.051,0.028,,,,,,
,-0.073,,0.063,-0.015,-0.046,,,,,,
,-0.171,,0.119,0.02,-0.138,,,,,,
,-0.155,,0.115,0.005,-0.118,,,,,,
,-0.044,,0.044,-0.023,-0.021,,,,,,
,0.108,,-0.053,-0.057,0.11,,,,,,
,0.113,,-0.057,-0.054,0.112,,,,,,
,0.053,,-0.081,0.082,-0.001,,,,,,
,0.07,,-0.136,0.167,-0.03,,,,,,
,0.229,,-0.275,0.206,0.068,,,,,,
,0.507,,-0.475,0.191,0.285,,,,,,
,0.613,,-0.557,0.193,0.363,,,,,,
,0.401,,-0.411,0.22,0.19,,,,,,
,0.156,,-0.22,0.206,0.014,,,,,,
,-0.043,,-0.035,0.137,-0.1,,,,,,
,-0.074,,0.038,0.034,-0.072,,,,,,
,-0.125,,0.092,0.003,-0.095,,,,,,
,-0.273,,0.199,0.013,-0.211,,,,,,
,-0.317,,0.227,0.021,-0.248,,,,,,
,-0.262,,0.209,-0.024,-0.185,,,,,,
,-0.166,,0.149,-0.049,-0.1,,,,,,
,-0.143,,0.135,-0.054,-0.08,,,,,,
,-0.2,,0.156,-0.009,-0.144,,,,,,
,-0.234,,0.184,-0.016,-0.167,,,,,,
,-0.137,,0.115,-0.024,-0.09,,,,,,
,-0.074,,0.086,-0.059,-0.025,,,,,,
,-0.071,,0.077,-0.047,-0.029,,,,,,
,-0.116,,0.081,0.012,-0.094,,,,,,
,-0.199,,0.143,0.011,-0.155,,,,,,
,-0.135,,0.103,-0.003,-0.099,,,,,,
,-0.059,,0.061,-0.032,-0.028,,,,,,
,-0.029,,0.035,-0.027,-0.007,,,,,,
,-0.121,,0.082,0.018,-0.1,,,,,,
,-0.199,,0.134,0.029,-0.163,,,,,,
,-0.16,,0.104,0.031,-0.135,,,,,,
,-0.087,,0.069,-0.004,-0.063,,,,,,
,-0.05,,0.041,-0.008,-0.033,,,,,,
,-0.12,,0.086,0.008,-0.094,,,,,,
,-0.211,,0.135,0.046,-0.182,,,,,,
,-0.178,,0.122,0.025,-0.146,,,,,,
,-0.09,,0.077,-0.016,-0.06,,,,,,
,-0.029,,0.036,-0.028,-0.007,,,,,,
,-0.09,,0.065,0.006,-0.07,,,,,,
,-0.171,,0.116,0.024,-0.14,,,,,,
,-0.173,,0.118,0.024,-0.141,,,,,,
,-0.109,,0.083,-0.001,-0.08,,,,,,
,-0.043,,0.044,-0.023,-0.02,,,,,,
,-0.071,,0.048,0.01,-0.058,,,,,,
,-0.153,,0.101,0.028,-0.13,,,,,,
,-0.17,,0.11,0.035,-0.145,,,,,,
,-0.095,,0.066,0.01,-0.076,,,,,,
,-0.013,,0.019,-0.017,-0.001,,,,,,
,-0.051,,0.038,0.001,-0.039,,,,,,
,-0.133,,0.087,0.026,-0.113,,,,,,
,-0.15,,0.094,0.036,-0.13,,,,,,
,-0.101,,0.071,0.011,-0.081,,,,,,
,-0.011,,0.018,-0.019,0.001,,,,,,
,-0.02,,0.02,-0.011,-0.009,,,,,,
,-0.105,,0.067,0.024,-0.09,,,,,,
,-0.132,,0.078,0.041,-0.12,,,,,,
,-0.1,,0.063,0.023,-0.086,,,,,,
,-0.005,,0.009,-0.011,0.002,,,,,,
,0.007,,-0.004,-0.003,0.008,,,,,,
,-0.065,,0.031,0.036,-0.066,,,,,,
,-0.11,,0.049,0.067,-0.115,,,,,,
,-0.084,,0.03,0.066,-0.095,,,,,,
,0.019,,-0.026,0.024,0.003,,,,,,
,0.054,,-0.04,0.0,0.04,,,,,,
,-0.003,,-0.014,0.033,-0.019,,,,,,
,-0.057,,0.017,0.052,-0.069,,,,,,
,-0.046,,0.009,0.051,-0.06,,,,,,
,0.029,,-0.025,0.005,0.019,,,,,,
,0.089,,-0.058,-0.018,0.076,,,,,,
,0.054,,-0.042,0.002,0.039,,,,,,
,-0.023,,0.0,0.038,-0.036,,,,,,
,-0.007,,-0.014,0.041,-0.026,,,,,,
,0.062,,-0.053,0.013,0.039,,,,,,
,0.132,,-0.099,0.0,0.099,,,,,,
,0.102,,-0.08,0.006,0.073,,,,,,
,0.014,,-0.032,0.043,-0.01,,,,,,
,0.025,,-0.041,0.046,-0.004,,,,,,
,0.08,,-0.07,0.019,0.05,,,,,,
,0.137,,-0.099,-0.008,0.106,,,,,,
,0.111,,-0.081,-0.006,0.086,,,,,,
,0.013,,-0.019,0.016,0.002,,,,,,
,0.007,,-0.016,0.023,-0.006,,,,,,
,0.059,,-0.042,-0.004,0.046,,,,,,
,0.125,,-0.077,-0.033,0.11,,,,,,
,0.111,,-0.066,-0.035,0.101,,,,,,
,0.009,,-0.006,-0.001,0.007,,,,,,
,-0.031,,0.02,0.007,-0.027,,,,,,
,0.01,,-0.005,-0.004,0.009,,,,,,
,0.063,,-0.031,-0.032,0.063,,,,,,
,0.072,,-0.039,-0.03,0.068,,,,,,
,-0.012,,0.007,0.003,-0.011,,,,,,
,-0.054,,0.036,0.009,-0.045,,,,,,
,-0.023,,0.018,0.0,-0.017,,,,,,
,0.049,,-0.026,-0.023,0.048,,,,,,
,0.062,,-0.032,-0.029,0.061,,,,,,
,0.001,,0.001,-0.005,0.003,,,,,,
,-0.049,,0.031,0.011,-0.042,,,,,,
,-0.024,,0.023,-0.008,-0.014,,,,,,
,0.042,,-0.021,-0.022,0.042,,,,,,
,0.067,,-0.031,-0.038,0.069,,,,,,
,0.004,,0.01,-0.03,0.018,,,,,,
,-0.043,,0.031,0.003,-0.033,,,,,,
,-0.036,,0.033,-0.01,-0.021,,,,,,
,0.022,,-0.008,-0.015,0.024,,,,,,
,0.064,,-0.031,-0.035,0.064,,,,,,
,0.012,,0.0,-0.017,0.018,,,,,,
,-0.041,,0.029,0.004,-0.033,,,,,,
,-0.041,,0.029,0.004,-0.033,,,,,,
,0.016,,-0.006,-0.013,0.018,,,,,,
,0.056,,-0.024,-0.037,0.06,,,,,,
,0.023,,-0.01,-0.016,0.025,,,,,,
,-0.032,,0.019,0.009,-0.028,,,,,,
,-0.043,,0.036,-0.006,-0.028,,,,,,
,0.002,,0.004,-0.014,0.009,,,,,,
,0.044,,-0.012,-0.043,0.055,,,,,,
,0.022,,0.001,-0.039,0.036,,,,,,
,-0.031,,0.038,-0.03,-0.008,,,,,,
,-0.044,,0.055,-0.043,-0.01,,,,,,
,-0.004,,0.011,-0.016,0.004,,,,,,
,0.06,,-0.024,-0.042,0.065,,,,,,
,0.035,,-0.012,-0.03,0.041,,,,,,
,-0.028,,0.037,-0.033,-0.004,,,,,,
,-0.041,,0.048,-0.035,-0.012,,,,,,
,-0.006,,0.011,-0.012,0.001,,,,,,
,0.058,,-0.025,-0.035,0.061,,,,,,
,0.08,,-0.038,-0.044,0.082,,,,,,
,0.071,,-0.036,-0.036,0.072,,,,,,
,0.074,,-0.038,-0.035,0.073,,,,,,
,0.063,,-0.034,-0.027,0.06,,,,,,
,0.1,,-0.05,-0.05,0.099,,,,,,
,0.134,,-0.066,-0.068,0.134,,,,,,
,0.092,,-0.042,-0.054,0.096,,,,,,
,0.096,,-0.051,-0.042,0.093,,,,,,
,0.077,,-0.045,-0.026,0.07,,,,,,
,0.119,,-0.074,-0.029,0.103,,,,,,
,0.154,,-0.093,-0.044,0.137,,,,,,
,0.114,,-0.069,-0.033,0.101,,,,,,
,0.116,,-0.068,-0.039,0.106,,,,,,
,0.113,,-0.066,-0.038,0.104,,,,,,
,0.118,,-0.066,-0.043,0.109,,,,,,
,0.099,,-0.054,-0.04,0.094,,,,,,
,0.031,,-0.011,-0.025,0.036,,,,,,
,0.001,,0.008,-0.02,0.01,,,,,,
,-0.032,,0.033,-0.017,-0.015,,,,,,
,-0.044,,0.05,-0.031,-0.017,,,,,,
,-0.046,,0.065,-0.06,-0.004,,,,,,
,-0.041,,0.047,-0.033,-0.013,,,,,,
,-0.071,,0.054,0.0,-0.053,,,,,,
,-0.097,,0.075,-0.003,-0.071,,,,,,
,-0.073,,0.071,-0.033,-0.038,,,,,,
,-0.073,,0.081,-0.053,-0.028,,,,,,
,-0.057,,0.053,-0.018,-0.033,,,,,,
,-0.079,,0.048,0.02,-0.069,,,,,,
,-0.104,,0.069,0.016,-0.086,,,,,,
,-0.093,,0.072,-0.003,-0.068,,,,,,
,-0.093,,0.069,0.001,-0.069,,,,,,
,-0.081,,0.061,0.001,-0.061,,,,,,
,-0.102,,0.069,0.015,-0.084,,,,,,
,-0.122,,0.082,0.02,-0.101,,,,,,
,-0.068,,0.066,-0.028,-0.036,,,,,,
,0.037,,0.005,-0.067,0.062,,,,,,
,0.088,,-0.035,-0.062,0.096,,,,,,
,0.088,,-0.079,0.025,0.052,,,,,,
,0.125,,-0.143,0.096,0.045,,,,,,
,0.237,,-0.261,0.166,0.094,,,,,,
,0.39,,-0.384,0.181,0.201,,,,,,
,0.584,,-0.531,0.186,0.344,,,,,,
,0.543,,-0.501,0.188,0.312,,,,,,
,0.374,,-0.385,0.209,0.176,,,,,,
