I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.109,0.08,-0.03,,,,,,,,,
0.113,0.083,-0.029,,,,,,,,,
0.115,0.084,-0.029,,,,,,,,,
0.114,0.085,-0.029,,,,,,,,,
0.112,0.085,-0.027,,,,,,,,,
0.11,0.085,-0.024,,,,,,,,,
0.111,0.087,-0.024,,,,,,,,,
0.113,0.088,-0.024,,,,,,,,,
0.115,0.09,-0.024,,,,,,,,,
0.116,0.089,-0.025,,,,,,,,,
0.115,0.089,-0.024,,,,,,,,,
0.114,0.091,-0.023,,,,,,,,,
0.115,0.094,-0.02,,,,,,,,,
0.115,0.095,-0.019,,,,,,,,,
0.115,0.095,-0.02,,,,,,,,,
0.114,0.095,-0.019,,,,,,,,,
0.115,0.097,-0.017,,,,,,,,,
0.114,0.099,-0.015,,,,,,,,,
0.115,0.101,-0.013,,,,,,,,,
0.115,0.101,-0.014,,,,,,,,,
0.114,0.1,-0.015,,,,,,,,,
0.113,0.097,-0.015,,,,,,,,,
0.111,0.096,-0.015,,,,,,,,,
0.108,0.095,-0.013,,,,,,,,,
0.107,0.095,-0.011,,,,,,,,,
0.104,0.094,-0.01,,,,,,,,,
0.102,0.093,-0.009,,,,,,,,,
0.099,0.09,-0.008,,,,,,,,,
0.1,0.089,-0.01,,,,,,,,,
0.101,0.09,-0.01,,,,,,,,,
0.1,0.09,-0.01,,,,,,,,,
0.094,0.088,-0.006,,,,,,,,,
0.088,0.085,-0.001,,,,,,,,,
0.082,0.084,0.001,,,,,,,,,
0.08,0.084,0.004,,,,,,,,,
0.079,0.084,0.004,,,,,,,,,
0.077,0.082,0.005,,,,,,,,,
0.072,0.08,0.008,,,,,,,,,
0.068,0.08,0.012,,,,,,,,,
0.063,0.08,0.016,,,,,,,,,
0.06,0.079,0.02,,,,,,,,,
0.055,0.078,0.022,,,,,,,,,
0.051,0.075,0.023,,,,,,,,,
0.049,0.075,0.026,,,,,,,,,
0.046,0.076,0.028,,,,,,,,,
0.045,0.075,0.03,,,,,,,,,
0.043,0.071,0.028,,,,,,,,,
0.041,0.067,0.025,,,,,,,,,
0.039,0.062,0.024,,,,,,,,,
0.036,0.061,0.024,,,,,,,,,
0.035,0.06,0.025,,,,,,,,,
0.033,0.058,0.025,,,,,,,,,
0.03,0.055,0.024,,,,,,,,,
0.029,0.053,0.024,,,,,,,,,
0.027,0.051,0.024,,,,,,,,,
0.024,0.05,0.024,,,,,,,,,
0.021,0.047,0.025,,,,,,,,,
0.02,0.045,0.024,,,,,,,,,
0.02,0.044,0.023,,,,,,,,,
0.02,0.042,0.021,,,,,,,,,
0.02,0.04,0.02,,,,,,,,,
0.016,0.036,0.019,,,,,,,,,
0.012,0.032,0.019,,,,,,,,,
0.007,0.027,0.02,,,,,,,,,
0.003,0.023,0.019,,,,,,,,,
0.0,0.02,0.019,,,,,,,,,
-0.004,0.016,0.02,,,,,,,,,
-0.008,0.011,0.02,,,,,,,,,
-0.012,0.008,0.019,,,,,,,,,
-0.015,0.004,0.019,,,,,,,,,
-0.019,0.0,0.02,,,,,,,,,
-0.024,-0.004,0.02,,,,,,,,,
-0.028,-0.008,0.019,,,,,,,,,
-0.03,-0.01,0.018,,,,,,,,,
-0.029,-0.012,0.016,,,,,,,,,
-0.03,-0.015,0.015,,,,,,,,,
-0.032,-0.019,0.014,,,,,,,,,
-0.037,-0.023,0.014,,,,,,,,,
-0.042,-0.027,0.015,,,,,,,,,
-0.044,-0.029,0.015,,,,,,,,,
-0.045,-0.03,0.014,,,,,,,,,
-0.045,-0.03,0.014,,,,,,,,,
-0.045,-0.03,0.015,,,,,,,,,
-0.044,-0.029,0.015,,,,,,,,,
-0.044,-0.028,0.015,,,,,,,,,
-0.045,-0.029,0.014,,,,,,,,,
-0.045,-0.032,0.012,,,,,,,,,
-0.044,-0.034,0.011,,,,,,,,,
-0.044,-0.035,0.009,,,,,,,,,
-0.045,-0.036,0.009,,,,,,,,,
-0.045,-0.035,0.009,,,,,,,,,
-0.043,-0.033,0.01,,,,,,,,,
-0.044,-0.034,0.009,,,,,,,,,
-0.047,-0.037,0.009,,,,,,,,,
-0.053,-0.044,0.009,,,,,,,,,
-0.059,-0.049,0.01,,,,,,,,,
-0.062,-0.051,0.009,,,,,,,,,
-0.061,-0.051,0.009,,,,,,,,,
-0.059,-0.05,0.009,,,,,,,,,
-0.059,-0.049,0.01,,,,,,,,,
-0.059,-0.05,0.01,,,,,,,,,
-0.06,-0.05,0.009,,,,,,,,,
-0.059,-0.049,0.009,,,,,,,,,
-0.059,-0.049,0.01,,,,,,,,,
-0.059,-0.05,0.01,,,,,,,,,
-0.059,-0.05,0.009,,,,,,,,,
-0.059,-0.048,0.009,,,,,,,,,
-0.059,-0.049,0.01,,,,,,,,,
-0.062,-0.052,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.074,-0.064,0.01,,,,,,,,,
-0.074,-0.064,0.01,,,,,,,,,
-0.07,-0.06,0.009,,,,,,,,,
-0.068,-0.058,0.009,,,,,,,,,
-0.068,-0.058,0.009,,,,,,,,,
-0.069,-0.059,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.06,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.069,-0.06,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.059,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.069,-0.059,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.059,0.01,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.06,0.009,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.07,-0.06,0.009,,,,,,,,,
-0.07,-0.06,0.01,,,,,,,,,
-0.07,-0.059,0.01,,,,,,,,,
-0.069,-0.059,0.009,,,,,,,,,
-0.069,-0.059,0.008,,,,,,,,,
-0.07,-0.06,0.009,,,,,,,,,
-0.071,-0.059,0.011,,,,,,,,,
-0.073,-0.059,0.013,,,,,,,,,
-0.075,-0.06,0.015,,,,,,,,,
-0.075,-0.06,0.015,,,,,,,,,
-0.075,-0.059,0.014,,,,,,,,,
-0.074,-0.059,0.014,,,,,,,,,
-0.075,-0.059,0.014,,,,,,,,,
-0.076,-0.06,0.016,,,,,,,,,
-0.078,-0.06,0.017,,,,,,,,,
-0.079,-0.059,0.019,,,,,,,,,
-0.08,-0.059,0.02,,,,,,,,,
-0.08,-0.06,0.02,,,,,,,,,
-0.079,-0.06,0.019,,,,,,,,,
-0.079,-0.059,0.019,,,,,,,,,
-0.079,-0.059,0.019,,,,,,,,,
-0.081,-0.06,0.021,,,,,,,,,
-0.083,-0.06,0.024,,,,,,,,,
-0.085,-0.059,0.025,,,,,,,,,
-0.085,-0.059,0.024,,,,,,,,,
-0.084,-0.06,0.024,,,,,,,,,
-0.084,-0.06,0.024,,,,,,,,,
-0.085,-0.059,0.025,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.084,-0.06,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.087,-0.059,0.027,,,,,,,,,
-0.09,-0.06,0.029,,,,,,,,,
-0.089,-0.06,0.029,,,,,,,,,
-0.087,-0.059,0.026,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.084,-0.06,0.023,,,,,,,,,
-0.084,-0.06,0.024,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.084,-0.059,0.025,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.084,-0.059,0.025,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.084,-0.06,0.025,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.084,-0.059,0.025,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.085,-0.06,0.024,,,,,,,,,
-0.084,-0.059,0.024,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.085,-0.06,0.025,,,,,,,,,
-0.084,-0.059,0.025,,,,,,,,,
-0.083,-0.058,0.024,,,,,,,,,
-0.08,-0.055,0.024,,,,,,,,,
-0.079,-0.054,0.024,,,,,,,,,
-0.08,-0.054,0.024,,,,,,,,,
-0.08,-0.055,0.025,,,,,,,,,
-0.079,-0.055,0.025,,,,,,,,,
-0.079,-0.054,0.024,,,,,,,,,
-0.08,-0.054,0.024,,,,,,,,,
-0.08,-0.055,0.025,,,,,,,,,
-0.079,-0.054,0.025,,,,,,,,,
-0.078,-0.053,0.024,,,,,,,,,
-0.076,-0.051,0.024,,,,,,,,,
-0.074,-0.049,0.025,,,,,,,,,
-0.074,-0.05,0.025,,,,,,,,,
-0.074,-0.05,0.024,,,,,,,,,
-0.074,-0.05,0.025,,,,,,,,,
-0.074,-0.049,0.024,,,,,,,,,
-0.073,-0.049,0.024,,,,,,,,,
-0.072,-0.05,0.021,,,,,,,,,
-0.069,-0.05,0.02,,,,,,,,,
-0.067,-0.048,0.019,,,,,,,,,
-0.066,-0.046,0.02,,,,,,,,,
-0.065,-0.044,0.02,,,,,,,,,
-0.065,-0.045,0.019,,,,,,,,,
-0.065,-0.045,0.019,,,,,,,,,
-0.064,-0.045,0.02,,,,,,,,,
-0.064,-0.044,0.02,,,,,,,,,
-0.065,-0.045,0.019,,,,,,,,,
-0.064,-0.045,0.019,,,,,,,,,
-0.065,-0.045,0.02,,,,,,,,,
-0.065,-0.045,0.02,,,,,,,,,
-0.064,-0.045,0.019,,,,,,,,,
-0.064,-0.044,0.019,,,,,,,,,
-0.061,-0.042,0.019,,,,,,,,,
-0.059,-0.039,0.02,,,,,,,,,
-0.058,-0.039,0.019,,,,,,,,,
-0.059,-0.039,0.019,,,,,,,,,
-0.059,-0.04,0.02,,,,,,,,,
-0.06,-0.04,0.02,,,,,,,,,
-0.06,-0.04,0.02,,,,,,,,,
-0.06,-0.04,0.019,,,,,,,,,
-0.059,-0.04,0.02,,,,,,,,,
-0.058,-0.039,0.02,,,,,,,,,
-0.056,-0.036,0.02,,,,,,,,,
-0.054,-0.034,0.019,,,,,,,,,
-0.053,-0.034,0.017,,,,,,,,,
-0.051,-0.034,0.016,,,,,,,,,
-0.049,-0.034,0.014,,,,,,,,,
-0.049,-0.035,0.014,,,,,,,,,
-0.05,-0.034,0.014,,,,,,,,,
-0.05,-0.035,0.015,,,,,,,,,
-0.05,-0.034,0.014,,,,,,,,,
-0.049,-0.034,0.014,,,,,,,,,
-0.049,-0.034,0.014,,,,,,,,,
-0.05,-0.034,0.015,,,,,,,,,
-0.052,-0.037,0.015,,,,,,,,,
-0.053,-0.039,0.014,,,,,,,,,
-0.055,-0.04,0.014,,,,,,,,,
-0.055,-0.04,0.015,,,,,,,,,
-0.055,-0.04,0.015,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.055,-0.04,0.014,,,,,,,,,
-0.055,-0.039,0.015,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.054,-0.039,0.014,,,,,,,,,
-0.055,-0.039,0.015,,,,,,,,,
-0.055,-0.04,0.014,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.055,-0.039,0.015,,,,,,,,,
-0.055,-0.04,0.014,,,,,,,,,
-0.054,-0.04,0.014,,,,,,,,,
-0.053,-0.04,0.013,,,,,,,,,
-0.055,-0.039,0.015,,,,,,,,,
-0.06,-0.04,0.019,,,,,,,,,
-0.066,-0.04,0.026,,,,,,,,,
-0.072,-0.039,0.032,,,,,,,,,
-0.074,-0.039,0.034,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.075,-0.04,0.034,,,,,,,,,
-0.075,-0.039,0.035,,,,,,,,,
-0.075,-0.04,0.035,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.074,-0.04,0.035,,,,,,,,,
-0.074,-0.039,0.035,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.075,-0.04,0.034,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.073,-0.038,0.035,,,,,,,,,
-0.07,-0.035,0.034,,,,,,,,,
-0.067,-0.033,0.034,,,,,,,,,
-0.067,-0.032,0.034,,,,,,,,,
-0.07,-0.035,0.035,,,,,,,,,
-0.077,-0.043,0.034,,,,,,,,,
-0.086,-0.051,0.034,,,,,,,,,
-0.09,-0.056,0.034,,,,,,,,,
-0.089,-0.054,0.035,,,,,,,,,
-0.084,-0.05,0.034,,,,,,,,,
-0.081,-0.046,0.034,,,,,,,,,
-0.079,-0.044,0.035,,,,,,,,,
-0.08,-0.044,0.035,,,,,,,,,
-0.08,-0.045,0.034,,,,,,,,,
-0.079,-0.044,0.034,,,,,,,,,
-0.077,-0.043,0.035,,,,,,,,,
-0.076,-0.041,0.035,,,,,,,,,
-0.075,-0.04,0.035,,,,,,,,,
-0.074,-0.04,0.034,,,,,,,,,
-0.075,-0.04,0.034,,,,,,,,,
-0.073,-0.038,0.035,,,,,,,,,
-0.071,-0.036,0.035,,,,,,,,,
-0.067,-0.033,0.034,,,,,,,,,
-0.065,-0.031,0.034,,,,,,,,,
-0.065,-0.029,0.035,,,,,,,,,
-0.064,-0.03,0.035,,,,,,,,,
-0.064,-0.03,0.034,,,,,,,,,
-0.063,-0.029,0.034,,,,,,,,,
-0.061,-0.026,0.035,,,,,,,,,
-0.06,-0.025,0.035,,,,,,,,,
-0.059,-0.024,0.034,,,,,,,,,
-0.059,-0.024,0.034,,,,,,,,,
-0.058,-0.024,0.034,,,,,,,,,
-0.054,-0.021,0.031,,,,,,,,,
-0.05,-0.019,0.029,,,,,,,,,
-0.046,-0.017,0.029,,,,,,,,,
-0.045,-0.016,0.029,,,,,,,,,
-0.045,-0.013,0.031,,,,,,,,,
-0.048,-0.011,0.036,,,,,,,,,
-0.055,-0.01,0.044,,,,,,,,,
-0.063,-0.008,0.055,,,,,,,,,
-0.069,-0.006,0.063,,,,,,,,,
-0.069,-0.003,0.065,,,,,,,,,
-0.064,0.0,0.062,,,,,,,,,
-0.061,0.0,0.06,,,,,,,,,
-0.059,0.0,0.059,,,,,,,,,
-0.06,-0.001,0.059,,,,,,,,,
-0.057,0.002,0.059,,,,,,,,,
-0.052,0.008,0.06,,,,,,,,,
-0.044,0.015,0.059,,,,,,,,,
-0.038,0.019,0.058,,,,,,,,,
-0.032,0.023,0.056,,,,,,,,,
-0.026,0.027,0.054,,,,,,,,,
-0.019,0.034,0.054,,,,,,,,,
-0.014,0.039,0.055,,,,,,,,,
-0.01,0.044,0.056,,,,,,,,,
-0.007,0.048,0.055,,,,,,,,,
-0.001,0.053,0.054,,,,,,,,,
0.006,0.058,0.051,,,,,,,,,
0.015,0.065,0.05,,,,,,,,,
0.021,0.07,0.049,,,,,,,,,
0.025,0.074,0.049,,,,,,,,,
0.024,0.074,0.05,,,,,,,,,
0.022,0.072,0.05,,,,,,,,,
0.02,0.07,0.049,,,,,,,,,
0.02,0.068,0.048,,,,,,,,,
0.02,0.066,0.046,,,,,,,,,
0.02,0.064,0.044,,,,,,,,,
0.017,0.061,0.044,,,,,,,,,
0.015,0.06,0.045,,,,,,,,,
0.012,0.058,0.045,,,,,,,,,
0.011,0.055,0.045,,,,,,,,,
0.009,0.053,0.043,,,,,,,,,
0.009,0.051,0.042,,,,,,,,,
0.009,0.05,0.04,,,,,,,,,
0.011,0.051,0.039,,,,,,,,,
0.011,0.051,0.039,,,,,,,,,
0.008,0.048,0.04,,,,,,,,,
0.001,0.041,0.04,,,,,,,,,
-0.004,0.034,0.04,,,,,,,,,
-0.008,0.03,0.038,,,,,,,,,
-0.008,0.026,0.036,,,,,,,,,
-0.01,0.023,0.034,,,,,,,,,
-0.015,0.019,0.033,,,,,,,,,
-0.02,0.014,0.035,,,,,,,,,
-0.024,0.011,0.035,,,,,,,,,
-0.028,0.007,0.035,,,,,,,,,
-0.03,0.003,0.034,,,,,,,,,
-0.032,-0.001,0.031,,,,,,,,,
-0.035,-0.004,0.029,,,,,,,,,
-0.038,-0.008,0.029,,,,,,,,,
-0.043,-0.012,0.03,,,,,,,,,
-0.046,-0.016,0.03,,,,,,,,,
-0.049,-0.018,0.03,,,,,,,,,
-0.049,-0.02,0.029,,,,,,,,,
-0.05,-0.02,0.029,,,,,,,,,
-0.053,-0.023,0.03,,,,,,,,,
-0.056,-0.028,0.029,,,,,,,,,
-0.061,-0.034,0.026,,,,,,,,,
-0.065,-0.039,0.024,,,,,,,,,
-0.066,-0.042,0.024,,,,,,,,,
-0.065,-0.04,0.024,,,,,,,,,
-0.064,-0.039,0.025,,,,,,,,,
-0.064,-0.038,0.024,,,,,,,,,
-0.065,-0.04,0.024,,,,,,,,,
-0.069,-0.044,0.024,,,,,,,,,
-0.073,-0.048,0.025,,,,,,,,,
-0.075,-0.052,0.024,,,,,,,,,
-0.076,-0.054,0.021,,,,,,,,,
-0.075,-0.055,0.019,,,,,,,,,
-0.074,-0.055,0.019,,,,,,,,,
-0.077,-0.058,0.019,,,,,,,,,
-0.084,-0.064,0.02,,,,,,,,,
-0.091,-0.071,0.02,,,,,,,,,
-0.094,-0.074,0.019,,,,,,,,,
-0.093,-0.073,0.019,,,,,,,,,
-0.09,-0.07,0.02,,,,,,,,,
-0.091,-0.072,0.019,,,,,,,,,
-0.097,-0.08,0.016,,,,,,,,,
-0.104,-0.09,0.015,,,,,,,,,
-0.109,-0.094,0.014,,,,,,,,,
-0.11,-0.095,0.015,,,,,,,,,
-0.109,-0.094,0.015,,,,,,,,,
-0.11,-0.095,0.015,,,,,,,,,
-0.11,-0.095,0.015,,,,,,,,,
-0.11,-0.095,0.015,,,,,,,,,
-0.109,-0.094,0.014,,,,,,,,,
-0.109,-0.094,0.014,,,,,,,,,
-0.11,-0.095,0.015,,,,,,,,,
-0.11,-0.094,0.014,,,,,,,,,
-0.107,-0.094,0.013,,,,,,,,,
-0.105,-0.095,0.01,,,,,,,,,
-0.105,-0.095,0.009,,,,,,,,,
-0.105,-0.095,0.009,,,,,,,,,
-0.105,-0.094,0.01,,,,,,,,,
-0.105,-0.095,0.009,,,,,,,,,
-0.104,-0.095,0.009,,,,,,,,,
-0.105,-0.095,0.009,,,,,,,,,
-0.105,-0.094,0.01,,,,,,,,,
-0.105,-0.095,0.01,,,,,,,,,
-0.103,-0.095,0.008,,,,,,,,,
-0.101,-0.094,0.005,,,,,,,,,
-0.099,-0.094,0.004,,,,,,,,,
-0.099,-0.095,0.005,,,,,,,,,
-0.1,-0.095,0.005,,,,,,,,,
-0.1,-0.095,0.004,,,,,,,,,
-0.099,-0.094,0.004,,,,,,,,,
-0.1,-0.095,0.005,,,,,,,,,
-0.103,-0.098,0.005,,,,,,,,,
-0.105,-0.1,0.004,,,,,,,,,
-0.105,-0.1,0.005,,,,,,,,,
-0.106,-0.099,0.004,,,,,,,,,
-0.104,-0.1,0.004,,,,,,,,,
-0.101,-0.099,0.001,,,,,,,,,
-0.099,-0.099,0.0,,,,,,,,,
-0.099,-0.1,0.0,,,,,,,,,
-0.099,-0.1,0.0,,,,,,,,,
-0.1,-0.099,0.0,,,,,,,,,
-0.099,-0.099,0.0,,,,,,,,,
-0.1,-0.1,0.0,,,,,,,,,
-0.1,-0.1,0.0,,,,,,,,,
-0.1,-0.099,0.0,,,,,,,,,
-0.1,-0.099,0.0,,,,,,,,,
-0.101,-0.1,0.0,,,,,,,,,
-0.1,-0.1,0.0,,,,,,,,,
-0.098,-0.1,-0.001,,,,,,,,,
-0.095,-0.099,-0.004,,,,,,,,,
-0.095,-0.1,-0.005,,,,,,,,,
-0.095,-0.1,-0.004,,,,,,,,,
-0.095,-0.1,-0.004,,,,,,,,,
-0.094,-0.099,-0.005,,,,,,,,,
-0.095,-0.1,-0.004,,,,,,,,,
-0.095,-0.1,-0.004,,,,,,,,,
-0.095,-0.101,-0.005,,,,,,,,,
-0.094,-0.099,-0.004,,,,,,,,,
-0.092,-0.097,-0.004,,,,,,,,,
-0.089,-0.093,-0.004,,,,,,,,,
-0.08,-0.088,-0.007,,,,,,,,,
-0.068,-0.084,-0.015,,,,,,,,,
-0.06,-0.085,-0.025,,,,,,,,,
-0.057,-0.091,-0.033,,,,,,,,,
-0.059,-0.099,-0.041,,,,,,,,,
-0.06,-0.108,-0.048,,,,,,,,,
-0.059,-0.117,-0.056,,,,,,,,,
-0.059,-0.125,-0.064,,,,,,,,,
-0.059,-0.135,-0.073,,,,,,,,,
-0.06,-0.142,-0.081,,,,,,,,,
-0.059,-0.145,-0.086,,,,,,,,,
-0.056,-0.142,-0.086,,,,,,,,,
-0.055,-0.14,-0.084,,,,,,,,,
-0.055,-0.14,-0.084,,,,,,,,,
-0.053,-0.138,-0.085,,,,,,,,,
-0.044,-0.128,-0.084,,,,,,,,,
-0.025,-0.109,-0.084,,,,,,,,,
-0.004,-0.089,-0.085,,,,,,,,,
0.013,-0.075,-0.088,,,,,,,,,
0.029,-0.057,-0.087,,,,,,,,,
0.051,-0.028,-0.08,,,,,,,,,
0.076,0.013,-0.064,,,,,,,,,
0.1,0.055,-0.045,,,,,,,,,
0.117,0.091,-0.026,,,,,,,,,
0.135,0.123,-0.01,,,,,,,,,
0.156,0.157,0.0,,,,,,,,,
0.184,0.192,0.008,,,,,,,,,
0.214,0.224,0.009,,,,,,,,,
0.247,0.255,0.008,,,,,,,,,
0.274,0.287,0.012,,,,,,,,,
0.292,0.325,0.032,,,,,,,,,
0.304,0.373,0.068,,,,,,,,,
0.325,0.43,0.104,,,,,,,,,
0.362,0.491,0.128,,,,,,,,,
0.409,0.551,0.141,,,,,,,,,
0.448,0.605,0.157,,,,,,,,,
0.473,0.656,0.183,,,,,,,,,
0.483,0.701,0.217,,,,,,,,,
0.484,0.741,0.257,,,,,,,,,
0.474,0.777,0.303,,,,,,,,,
0.456,0.811,0.355,,,,,,,,,
0.432,0.833,0.4,,,,,,,,,
0.405,0.83,0.425,,,,,,,,,
0.368,0.795,0.427,,,,,,,,,
0.318,0.738,0.419,,,,,,,,,
0.257,0.67,0.413,,,,,,,,,
0.187,0.598,0.411,,,,,,,,,
0.115,0.519,0.404,,,,,,,,,
0.047,0.435,0.387,,,,,,,,,
-0.014,0.348,0.362,,,,,,,,,
-0.075,0.264,0.338,,,,,,,,,
-0.128,0.188,0.316,,,,,,,,,
-0.165,0.13,0.295,,,,,,,,,
-0.18,0.088,0.269,,,,,,,,,
-0.186,0.053,0.24,,,,,,,,,
-0.197,0.011,0.209,,,,,,,,,
-0.215,-0.036,0.178,,,,,,,,,
-0.224,-0.079,0.145,,,,,,,,,
-0.216,-0.106,0.11,,,,,,,,,
-0.2,-0.122,0.077,,,,,,,,,
-0.192,-0.138,0.053,,,,,,,,,
-0.196,-0.157,0.038,,,,,,,,,
-0.199,-0.174,0.025,,,,,,,,,
-0.196,-0.185,0.009,,,,,,,,,
-0.186,-0.19,-0.005,,,,,,,,,
-0.174,-0.188,-0.013,,,,,,,,,
-0.166,-0.181,-0.016,,,,,,,,,
-0.16,-0.175,-0.014,,,,,,,,,
-0.156,-0.17,-0.014,,,,,,,,,
-0.152,-0.166,-0.014,,,,,,,,,
-0.147,-0.162,-0.015,,,,,,,,,
-0.14,-0.158,-0.018,,,,,,,,,
-0.135,-0.155,-0.02,,,,,,,,,
-0.13,-0.151,-0.02,,,,,,,,,
-0.126,-0.146,-0.019,,,,,,,,,
-0.123,-0.142,-0.018,,,,,,,,,
-0.12,-0.139,-0.019,,,,,,,,,
-0.115,-0.135,-0.02,,,,,,,,,
-0.109,-0.13,-0.022,,,,,,,,,
-0.102,-0.126,-0.023,,,,,,,,,
-0.098,-0.123,-0.024,,,,,,,,,
-0.095,-0.12,-0.025,,,,,,,,,
-0.095,-0.12,-0.025,,,,,,,,,
-0.095,-0.119,-0.024,,,,,,,,,
-0.095,-0.119,-0.024,,,,,,,,,
-0.093,-0.12,-0.026,,,,,,,,,
-0.092,-0.119,-0.028,,,,,,,,,
-0.09,-0.119,-0.029,,,,,,,,,
-0.089,-0.12,-0.031,,,,,,,,,
-0.09,-0.12,-0.03,,,,,,,,,
-0.089,-0.118,-0.03,,,,,,,,,
-0.087,-0.116,-0.029,,,,,,,,,
-0.085,-0.115,-0.03,,,,,,,,,
-0.082,-0.114,-0.031,,,,,,,,,
-0.081,-0.115,-0.034,,,,,,,,,
-0.08,-0.115,-0.034,,,,,,,,,
-0.079,-0.115,-0.035,,,,,,,,,
-0.079,-0.114,-0.034,,,,,,,,,
-0.08,-0.115,-0.035,,,,,,,,,
-0.08,-0.115,-0.035,,,,,,,,,
-0.079,-0.114,-0.034,,,,,,,,,
-0.079,-0.111,-0.031,,,,,,,,,
-0.079,-0.11,-0.03,,,,,,,,,
-0.08,-0.109,-0.029,,,,,,,,,
-0.08,-0.11,-0.03,,,,,,,,,
-0.079,-0.11,-0.03,,,,,,,,,
-0.079,-0.11,-0.03,,,,,,,,,
-0.08,-0.109,-0.029,,,,,,,,,
-0.079,-0.11,-0.03,,,,,,,,,
-0.079,-0.109,-0.03,,,,,,,,,
-0.08,-0.11,-0.03,,,,,,,,,
-0.08,-0.11,-0.029,,,,,,,,,
,-0.11,,0.095,-0.024,-0.07,,,,,,
,-0.108,,0.093,-0.023,-0.068,,,,,,
,-0.106,,0.09,-0.021,-0.067,,,,,,
,-0.104,,0.089,-0.021,-0.066,,,,,,
,-0.105,,0.09,-0.021,-0.067,,,,,,
,-0.105,,0.09,-0.022,-0.067,,,,,,
,-0.105,,0.089,-0.022,-0.067,,,,,,
,-0.104,,0.089,-0.021,-0.066,,,,,,
,-0.105,,0.09,-0.021,-0.067,,,,,,
,-0.105,,0.09,-0.022,-0.067,,,,,,
,-0.105,,0.09,-0.022,-0.067,,,,,,
