I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.031,,-0.021,-0.004,0.024,,,,,,
,0.03,,-0.02,-0.005,0.024,,,,,,
,0.03,,-0.02,-0.005,0.025,,,,,,
,0.029,,-0.019,-0.004,0.025,,,,,,
,0.029,,-0.02,-0.004,0.025,,,,,,
,0.03,,-0.02,-0.004,0.024,,,,,,
,0.03,,-0.019,-0.004,0.024,,,,,,
,0.03,,-0.019,-0.005,0.025,,,,,,
,0.03,,-0.019,-0.008,0.025,,,,,,
,0.029,,-0.018,-0.01,0.026,,,,,,
,0.03,,-0.018,-0.011,0.026,,,,,,
,0.03,,-0.018,-0.01,0.027,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.029,,-0.017,-0.009,0.026,,,,,,
,0.029,,-0.018,-0.009,0.027,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.029,,-0.017,-0.01,0.026,,,,,,
,0.03,,-0.017,-0.01,0.027,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.03,,-0.018,-0.01,0.026,,,,,,
,0.029,,-0.017,-0.01,0.026,,,,,,
,0.03,,-0.018,-0.009,0.026,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.03,,-0.018,-0.009,0.027,,,,,,
,0.028,,-0.014,-0.013,0.026,,,,,,
,0.026,,-0.011,-0.016,0.026,,,,,,
,0.024,,-0.009,-0.018,0.027,,,,,,
,0.025,,-0.01,-0.017,0.026,,,,,,
,0.024,,-0.009,-0.017,0.026,,,,,,
,0.023,,-0.008,-0.018,0.026,,,,,,
,0.02,,-0.005,-0.02,0.025,,,,,,
,0.02,,-0.005,-0.019,0.025,,,,,,
,0.02,,-0.005,-0.019,0.025,,,,,,
,0.02,,-0.005,-0.019,0.025,,,,,,
,0.018,,-0.003,-0.021,0.023,,,,,,
,0.016,,-0.001,-0.021,0.022,,,,,,
,0.014,,0.0,-0.022,0.021,,,,,,
,0.014,,0.0,-0.022,0.022,,,,,,
,0.014,,0.0,-0.023,0.022,,,,,,
,0.013,,0.002,-0.022,0.021,,,,,,
,0.01,,0.004,-0.023,0.019,,,,,,
,0.009,,0.005,-0.026,0.02,,,,,,
,0.009,,0.006,-0.028,0.021,,,,,,
,0.01,,0.006,-0.03,0.022,,,,,,
,0.01,,0.006,-0.03,0.022,,,,,,
,0.011,,0.006,-0.03,0.021,,,,,,
,0.009,,0.008,-0.03,0.021,,,,,,
,0.007,,0.009,-0.032,0.021,,,,,,
,0.005,,0.011,-0.032,0.02,,,,,,
,0.005,,0.011,-0.033,0.02,,,,,,
,0.005,,0.012,-0.032,0.02,,,,,,
,0.004,,0.012,-0.033,0.02,,,,,,
,0.001,,0.015,-0.034,0.018,,,,,,
,0.0,,0.017,-0.034,0.017,,,,,,
,0.0,,0.017,-0.035,0.016,,,,,,
,0.0,,0.017,-0.035,0.017,,,,,,
,-0.001,,0.017,-0.035,0.016,,,,,,
,-0.003,,0.02,-0.035,0.015,,,,,,
,-0.004,,0.021,-0.036,0.015,,,,,,
,-0.004,,0.022,-0.037,0.014,,,,,,
,-0.005,,0.021,-0.037,0.014,,,,,,
,-0.006,,0.022,-0.037,0.014,,,,,,
,-0.007,,0.023,-0.036,0.012,,,,,,
,-0.009,,0.024,-0.035,0.01,,,,,,
,-0.01,,0.024,-0.033,0.008,,,,,,
,-0.009,,0.022,-0.031,0.006,,,,,,
,-0.008,,0.021,-0.029,0.006,,,,,,
,-0.008,,0.02,-0.026,0.006,,,,,,
,-0.01,,0.019,-0.025,0.004,,,,,,
,-0.011,,0.019,-0.023,0.003,,,,,,
,-0.013,,0.021,-0.022,0.001,,,,,,
,-0.015,,0.022,-0.021,-0.001,,,,,,
,-0.018,,0.024,-0.021,-0.003,,,,,,
,-0.019,,0.025,-0.02,-0.004,,,,,,
,-0.02,,0.023,-0.018,-0.005,,,,,,
,-0.019,,0.022,-0.015,-0.006,,,,,,
,-0.02,,0.021,-0.014,-0.007,,,,,,
,-0.023,,0.022,-0.013,-0.01,,,,,,
,-0.025,,0.025,-0.012,-0.012,,,,,,
,-0.027,,0.026,-0.01,-0.013,,,,,,
,-0.029,,0.027,-0.009,-0.015,,,,,,
,-0.03,,0.027,-0.009,-0.018,,,,,,
,-0.031,,0.027,-0.007,-0.019,,,,,,
,-0.029,,0.024,-0.005,-0.019,,,,,,
,-0.027,,0.021,-0.001,-0.019,,,,,,
,-0.025,,0.018,0.001,-0.02,,,,,,
,-0.025,,0.017,0.004,-0.02,,,,,,
,-0.024,,0.015,0.005,-0.021,,,,,,
,-0.024,,0.014,0.008,-0.021,,,,,,
,-0.024,,0.014,0.01,-0.023,,,,,,
,-0.025,,0.013,0.011,-0.024,,,,,,
,-0.024,,0.011,0.013,-0.025,,,,,,
,-0.024,,0.01,0.016,-0.026,,,,,,
,-0.024,,0.009,0.018,-0.027,,,,,,
,-0.025,,0.01,0.018,-0.027,,,,,,
,-0.024,,0.01,0.017,-0.026,,,,,,
,-0.023,,0.008,0.018,-0.026,,,,,,
,-0.021,,0.007,0.019,-0.025,,,,,,
,-0.02,,0.005,0.02,-0.025,,,,,,
,-0.018,,0.003,0.021,-0.025,,,,,,
,-0.019,,0.003,0.023,-0.026,,,,,,
,-0.019,,0.002,0.025,-0.026,,,,,,
,-0.02,,0.002,0.025,-0.027,,,,,,
,-0.019,,0.003,0.025,-0.027,,,,,,
,-0.019,,0.003,0.024,-0.026,,,,,,
,-0.019,,0.003,0.023,-0.026,,,,,,
,-0.02,,0.002,0.025,-0.027,,,,,,
,-0.019,,0.0,0.028,-0.028,,,,,,
,-0.019,,0.0,0.029,-0.03,,,,,,
,-0.019,,0.0,0.03,-0.031,,,,,,
,-0.02,,0.0,0.029,-0.03,,,,,,
,-0.018,,0.0,0.03,-0.029,,,,,,
,-0.016,,-0.003,0.031,-0.027,,,,,,
,-0.014,,-0.004,0.033,-0.027,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.015,,-0.004,0.033,-0.026,,,,,,
,-0.015,,-0.004,0.032,-0.026,,,,,,
,-0.015,,-0.005,0.033,-0.027,,,,,,
,-0.014,,-0.005,0.032,-0.027,,,,,,
,-0.014,,-0.004,0.033,-0.026,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.015,,-0.004,0.032,-0.027,,,,,,
,-0.014,,-0.005,0.032,-0.026,,,,,,
,-0.013,,-0.006,0.034,-0.025,,,,,,
,-0.011,,-0.009,0.035,-0.025,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.01,,-0.009,0.034,-0.025,,,,,,
,-0.01,,-0.009,0.034,-0.024,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.01,,-0.009,0.034,-0.025,,,,,,
,-0.01,,-0.009,0.035,-0.024,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.01,,-0.009,0.035,-0.025,,,,,,
,-0.01,,-0.009,0.035,-0.025,,,,,,
,-0.011,,-0.008,0.035,-0.024,,,,,,
,-0.009,,-0.01,0.035,-0.024,,,,,,
,-0.007,,-0.011,0.035,-0.024,,,,,,
,-0.006,,-0.013,0.037,-0.022,,,,,,
,-0.004,,-0.014,0.038,-0.022,,,,,,
,-0.004,,-0.015,0.038,-0.021,,,,,,
,-0.005,,-0.015,0.038,-0.022,,,,,,
,-0.005,,-0.014,0.037,-0.022,,,,,,
,-0.005,,-0.014,0.038,-0.022,,,,,,
,-0.003,,-0.016,0.038,-0.021,,,,,,
,-0.001,,-0.018,0.039,-0.02,,,,,,
,0.0,,-0.019,0.039,-0.02,,,,,,
,0.0,,-0.019,0.04,-0.02,,,,,,
,0.0,,-0.019,0.039,-0.019,,,,,,
,0.0,,-0.02,0.04,-0.019,,,,,,
,0.0,,-0.02,0.04,-0.019,,,,,,
,0.0,,-0.019,0.04,-0.02,,,,,,
,-0.001,,-0.018,0.039,-0.02,,,,,,
,-0.003,,-0.016,0.038,-0.022,,,,,,
,-0.005,,-0.014,0.037,-0.022,,,,,,
,-0.005,,-0.014,0.037,-0.022,,,,,,
,-0.009,,-0.01,0.034,-0.025,,,,,,
,-0.017,,-0.002,0.03,-0.029,,,,,,
,-0.027,,0.006,0.026,-0.034,,,,,,
,-0.03,,0.011,0.024,-0.035,,,,,,
,-0.028,,0.01,0.022,-0.032,,,,,,
,-0.025,,0.007,0.022,-0.029,,,,,,
,-0.023,,0.007,0.023,-0.029,,,,,,
,-0.025,,0.008,0.023,-0.03,,,,,,
,-0.025,,0.008,0.022,-0.03,,,,,,
,-0.025,,0.007,0.022,-0.029,,,,,,
,-0.024,,0.007,0.023,-0.029,,,,,,
,-0.025,,0.008,0.023,-0.03,,,,,,
,-0.025,,0.008,0.022,-0.03,,,,,,
,-0.025,,0.007,0.022,-0.03,,,,,,
,-0.024,,0.007,0.023,-0.029,,,,,,
,-0.025,,0.008,0.023,-0.03,,,,,,
,-0.025,,0.008,0.022,-0.03,,,,,,
,-0.025,,0.007,0.023,-0.03,,,,,,
,-0.023,,0.006,0.024,-0.029,,,,,,
,-0.022,,0.005,0.024,-0.028,,,,,,
,-0.02,,0.003,0.024,-0.026,,,,,,
,-0.018,,0.002,0.023,-0.025,,,,,,
,-0.019,,0.003,0.021,-0.025,,,,,,
,-0.02,,0.004,0.02,-0.024,,,,,,
,-0.02,,0.005,0.019,-0.024,,,,,,
,-0.019,,0.004,0.019,-0.024,,,,,,
,-0.019,,0.004,0.02,-0.025,,,,,,
,-0.019,,0.005,0.02,-0.025,,,,,,
,-0.02,,0.005,0.019,-0.024,,,,,,
,-0.02,,0.004,0.019,-0.025,,,,,,
,-0.019,,0.004,0.02,-0.025,,,,,,
,-0.02,,0.005,0.02,-0.025,,,,,,
,-0.02,,0.005,0.019,-0.024,,,,,,
,-0.019,,0.003,0.02,-0.024,,,,,,
,-0.016,,0.001,0.021,-0.022,,,,,,
,-0.014,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.024,-0.021,,,,,,
,-0.014,,0.0,0.023,-0.021,,,,,,
,-0.015,,0.001,0.022,-0.021,,,,,,
,-0.014,,0.001,0.02,-0.021,,,,,,
,-0.014,,0.002,0.017,-0.02,,,,,,
,-0.014,,0.002,0.017,-0.02,,,,,,
,-0.015,,0.003,0.017,-0.02,,,,,,
,-0.015,,0.002,0.018,-0.019,,,,,,
,-0.014,,0.003,0.018,-0.019,,,,,,
,-0.015,,0.003,0.018,-0.019,,,,,,
,-0.015,,0.002,0.017,-0.02,,,,,,
,-0.015,,0.002,0.017,-0.02,,,,,,
,-0.014,,0.003,0.018,-0.019,,,,,,
,-0.014,,0.002,0.018,-0.02,,,,,,
,-0.015,,0.002,0.017,-0.02,,,,,,
,-0.014,,0.002,0.018,-0.02,,,,,,
,-0.014,,0.003,0.017,-0.019,,,,,,
,-0.014,,0.002,0.017,-0.02,,,,,,
,-0.015,,0.002,0.018,-0.02,,,,,,
,-0.015,,0.002,0.018,-0.019,,,,,,
,-0.014,,0.003,0.017,-0.019,,,,,,
,-0.014,,0.002,0.018,-0.019,,,,,,
,-0.015,,0.002,0.019,-0.02,,,,,,
,-0.014,,0.001,0.02,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.024,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.023,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.023,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.014,,0.0,0.022,-0.022,,,,,,
,-0.015,,0.0,0.023,-0.022,,,,,,
,-0.014,,0.0,0.022,-0.021,,,,,,
,-0.015,,0.0,0.022,-0.021,,,,,,
,-0.015,,0.0,0.022,-0.022,,,,,,
,-0.014,,-0.001,0.024,-0.023,,,,,,
,-0.014,,-0.002,0.027,-0.025,,,,,,
,-0.015,,-0.002,0.027,-0.025,,,,,,
,-0.014,,-0.002,0.027,-0.024,,,,,,
,-0.014,,-0.001,0.027,-0.024,,,,,,
,-0.014,,-0.001,0.027,-0.025,,,,,,
,-0.015,,-0.002,0.027,-0.025,,,,,,
,-0.015,,-0.002,0.027,-0.024,,,,,,
,-0.014,,-0.002,0.028,-0.024,,,,,,
,-0.015,,-0.001,0.028,-0.024,,,,,,
,-0.015,,-0.001,0.027,-0.025,,,,,,
,-0.015,,-0.002,0.028,-0.024,,,,,,
,-0.014,,-0.002,0.028,-0.024,,,,,,
,-0.015,,-0.001,0.028,-0.025,,,,,,
,-0.015,,-0.001,0.027,-0.025,,,,,,
,-0.015,,-0.001,0.028,-0.025,,,,,,
,-0.015,,-0.001,0.028,-0.024,,,,,,
,-0.016,,0.0,0.028,-0.025,,,,,,
,-0.017,,0.0,0.026,-0.025,,,,,,
,-0.02,,0.003,0.024,-0.027,,,,,,
,-0.022,,0.005,0.023,-0.028,,,,,,
,-0.024,,0.007,0.023,-0.029,,,,,,
,-0.025,,0.009,0.022,-0.029,,,,,,
,-0.027,,0.011,0.021,-0.03,,,,,,
,-0.03,,0.013,0.019,-0.032,,,,,,
,-0.033,,0.016,0.018,-0.033,,,,,,
,-0.035,,0.017,0.017,-0.034,,,,,,
,-0.035,,0.017,0.019,-0.034,,,,,,
,-0.032,,0.013,0.022,-0.035,,,,,,
,-0.029,,0.01,0.025,-0.035,,,,,,
,-0.029,,0.009,0.025,-0.034,,,,,,
,-0.03,,0.01,0.025,-0.034,,,,,,
,-0.03,,0.01,0.024,-0.035,,,,,,
,-0.03,,0.01,0.023,-0.034,,,,,,
,-0.029,,0.009,0.025,-0.035,,,,,,
,-0.029,,0.009,0.026,-0.035,,,,,,
,-0.03,,0.009,0.029,-0.037,,,,,,
,-0.028,,0.007,0.031,-0.037,,,,,,
,-0.026,,0.004,0.032,-0.035,,,,,,
,-0.024,,0.003,0.032,-0.034,,,,,,
,-0.024,,0.002,0.033,-0.034,,,,,,
,-0.024,,0.002,0.033,-0.034,,,,,,
,-0.025,,0.003,0.031,-0.034,,,,,,
,-0.024,,0.003,0.029,-0.032,,,,,,
,-0.024,,0.005,0.028,-0.032,,,,,,
,-0.024,,0.006,0.026,-0.032,,,,,,
,-0.025,,0.005,0.026,-0.032,,,,,,
,-0.023,,0.003,0.028,-0.031,,,,,,
,-0.021,,0.001,0.029,-0.03,,,,,,
,-0.02,,0.0,0.03,-0.03,,,,,,
,-0.019,,0.0,0.029,-0.029,,,,,,
,-0.019,,0.0,0.03,-0.029,,,,,,
,-0.02,,0.0,0.03,-0.03,,,,,,
,-0.019,,0.0,0.03,-0.03,,,,,,
,-0.019,,0.0,0.029,-0.029,,,,,,
,-0.02,,0.0,0.03,-0.029,,,,,,
,-0.02,,0.0,0.03,-0.029,,,,,,
,-0.019,,0.0,0.03,-0.029,,,,,,
,-0.02,,0.0,0.029,-0.03,,,,,,
,-0.019,,0.0,0.029,-0.03,,,,,,
,-0.018,,-0.001,0.031,-0.028,,,,,,
,-0.015,,-0.004,0.033,-0.027,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.015,,-0.004,0.032,-0.027,,,,,,
,-0.015,,-0.005,0.033,-0.027,,,,,,
,-0.014,,-0.005,0.032,-0.026,,,,,,
,-0.014,,-0.005,0.033,-0.026,,,,,,
,-0.015,,-0.004,0.033,-0.027,,,,,,
,-0.015,,-0.004,0.033,-0.027,,,,,,
,-0.012,,-0.006,0.031,-0.024,,,,,,
,-0.01,,-0.006,0.029,-0.022,,,,,,
,-0.01,,-0.007,0.029,-0.022,,,,,,
,-0.009,,-0.007,0.03,-0.022,,,,,,
,-0.009,,-0.006,0.03,-0.021,,,,,,
,-0.009,,-0.007,0.029,-0.022,,,,,,
,-0.01,,-0.007,0.029,-0.022,,,,,,
,-0.009,,-0.007,0.03,-0.021,,,,,,
,-0.009,,-0.006,0.03,-0.021,,,,,,
,-0.009,,-0.007,0.029,-0.021,,,,,,
,-0.01,,-0.007,0.029,-0.022,,,,,,
,-0.009,,-0.007,0.029,-0.021,,,,,,
,-0.009,,-0.006,0.029,-0.021,,,,,,
,-0.009,,-0.006,0.029,-0.021,,,,,,
,-0.01,,-0.007,0.03,-0.022,,,,,,
,-0.009,,-0.007,0.029,-0.022,,,,,,
,-0.009,,-0.006,0.029,-0.021,,,,,,
,-0.009,,-0.007,0.03,-0.022,,,,,,
,-0.01,,-0.007,0.03,-0.022,,,,,,
,-0.01,,-0.006,0.03,-0.021,,,,,,
,-0.009,,-0.006,0.029,-0.021,,,,,,
,-0.01,,-0.007,0.029,-0.022,,,,,,
,-0.01,,-0.007,0.03,-0.022,,,,,,
,-0.01,,-0.006,0.03,-0.021,,,,,,
,-0.009,,-0.006,0.029,-0.021,,,,,,
,-0.01,,-0.006,0.03,-0.022,,,,,,
,-0.01,,-0.007,0.03,-0.022,,,,,,
,-0.01,,-0.007,0.028,-0.021,,,,,,
,-0.009,,-0.005,0.026,-0.02,,,,,,
,-0.01,,-0.005,0.025,-0.02,,,,,,
,-0.01,,-0.004,0.024,-0.02,,,,,,
,-0.009,,-0.004,0.024,-0.02,,,,,,
,-0.009,,-0.004,0.024,-0.019,,,,,,
,-0.01,,-0.003,0.021,-0.017,,,,,,
,-0.01,,-0.002,0.019,-0.017,,,,,,
,-0.009,,-0.002,0.019,-0.016,,,,,,
,-0.009,,-0.001,0.019,-0.016,,,,,,
,-0.01,,-0.002,0.02,-0.017,,,,,,
,-0.01,,-0.002,0.02,-0.017,,,,,,
,-0.009,,-0.002,0.019,-0.017,,,,,,
,-0.009,,-0.001,0.018,-0.015,,,,,,
,-0.01,,0.0,0.015,-0.015,,,,,,
,-0.01,,0.0,0.014,-0.014,,,,,,
,-0.009,,0.0,0.014,-0.014,,,,,,
,-0.009,,0.0,0.014,-0.015,,,,,,
,-0.01,,0.0,0.016,-0.014,,,,,,
,-0.01,,0.0,0.015,-0.014,,,,,,
,-0.01,,0.0,0.013,-0.014,,,,,,
,-0.009,,0.001,0.011,-0.012,,,,,,
,-0.01,,0.003,0.009,-0.011,,,,,,
,-0.01,,0.003,0.009,-0.011,,,,,,
,-0.01,,0.003,0.009,-0.012,,,,,,
,-0.009,,0.001,0.01,-0.012,,,,,,
,-0.01,,0.002,0.011,-0.012,,,,,,
,-0.01,,0.003,0.01,-0.012,,,,,,
,-0.011,,0.005,0.007,-0.012,,,,,,
,-0.01,,0.005,0.005,-0.011,,,,,,
,-0.008,,0.003,0.004,-0.009,,,,,,
,-0.002,,-0.002,0.007,-0.005,,,,,,
,0.005,,-0.01,0.012,-0.002,,,,,,
,0.011,,-0.017,0.016,0.0,,,,,,
,0.016,,-0.022,0.019,0.002,,,,,,
,0.022,,-0.027,0.02,0.006,,,,,,
,0.028,,-0.031,0.019,0.012,,,,,,
,0.035,,-0.035,0.017,0.017,,,,,,
,0.042,,-0.04,0.016,0.022,,,,,,
,0.047,,-0.043,0.015,0.027,,,,,,
,0.051,,-0.045,0.014,0.031,,,,,,
,0.053,,-0.044,0.01,0.034,,,,,,
,0.055,,-0.045,0.007,0.036,,,,,,
,0.058,,-0.047,0.005,0.04,,,,,,
,0.066,,-0.052,0.004,0.047,,,,,,
,0.074,,-0.058,0.004,0.053,,,,,,
,0.081,,-0.063,0.003,0.057,,,,,,
,0.084,,-0.064,0.001,0.061,,,,,,
,0.086,,-0.064,-0.003,0.065,,,,,,
,0.085,,-0.061,-0.007,0.067,,,,,,
,0.085,,-0.059,-0.008,0.067,,,,,,
,0.084,,-0.06,-0.005,0.065,,,,,,
,0.085,,-0.063,-0.003,0.065,,,,,,
,0.085,,-0.063,-0.002,0.065,,,,,,
,0.085,,-0.063,-0.003,0.065,,,,,,
,0.084,,-0.062,-0.002,0.063,,,,,,
,0.085,,-0.064,0.0,0.063,,,,,,
,0.085,,-0.065,0.001,0.062,,,,,,
,0.085,,-0.065,0.001,0.062,,,,,,
,0.087,,-0.067,0.003,0.062,,,,,,
,0.095,,-0.075,0.007,0.067,,,,,,
,0.106,,-0.087,0.014,0.072,,,,,,
,0.115,,-0.098,0.021,0.075,,,,,,
,0.117,,-0.102,0.026,0.074,,,,,,
,0.119,,-0.103,0.026,0.075,,,,,,
,0.123,,-0.103,0.022,0.08,,,,,,
,0.13,,-0.105,0.013,0.09,,,,,,
,0.134,,-0.102,0.001,0.099,,,,,,
,0.135,,-0.096,-0.012,0.107,,,,,,
,0.131,,-0.088,-0.022,0.11,,,,,,
,0.128,,-0.084,-0.025,0.109,,,,,,
,0.125,,-0.084,-0.02,0.104,,,,,,
,0.125,,-0.088,-0.013,0.1,,,,,,
,0.125,,-0.09,-0.007,0.097,,,,,,
,0.125,,-0.092,-0.004,0.096,,,,,,
,0.124,,-0.092,-0.001,0.094,,,,,,
,0.123,,-0.093,0.002,0.091,,,,,,
,0.12,,-0.092,0.005,0.087,,,,,,
,0.117,,-0.092,0.007,0.084,,,,,,
,0.114,,-0.091,0.01,0.081,,,,,,
,0.115,,-0.094,0.013,0.079,,,,,,
,0.116,,-0.097,0.018,0.077,,,,,,
,0.115,,-0.098,0.021,0.074,,,,,,
,0.109,,-0.094,0.023,0.07,,,,,,
,0.103,,-0.09,0.023,0.065,,,,,,
,0.097,,-0.086,0.026,0.059,,,,,,
,0.094,,-0.086,0.03,0.055,,,,,,
,0.089,,-0.085,0.035,0.049,,,,,,
,0.083,,-0.082,0.037,0.044,,,,,,
,0.077,,-0.077,0.04,0.037,,,,,,
,0.072,,-0.076,0.043,0.032,,,,,,
,0.069,,-0.076,0.049,0.026,,,,,,
,0.065,,-0.075,0.052,0.022,,,,,,
,0.059,,-0.07,0.052,0.017,,,,,,
,0.053,,-0.066,0.052,0.013,,,,,,
,0.047,,-0.064,0.058,0.006,,,,,,
,0.043,,-0.066,0.066,0.0,,,,,,
,0.039,,-0.065,0.07,-0.005,,,,,,
,0.033,,-0.059,0.067,-0.008,,,,,,
,0.027,,-0.05,0.06,-0.009,,,,,,
,0.022,,-0.043,0.055,-0.011,,,,,,
,0.019,,-0.04,0.053,-0.012,,,,,,
,0.015,,-0.036,0.052,-0.015,,,,,,
,0.009,,-0.03,0.047,-0.017,,,,,,
,0.002,,-0.023,0.041,-0.019,,,,,,
,-0.002,,-0.016,0.038,-0.02,,,,,,
,-0.007,,-0.012,0.037,-0.023,,,,,,
,-0.01,,-0.009,0.035,-0.024,,,,,,
,-0.013,,-0.005,0.032,-0.025,,,,,,
,-0.014,,-0.002,0.028,-0.024,,,,,,
,-0.015,,0.0,0.028,-0.025,,,,,,
,-0.015,,-0.001,0.028,-0.025,,,,,,
,-0.014,,-0.001,0.028,-0.025,,,,,,
,-0.014,,-0.002,0.026,-0.023,,,,,,
,-0.015,,-0.001,0.024,-0.021,,,,,,
,-0.016,,0.0,0.022,-0.022,,,,,,
,-0.018,,0.002,0.021,-0.023,,,,,,
,-0.019,,0.004,0.02,-0.024,,,,,,
,-0.02,,0.005,0.019,-0.024,,,,,,
,-0.02,,0.005,0.02,-0.025,,,,,,
,-0.019,,0.004,0.019,-0.024,,,,,,
,-0.019,,0.004,0.02,-0.024,,,,,,
,-0.019,,0.005,0.019,-0.024,,,,,,
,-0.022,,0.006,0.019,-0.025,,,,,,
,-0.023,,0.008,0.017,-0.026,,,,,,
,-0.024,,0.01,0.017,-0.027,,,,,,
,-0.024,,0.009,0.017,-0.026,,,,,,
,-0.024,,0.009,0.018,-0.026,,,,,,
,-0.024,,0.009,0.017,-0.026,,,,,,
,-0.025,,0.01,0.017,-0.027,,,,,,
,-0.025,,0.009,0.018,-0.026,,,,,,
,-0.024,,0.009,0.018,-0.026,,,,,,
,-0.024,,0.009,0.017,-0.026,,,,,,
,-0.025,,0.01,0.017,-0.026,,,,,,
,-0.024,,0.009,0.017,-0.026,,,,,,
,-0.025,,0.009,0.018,-0.027,,,,,,
,-0.024,,0.009,0.017,-0.026,,,,,,
,-0.024,,0.01,0.017,-0.026,,,,,,
,-0.024,,0.01,0.017,-0.026,,,,,,
,-0.025,,0.009,0.018,-0.027,,,,,,
,-0.024,,0.009,0.017,-0.027,,,,,,
,-0.025,,0.01,0.017,-0.026,,,,,,
,-0.024,,0.009,0.017,-0.027,,,,,,
,-0.024,,0.009,0.018,-0.026,,,,,,
,-0.025,,0.009,0.018,-0.027,,,,,,
,-0.025,,0.011,0.016,-0.027,,,,,,
,-0.027,,0.012,0.015,-0.029,,,,,,
,-0.03,,0.014,0.015,-0.029,,,,,,
,-0.03,,0.015,0.014,-0.03,,,,,,
,-0.03,,0.015,0.014,-0.029,,,,,,
,-0.029,,0.015,0.015,-0.03,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.029,,0.015,0.015,-0.03,,,,,,
,-0.03,,0.015,0.014,-0.029,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.03,,0.015,0.015,-0.03,,,,,,
,-0.03,,0.015,0.014,-0.029,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.03,,0.015,0.015,-0.03,,,,,,
,-0.03,,0.015,0.014,-0.029,,,,,,
,-0.029,,0.015,0.014,-0.03,,,,,,
,-0.029,,0.014,0.015,-0.03,,,,,,
,-0.029,,0.015,0.014,-0.03,,,,,,
,-0.03,,0.014,0.014,-0.03,,,,,,
,-0.03,,0.014,0.015,-0.031,,,,,,
,-0.03,,0.014,0.015,-0.03,,,,,,
,-0.03,,0.017,0.011,-0.027,,,,,,
,-0.033,,0.02,0.009,-0.028,,,,,,
,-0.037,,0.019,0.019,-0.036,,,,,,
,-0.046,,0.015,0.039,-0.053,,,,,,
,-0.06,,0.018,0.055,-0.071,,,,,,
,-0.078,,0.028,0.061,-0.088,,,,,,
,-0.096,,0.04,0.064,-0.104,,,,,,
,-0.112,,0.047,0.074,-0.12,,,,,,
,-0.121,,0.046,0.09,-0.135,,,,,,
,-0.124,,0.04,0.106,-0.146,,,,,,
,-0.121,,0.029,0.122,-0.151,,,,,,
,-0.116,,0.021,0.132,-0.151,,,,,,
,-0.115,,0.019,0.135,-0.153,,,,,,
,-0.116,,0.018,0.138,-0.156,,,,,,
,-0.11,,0.004,0.155,-0.16,,,,,,
,-0.088,,-0.027,0.187,-0.159,,,,,,
,-0.059,,-0.066,0.221,-0.154,,,,,,
,-0.033,,-0.093,0.237,-0.143,,,,,,
,-0.011,,-0.107,0.234,-0.126,,,,,,
,0.019,,-0.121,0.215,-0.092,,,,,,
,0.072,,-0.148,0.189,-0.039,,,,,,
,0.142,,-0.186,0.159,0.027,,,,,,
,0.218,,-0.229,0.13,0.097,,,,,,
,0.296,,-0.27,0.095,0.173,,,,,,
