I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.159,0.467,0.308,,,,,,,,,
0.223,0.393,0.168,,,,,,,,,
0.31,0.27,-0.039,,,,,,,,,
0.392,0.329,-0.063,,,,,,,,,
0.443,0.303,-0.139,,,,,,,,,
0.483,0.249,-0.233,,,,,,,,,
0.595,0.333,-0.262,,,,,,,,,
0.657,0.5,-0.156,,,,,,,,,
0.594,0.467,-0.126,,,,,,,,,
0.577,0.491,-0.085,,,,,,,,,
0.62,0.57,-0.05,,,,,,,,,
0.742,0.638,-0.104,,,,,,,,,
0.841,0.604,-0.236,,,,,,,,,
0.814,0.615,-0.2,,,,,,,,,
0.798,0.606,-0.191,,,,,,,,,
0.826,0.586,-0.239,,,,,,,,,
0.928,0.646,-0.282,,,,,,,,,
0.986,0.773,-0.212,,,,,,,,,
0.886,0.713,-0.171,,,,,,,,,
0.841,0.64,-0.2,,,,,,,,,
0.828,0.66,-0.168,,,,,,,,,
0.785,0.606,-0.18,,,,,,,,,
0.735,0.38,-0.355,,,,,,,,,
0.698,0.322,-0.376,,,,,,,,,
0.669,0.291,-0.377,,,,,,,,,
0.688,0.255,-0.431,,,,,,,,,
0.733,0.269,-0.463,,,,,,,,,
0.716,0.265,-0.45,,,,,,,,,
0.648,0.219,-0.428,,,,,,,,,
0.564,0.132,-0.43,,,,,,,,,
0.509,0.119,-0.388,,,,,,,,,
0.488,0.083,-0.405,,,,,,,,,
0.446,-0.142,-0.588,,,,,,,,,
0.44,-0.248,-0.689,,,,,,,,,
0.441,-0.204,-0.646,,,,,,,,,
0.436,-0.27,-0.706,,,,,,,,,
0.452,-0.344,-0.796,,,,,,,,,
0.477,-0.209,-0.686,,,,,,,,,
0.476,-0.119,-0.596,,,,,,,,,
0.478,-0.221,-0.699,,,,,,,,,
0.49,-0.218,-0.709,,,,,,,,,
0.487,-0.165,-0.653,,,,,,,,,
0.473,-0.274,-0.747,,,,,,,,,
0.455,-0.403,-0.859,,,,,,,,,
0.434,-0.343,-0.779,,,,,,,,,
0.42,-0.373,-0.794,,,,,,,,,
0.417,-0.43,-0.847,,,,,,,,,
0.396,-0.34,-0.737,,,,,,,,,
0.363,-0.183,-0.546,,,,,,,,,
0.323,-0.217,-0.541,,,,,,,,,
0.282,-0.187,-0.469,,,,,,,,,
0.355,-0.101,-0.456,,,,,,,,,
0.299,-0.134,-0.433,,,,,,,,,
0.144,-0.274,-0.419,,,,,,,,,
0.121,-0.217,-0.338,,,,,,,,,
0.082,-0.198,-0.28,,,,,,,,,
0.037,-0.247,-0.285,,,,,,,,,
0.001,-0.213,-0.215,,,,,,,,,
-0.017,-0.049,-0.032,,,,,,,,,
-0.038,-0.06,-0.022,,,,,,,,,
-0.057,-0.066,-0.008,,,,,,,,,
-0.073,0.004,0.076,,,,,,,,,
-0.083,0.0,0.083,,,,,,,,,
-0.095,-0.16,-0.064,,,,,,,,,
-0.099,-0.157,-0.058,,,,,,,,,
-0.101,-0.118,-0.016,,,,,,,,,
-0.108,-0.18,-0.072,,,,,,,,,
-0.108,-0.195,-0.087,,,,,,,,,
-0.095,-0.036,0.058,,,,,,,,,
-0.096,-0.011,0.084,,,,,,,,,
-0.108,-0.063,0.045,,,,,,,,,
-0.103,-0.008,0.095,,,,,,,,,
-0.114,0.024,0.138,,,,,,,,,
-0.198,-0.105,0.092,,,,,,,,,
-0.165,-0.156,0.009,,,,,,,,,
-0.083,-0.094,-0.011,,,,,,,,,
-0.085,-0.144,-0.059,,,,,,,,,
-0.131,-0.196,-0.064,,,,,,,,,
-0.124,-0.069,0.054,,,,,,,,,
-0.11,0.012,0.124,,,,,,,,,
-0.127,-0.06,0.066,,,,,,,,,
-0.12,-0.018,0.101,,,,,,,,,
-0.11,0.036,0.147,,,,,,,,,
-0.189,-0.058,0.131,,,,,,,,,
-0.194,-0.159,0.035,,,,,,,,,
-0.094,-0.082,0.011,,,,,,,,,
-0.073,-0.107,-0.034,,,,,,,,,
-0.107,-0.169,-0.062,,,,,,,,,
-0.122,-0.093,0.029,,,,,,,,,
-0.103,0.039,0.143,,,,,,,,,
-0.106,-0.024,0.081,,,,,,,,,
-0.102,-0.009,0.093,,,,,,,,,
-0.116,0.05,0.167,,,,,,,,,
-0.122,0.002,0.125,,,,,,,,,
-0.125,-0.139,-0.014,,,,,,,,,
-0.124,-0.088,0.036,,,,,,,,,
-0.129,-0.093,0.036,,,,,,,,,
-0.13,-0.151,-0.02,,,,,,,,,
-0.128,-0.127,0.0,,,,,,,,,
-0.124,0.016,0.141,,,,,,,,,
-0.13,-0.017,0.112,,,,,,,,,
-0.131,-0.03,0.1,,,,,,,,,
-0.126,0.041,0.167,,,,,,,,,
-0.128,0.044,0.173,,,,,,,,,
-0.134,-0.11,0.024,,,,,,,,,
-0.108,-0.09,0.017,,,,,,,,,
-0.071,-0.051,0.019,,,,,,,,,
-0.106,-0.112,-0.005,,,,,,,,,
-0.123,-0.13,-0.008,,,,,,,,,
-0.041,0.014,0.055,,,,,,,,,
-0.092,0.031,0.124,,,,,,,,,
-0.125,-0.004,0.121,,,,,,,,,
-0.111,0.047,0.159,,,,,,,,,
-0.116,0.089,0.205,,,,,,,,,
-0.114,0.036,0.15,,,,,,,,,
-0.113,-0.055,0.057,,,,,,,,,
-0.124,-0.04,0.083,,,,,,,,,
-0.143,-0.081,0.062,,,,,,,,,
-0.143,-0.135,0.009,,,,,,,,,
-0.146,-0.025,0.12,,,,,,,,,
-0.14,0.054,0.196,,,,,,,,,
-0.142,-0.001,0.141,,,,,,,,,
-0.136,0.049,0.187,,,,,,,,,
-0.135,0.105,0.24,,,,,,,,,
-0.213,0.011,0.224,,,,,,,,,
-0.199,-0.088,0.111,,,,,,,,,
-0.138,-0.017,0.12,,,,,,,,,
-0.173,-0.057,0.115,,,,,,,,,
-0.165,-0.111,0.053,,,,,,,,,
-0.164,-0.043,0.12,,,,,,,,,
-0.153,0.083,0.237,,,,,,,,,
-0.143,0.023,0.167,,,,,,,,,
-0.128,0.055,0.183,,,,,,,,,
-0.141,0.105,0.247,,,,,,,,,
-0.148,0.126,0.273,,,,,,,,,
-0.14,0.021,0.161,,,,,,,,,
-0.142,-0.001,0.14,,,,,,,,,
-0.198,-0.049,0.149,,,,,,,,,
-0.164,-0.061,0.102,,,,,,,,,
-0.186,-0.066,0.12,,,,,,,,,
-0.232,0.022,0.252,,,,,,,,,
-0.167,0.056,0.223,,,,,,,,,
-0.165,0.06,0.226,,,,,,,,,
-0.162,0.105,0.268,,,,,,,,,
-0.147,0.149,0.296,,,,,,,,,
-0.15,0.053,0.204,,,,,,,,,
-0.145,0.0,0.145,,,,,,,,,
-0.14,0.026,0.166,,,,,,,,,
-0.125,0.003,0.129,,,,,,,,,
-0.151,-0.044,0.107,,,,,,,,,
-0.205,0.029,0.234,,,,,,,,,
-0.139,0.099,0.239,,,,,,,,,
-0.104,0.095,0.2,,,,,,,,,
-0.111,0.141,0.252,,,,,,,,,
-0.103,0.203,0.306,,,,,,,,,
-0.096,0.15,0.246,,,,,,,,,
-0.089,0.067,0.157,,,,,,,,,
-0.092,0.086,0.179,,,,,,,,,
-0.082,0.067,0.149,,,,,,,,,
-0.076,0.016,0.094,,,,,,,,,
-0.122,0.056,0.178,,,,,,,,,
-0.082,0.146,0.23,,,,,,,,,
-0.029,0.145,0.174,,,,,,,,,
-0.038,0.18,0.217,,,,,,,,,
-0.033,0.228,0.261,,,,,,,,,
-0.035,0.204,0.239,,,,,,,,,
-0.038,0.094,0.132,,,,,,,,,
-0.025,0.107,0.133,,,,,,,,,
-0.024,0.111,0.134,,,,,,,,,
-0.09,0.061,0.152,,,,,,,,,
-0.006,0.121,0.128,,,,,,,,,
0.088,0.24,0.151,,,,,,,,,
0.077,0.197,0.12,,,,,,,,,
0.05,0.195,0.144,,,,,,,,,
0.06,0.244,0.184,,,,,,,,,
0.066,0.256,0.188,,,,,,,,,
0.075,0.154,0.079,,,,,,,,,
0.063,0.124,0.06,,,,,,,,,
0.003,0.074,0.07,,,,,,,,,
-0.053,0.035,0.088,,,,,,,,,
0.039,0.075,0.036,,,,,,,,,
0.118,0.185,0.066,,,,,,,,,
0.035,0.137,0.102,,,,,,,,,
0.048,0.126,0.078,,,,,,,,,
0.076,0.189,0.113,,,,,,,,,
0.025,0.178,0.152,,,,,,,,,
-0.023,0.031,0.054,,,,,,,,,
0.041,0.047,0.005,,,,,,,,,
0.014,0.043,0.029,,,,,,,,,
0.049,0.047,-0.003,,,,,,,,,
0.09,0.032,-0.058,,,,,,,,,
0.033,0.043,0.009,,,,,,,,,
0.04,0.103,0.062,,,,,,,,,
0.046,0.088,0.041,,,,,,,,,
0.033,0.104,0.071,,,,,,,,,
0.024,0.147,0.124,,,,,,,,,
0.028,0.088,0.06,,,,,,,,,
0.043,0.021,-0.022,,,,,,,,,
-0.006,-0.007,0.0,,,,,,,,,
-0.037,-0.057,-0.018,,,,,,,,,
0.001,-0.073,-0.075,,,,,,,,,
0.006,-0.035,-0.041,,,,,,,,,
0.007,0.041,0.034,,,,,,,,,
0.01,0.025,0.014,,,,,,,,,
0.003,0.038,0.035,,,,,,,,,
-0.004,0.08,0.085,,,,,,,,,
-0.008,0.05,0.058,,,,,,,,,
-0.013,-0.057,-0.044,,,,,,,,,
-0.014,-0.04,-0.026,,,,,,,,,
-0.009,-0.035,-0.025,,,,,,,,,
-0.01,-0.096,-0.086,,,,,,,,,
-0.007,-0.095,-0.088,,,,,,,,,
-0.002,0.012,0.015,,,,,,,,,
0.0,0.007,0.006,,,,,,,,,
0.009,0.012,0.002,,,,,,,,,
0.025,0.079,0.055,,,,,,,,,
-0.019,0.048,0.069,,,,,,,,,
-0.043,-0.079,-0.036,,,,,,,,,
-0.011,-0.053,-0.041,,,,,,,,,
-0.023,-0.053,-0.029,,,,,,,,,
-0.03,-0.1,-0.068,,,,,,,,,
-0.025,-0.122,-0.097,,,,,,,,,
-0.009,-0.009,0.0,,,,,,,,,
-0.005,0.014,0.02,,,,,,,,,
-0.015,-0.008,0.006,,,,,,,,,
0.002,0.044,0.042,,,,,,,,,
-0.026,0.053,0.079,,,,,,,,,
-0.07,-0.085,-0.014,,,,,,,,,
-0.026,-0.081,-0.054,,,,,,,,,
-0.035,-0.048,-0.011,,,,,,,,,
-0.049,-0.089,-0.04,,,,,,,,,
-0.041,-0.14,-0.099,,,,,,,,,
-0.028,-0.054,-0.025,,,,,,,,,
-0.02,0.002,0.023,,,,,,,,,
-0.02,-0.019,0.001,,,,,,,,,
-0.014,0.02,0.035,,,,,,,,,
-0.029,0.059,0.088,,,,,,,,,
-0.069,-0.054,0.015,,,,,,,,,
-0.041,-0.104,-0.063,,,,,,,,,
-0.025,-0.061,-0.036,,,,,,,,,
-0.04,-0.088,-0.047,,,,,,,,,
-0.043,-0.14,-0.097,,,,,,,,,
-0.035,-0.09,-0.055,,,,,,,,,
-0.01,-0.001,0.008,,,,,,,,,
-0.058,-0.024,0.032,,,,,,,,,
-0.089,-0.005,0.083,,,,,,,,,
-0.041,0.055,0.097,,,,,,,,,
-0.034,0.026,0.061,,,,,,,,,
-0.043,-0.081,-0.037,,,,,,,,,
-0.038,-0.056,-0.018,,,,,,,,,
-0.048,-0.057,-0.01,,,,,,,,,
-0.059,-0.128,-0.069,,,,,,,,,
-0.051,-0.122,-0.07,,,,,,,,,
-0.055,-0.034,0.02,,,,,,,,,
-0.024,-0.02,0.003,,,,,,,,,
0.034,0.031,-0.002,,,,,,,,,
-0.016,0.043,0.06,,,,,,,,,
-0.039,0.037,0.076,,,,,,,,,
-0.036,-0.056,-0.021,,,,,,,,,
-0.039,-0.059,-0.02,,,,,,,,,
-0.035,-0.049,-0.013,,,,,,,,,
-0.053,-0.114,-0.06,,,,,,,,,
-0.056,-0.146,-0.089,,,,,,,,,
-0.039,-0.038,0.0,,,,,,,,,
-0.03,-0.02,0.008,,,,,,,,,
-0.016,-0.029,-0.012,,,,,,,,,
-0.013,0.026,0.04,,,,,,,,,
-0.053,0.034,0.087,,,,,,,,,
-0.092,-0.1,-0.007,,,,,,,,,
-0.064,-0.098,-0.033,,,,,,,,,
-0.056,-0.062,-0.005,,,,,,,,,
-0.049,-0.097,-0.048,,,,,,,,,
-0.044,-0.147,-0.103,,,,,,,,,
-0.038,-0.059,-0.02,,,,,,,,,
-0.035,-0.009,0.026,,,,,,,,,
-0.038,-0.037,0.001,,,,,,,,,
-0.035,-0.009,0.026,,,,,,,,,
-0.03,0.046,0.077,,,,,,,,,
-0.045,-0.025,0.02,,,,,,,,,
-0.057,-0.09,-0.034,,,,,,,,,
-0.039,-0.051,-0.012,,,,,,,,,
-0.031,-0.07,-0.038,,,,,,,,,
-0.039,-0.133,-0.094,,,,,,,,,
-0.032,-0.084,-0.052,,,,,,,,,
-0.021,-0.009,0.011,,,,,,,,,
-0.02,-0.037,-0.016,,,,,,,,,
-0.019,-0.013,0.005,,,,,,,,,
-0.021,0.053,0.074,,,,,,,,,
-0.026,0.023,0.049,,,,,,,,,
-0.04,-0.068,-0.027,,,,,,,,,
-0.032,-0.043,-0.011,,,,,,,,,
-0.02,-0.048,-0.027,,,,,,,,,
-0.024,-0.107,-0.084,,,,,,,,,
-0.023,-0.092,-0.068,,,,,,,,,
-0.033,-0.007,0.025,,,,,,,,,
-0.003,0.014,0.019,,,,,,,,,
0.044,0.078,0.034,,,,,,,,,
-0.008,0.102,0.111,,,,,,,,,
-0.04,0.104,0.145,,,,,,,,,
-0.067,0.033,0.1,,,,,,,,,
-0.073,0.038,0.111,,,,,,,,,
-0.038,0.049,0.088,,,,,,,,,
-0.031,0.059,0.091,,,,,,,,,
-0.052,0.012,0.063,,,,,,,,,
-0.016,0.053,0.07,,,,,,,,,
0.036,0.081,0.044,,,,,,,,,
0.025,0.075,0.05,,,,,,,,,
0.011,0.131,0.119,,,,,,,,,
0.004,0.174,0.171,,,,,,,,,
-0.034,0.092,0.127,,,,,,,,,
-0.054,0.076,0.13,,,,,,,,,
0.007,0.112,0.104,,,,,,,,,
-0.021,0.078,0.1,,,,,,,,,
-0.011,0.069,0.08,,,,,,,,,
0.09,0.167,0.077,,,,,,,,,
0.081,0.141,0.059,,,,,,,,,
0.078,0.122,0.045,,,,,,,,,
0.08,0.17,0.09,,,,,,,,,
0.08,0.227,0.146,,,,,,,,,
0.079,0.197,0.117,,,,,,,,,
0.08,0.183,0.103,,,,,,,,,
0.08,0.169,0.089,,,,,,,,,
0.079,0.151,0.071,,,,,,,,,
0.087,0.146,0.058,,,,,,,,,
0.103,0.147,0.043,,,,,,,,,
0.116,0.156,0.04,,,,,,,,,
0.128,0.153,0.024,,,,,,,,,
0.147,0.167,0.019,,,,,,,,,
0.147,0.153,0.005,,,,,,,,,
0.106,0.109,0.002,,,,,,,,,
0.055,0.031,-0.023,,,,,,,,,
0.032,0.042,0.011,,,,,,,,,
0.03,0.059,0.03,,,,,,,,,
0.045,0.053,0.007,,,,,,,,,
0.06,0.024,-0.035,,,,,,,,,
0.037,0.033,-0.004,,,,,,,,,
-0.027,-0.005,0.022,,,,,,,,,
-0.05,0.016,0.066,,,,,,,,,
-0.017,0.073,0.091,,,,,,,,,
-0.007,0.069,0.077,,,,,,,,,
-0.032,-0.037,-0.006,,,,,,,,,
-0.022,-0.029,-0.006,,,,,,,,,
-0.039,-0.017,0.022,,,,,,,,,
-0.108,-0.084,0.024,,,,,,,,,
-0.104,-0.11,-0.007,,,,,,,,,
-0.007,-0.012,-0.003,,,,,,,,,
0.02,-0.013,-0.033,,,,,,,,,
-0.002,-0.036,-0.033,,,,,,,,,
-0.019,-0.055,-0.036,,,,,,,,,
0.001,-0.01,-0.012,,,,,,,,,
-0.029,-0.049,-0.019,,,,,,,,,
-0.078,-0.076,0.001,,,,,,,,,
-0.054,-0.048,0.006,,,,,,,,,
-0.04,-0.09,-0.05,,,,,,,,,
-0.044,-0.138,-0.093,,,,,,,,,
-0.031,-0.06,-0.028,,,,,,,,,
-0.025,-0.035,-0.008,,,,,,,,,
-0.023,-0.05,-0.027,,,,,,,,,
-0.029,-0.069,-0.039,,,,,,,,,
-0.017,-0.035,-0.017,,,,,,,,,
-0.024,-0.04,-0.016,,,,,,,,,
-0.093,-0.097,-0.003,,,,,,,,,
-0.075,-0.055,0.018,,,,,,,,,
-0.039,-0.071,-0.031,,,,,,,,,
-0.045,-0.147,-0.1,,,,,,,,,
-0.045,-0.122,-0.077,,,,,,,,,
-0.044,-0.104,-0.059,,,,,,,,,
-0.045,-0.099,-0.054,,,,,,,,,
-0.044,-0.083,-0.038,,,,,,,,,
-0.045,-0.076,-0.031,,,,,,,,,
-0.048,-0.062,-0.014,,,,,,,,,
-0.058,-0.066,-0.008,,,,,,,,,
-0.02,-0.033,-0.012,,,,,,,,,
-0.001,-0.063,-0.061,,,,,,,,,
-0.049,-0.123,-0.074,,,,,,,,,
-0.036,-0.084,-0.048,,,,,,,,,
-0.025,-0.003,0.022,,,,,,,,,
0.007,0.025,0.017,,,,,,,,,
0.059,0.079,0.02,,,,,,,,,
0.049,0.099,0.049,,,,,,,,,
-0.004,0.112,0.116,,,,,,,,,
-0.04,0.056,0.096,,,,,,,,,
-0.036,0.106,0.142,,,,,,,,,
-0.043,0.186,0.23,,,,,,,,,
-0.052,0.197,0.249,,,,,,,,,
0.001,0.238,0.235,,,,,,,,,
0.128,0.358,0.23,,,,,,,,,
0.197,0.367,0.17,,,,,,,,,
0.221,0.367,0.145,,,,,,,,,
0.365,0.436,0.07,,,,,,,,,
0.467,0.495,0.028,,,,,,,,,
0.534,0.464,-0.071,,,,,,,,,
0.627,0.482,-0.145,,,,,,,,,
0.614,0.469,-0.145,,,,,,,,,
0.707,0.48,-0.226,,,,,,,,,
0.76,0.469,-0.291,,,,,,,,,
0.716,0.481,-0.235,,,,,,,,,
0.694,0.469,-0.224,,,,,,,,,
0.67,0.478,-0.192,,,,,,,,,
0.752,0.59,-0.162,,,,,,,,,
0.863,0.707,-0.156,,,,,,,,,
0.904,0.683,-0.22,,,,,,,,,
0.949,0.69,-0.258,,,,,,,,,
0.98,0.747,-0.232,,,,,,,,,
1.036,0.75,-0.285,,,,,,,,,
1.059,0.681,-0.377,,,,,,,,,
0.995,0.635,-0.36,,,,,,,,,
0.949,0.595,-0.353,,,,,,,,,
0.893,0.536,-0.357,,,,,,,,,
0.895,0.543,-0.352,,,,,,,,,
0.905,0.554,-0.35,,,,,,,,,
0.797,0.455,-0.341,,,,,,,,,
0.743,0.39,-0.353,,,,,,,,,
0.712,0.389,-0.323,,,,,,,,,
0.665,0.297,-0.367,,,,,,,,,
0.634,0.168,-0.466,,,,,,,,,
0.608,0.131,-0.476,,,,,,,,,
0.572,0.141,-0.43,,,,,,,,,
0.605,0.095,-0.509,,,,,,,,,
0.646,0.07,-0.576,,,,,,,,,
0.58,0.015,-0.564,,,,,,,,,
0.543,-0.03,-0.573,,,,,,,,,
0.514,-0.138,-0.652,,,,,,,,,
0.5,-0.141,-0.643,,,,,,,,,
0.509,-0.139,-0.647,,,,,,,,,
0.508,-0.214,-0.722,,,,,,,,,
0.539,-0.255,-0.796,,,,,,,,,
0.57,-0.207,-0.778,,,,,,,,,
0.568,-0.236,-0.805,,,,,,,,,
0.566,-0.254,-0.821,,,,,,,,,
0.535,-0.27,-0.805,,,,,,,,,
0.504,-0.233,-0.738,,,,,,,,,
0.483,-0.266,-0.75,,,,,,,,,
0.474,-0.289,-0.763,,,,,,,,,
0.446,-0.293,-0.74,,,,,,,,,
0.43,-0.279,-0.709,,,,,,,,,
0.385,-0.261,-0.647,,,,,,,,,
0.36,-0.177,-0.537,,,,,,,,,
0.363,-0.14,-0.504,,,,,,,,,
0.297,-0.157,-0.454,,,,,,,,,
0.172,-0.17,-0.343,,,,,,,,,
0.092,-0.145,-0.238,,,,,,,,,
0.084,-0.147,-0.231,,,,,,,,,
0.063,-0.134,-0.196,,,,,,,,,
0.036,-0.126,-0.162,,,,,,,,,
0.009,-0.112,-0.122,,,,,,,,,
-0.021,-0.108,-0.087,,,,,,,,,
-0.061,-0.098,-0.037,,,,,,,,,
-0.093,-0.088,0.005,,,,,,,,,
-0.119,-0.078,0.04,,,,,,,,,
-0.151,-0.071,0.081,,,,,,,,,
-0.169,-0.063,0.105,,,,,,,,,
-0.146,-0.049,0.097,,,,,,,,,
-0.132,-0.047,0.085,,,,,,,,,
-0.104,-0.022,0.082,,,,,,,,,
-0.126,-0.057,0.069,,,,,,,,,
-0.19,-0.123,0.067,,,,,,,,,
-0.167,-0.115,0.052,,,,,,,,,
-0.145,-0.088,0.057,,,,,,,,,
-0.113,-0.09,0.023,,,,,,,,,
-0.118,-0.067,0.051,,,,,,,,,
-0.192,-0.066,0.126,,,,,,,,,
-0.178,-0.042,0.135,,,,,,,,,
-0.15,-0.045,0.104,,,,,,,,,
-0.126,-0.011,0.114,,,,,,,,,
-0.121,-0.028,0.092,,,,,,,,,
-0.187,-0.089,0.098,,,,,,,,,
-0.188,-0.113,0.075,,,,,,,,,
-0.167,-0.08,0.086,,,,,,,,,
-0.143,-0.09,0.053,,,,,,,,,
-0.125,-0.067,0.058,,,,,,,,,
-0.206,-0.074,0.131,,,,,,,,,
-0.224,-0.049,0.175,,,,,,,,,
-0.208,-0.065,0.142,,,,,,,,,
-0.191,-0.034,0.157,,,,,,,,,
-0.141,-0.002,0.138,,,,,,,,,
-0.197,-0.049,0.147,,,,,,,,,
-0.233,-0.099,0.134,,,,,,,,,
-0.207,-0.062,0.144,,,,,,,,,
-0.199,-0.07,0.129,,,,,,,,,
-0.192,-0.056,0.136,,,,,,,,,
-0.18,-0.058,0.121,,,,,,,,,
-0.17,-0.041,0.129,,,,,,,,,
-0.155,-0.042,0.113,,,,,,,,,
-0.154,-0.032,0.121,,,,,,,,,
-0.198,-0.034,0.164,,,,,,,,,
-0.2,-0.027,0.172,,,,,,,,,
-0.143,-0.03,0.111,,,,,,,,,
-0.116,-0.023,0.092,,,,,,,,,
-0.14,-0.026,0.114,,,,,,,,,
-0.098,-0.021,0.077,,,,,,,,,
-0.125,-0.02,0.106,,,,,,,,,
-0.201,-0.019,0.182,,,,,,,,,
-0.167,-0.014,0.153,,,,,,,,,
-0.137,-0.016,0.121,,,,,,,,,
-0.183,-0.01,0.172,,,,,,,,,
-0.207,-0.012,0.195,,,,,,,,,
-0.158,-0.006,0.151,,,,,,,,,
-0.113,-0.008,0.105,,,,,,,,,
-0.143,-0.001,0.14,,,,,,,,,
-0.117,-0.006,0.11,,,,,,,,,
-0.111,0.004,0.115,,,,,,,,,
-0.197,-0.003,0.193,,,,,,,,,
-0.184,0.015,0.199,,,,,,,,,
-0.127,0.02,0.147,,,,,,,,,
-0.156,0.034,0.191,,,,,,,,,
-0.205,0.018,0.223,,,,,,,,,
-0.173,0.026,0.199,,,,,,,,,
-0.125,0.014,0.139,,,,,,,,,
-0.145,0.024,0.17,,,,,,,,,
-0.149,0.007,0.157,,,,,,,,,
-0.127,0.016,0.144,,,,,,,,,
-0.216,-0.001,0.215,,,,,,,,,
-0.205,0.048,0.255,,,,,,,,,
-0.196,0.025,0.222,,,,,,,,,
-0.219,0.016,0.237,,,,,,,,,
-0.149,0.07,0.218,,,,,,,,,
-0.141,0.087,0.227,,,,,,,,,
-0.141,0.067,0.208,,,,,,,,,
-0.145,0.079,0.224,,,,,,,,,
-0.139,0.064,0.206,,,,,,,,,
-0.104,0.073,0.179,,,,,,,,,
-0.164,0.066,0.23,,,,,,,,,
-0.219,0.071,0.291,,,,,,,,,
-0.2,0.061,0.261,,,,,,,,,
-0.2,0.068,0.269,,,,,,,,,
-0.204,0.058,0.261,,,,,,,,,
-0.203,0.061,0.265,,,,,,,,,
-0.198,0.057,0.257,,,,,,,,,
-0.2,0.061,0.262,,,,,,,,,
-0.206,0.046,0.252,,,,,,,,,
-0.228,0.023,0.252,,,,,,,,,
-0.177,0.071,0.248,,,,,,,,,
-0.112,0.137,0.25,,,,,,,,,
-0.124,0.119,0.245,,,,,,,,,
-0.123,0.113,0.238,,,,,,,,,
-0.169,0.114,0.284,,,,,,,,,
-0.193,0.105,0.298,,,,,,,,,
-0.145,0.1,0.246,,,,,,,,,
-0.108,0.092,0.2,,,,,,,,,
-0.151,0.098,0.249,,,,,,,,,
-0.156,0.068,0.225,,,,,,,,,
-0.122,0.099,0.222,,,,,,,,,
-0.12,0.171,0.291,,,,,,,,,
-0.111,0.179,0.291,,,,,,,,,
-0.104,0.161,0.265,,,,,,,,,
-0.095,0.177,0.272,,,,,,,,,
-0.088,0.162,0.252,,,,,,,,,
-0.078,0.171,0.25,,,,,,,,,
-0.077,0.155,0.232,,,,,,,,,
-0.054,0.18,0.235,,,,,,,,,
-0.08,0.138,0.218,,,,,,,,,
-0.097,0.126,0.225,,,,,,,,,
-0.007,0.201,0.21,,,,,,,,,
0.015,0.236,0.22,,,,,,,,,
-0.006,0.201,0.207,,,,,,,,,
0.001,0.216,0.215,,,,,,,,,
-0.011,0.192,0.204,,,,,,,,,
-0.008,0.204,0.212,,,,,,,,,
-0.015,0.179,0.196,,,,,,,,,
-0.009,0.196,0.205,,,,,,,,,
-0.027,0.165,0.193,,,,,,,,,
-0.073,0.126,0.201,,,,,,,,,
-0.011,0.178,0.19,,,,,,,,,
0.038,0.231,0.192,,,,,,,,,
0.031,0.186,0.156,,,,,,,,,
0.04,0.19,0.15,,,,,,,,,
0.001,0.164,0.163,,,,,,,,,
0.014,0.16,0.146,,,,,,,,,
0.078,0.14,0.062,,,,,,,,,
0.095,0.137,0.041,,,,,,,,,
0.045,0.122,0.077,,,,,,,,,
0.084,0.12,0.037,,,,,,,,,
0.046,0.108,0.06,,,,,,,,,
-0.026,0.105,0.131,,,,,,,,,
-0.02,0.093,0.113,,,,,,,,,
-0.031,0.082,0.113,,,,,,,,,
0.0,0.115,0.116,,,,,,,,,
0.007,0.12,0.112,,,,,,,,,
-0.047,0.063,0.111,,,,,,,,,
-0.09,0.017,0.108,,,,,,,,,
-0.047,0.065,0.111,,,,,,,,,
-0.023,0.081,0.105,,,,,,,,,
-0.041,0.065,0.107,,,,,,,,,
-0.037,0.064,0.102,,,,,,,,,
0.005,0.113,0.107,,,,,,,,,
0.002,0.106,0.102,,,,,,,,,
-0.003,0.1,0.103,,,,,,,,,
-0.003,0.079,0.083,,,,,,,,,
-0.043,0.042,0.084,,,,,,,,,
-0.085,-0.021,0.063,,,,,,,,,
-0.053,0.011,0.064,,,,,,,,,
-0.012,0.034,0.046,,,,,,,,,
-0.02,0.021,0.043,,,,,,,,,
-0.017,0.004,0.022,,,,,,,,,
-0.04,0.028,0.068,,,,,,,,,
-0.037,0.044,0.082,,,,,,,,,
-0.035,0.056,0.091,,,,,,,,,
-0.063,0.021,0.084,,,,,,,,,
-0.074,0.009,0.084,,,,,,,,,
-0.083,-0.02,0.062,,,,,,,,,
-0.104,-0.036,0.067,,,,,,,,,
-0.108,-0.06,0.048,,,,,,,,,
-0.092,-0.041,0.051,,,,,,,,,
-0.075,-0.042,0.032,,,,,,,,,
-0.061,-0.025,0.035,,,,,,,,,
-0.044,-0.026,0.017,,,,,,,,,
-0.029,-0.01,0.019,,,,,,,,,
-0.012,-0.01,0.002,,,,,,,,,
0.001,0.004,0.003,,,,,,,,,
0.002,-0.011,-0.012,,,,,,,,,
-0.02,-0.032,-0.012,,,,,,,,,
-0.029,-0.057,-0.027,,,,,,,,,
-0.015,-0.046,-0.03,,,,,,,,,
-0.032,-0.043,-0.009,,,,,,,,,
-0.082,-0.037,0.045,,,,,,,,,
-0.11,-0.035,0.074,,,,,,,,,
-0.106,-0.025,0.081,,,,,,,,,
-0.104,-0.022,0.082,,,,,,,,,
-0.082,-0.015,0.066,,,,,,,,,
